# atom Cu1 T=1.0 eV, r_i=1.21, Zbar (TFDW) =2.667 , solve_err=1.092e-08
#  r/r_i 				 gii(r/r_i) 				 gie(r/r_i) 				 gee(r/r_i)
2.859999999999999876e+00 9.948022240159269947e-01 9.985523379476413108e-01 1.000030011956298148e+00
2.870000000000000107e+00 9.952198158131674299e-01 9.985801033468839627e-01 1.000034388627520254e+00
2.879999999999999893e+00 9.956297288979598648e-01 9.986095379190629284e-01 1.000038663704832187e+00
2.890000000000000124e+00 9.960315212132490048e-01 9.986405183082696091e-01 1.000042846717357881e+00
2.899999999999999911e+00 9.964248096946587419e-01 9.986729234817232070e-01 1.000046949468260893e+00
2.910000000000000142e+00 9.968092145631166634e-01 9.987066348408609739e-01 1.000050979506842186e+00
2.919999999999999929e+00 9.971844132716308762e-01 9.987415363256650913e-01 1.000054946668271327e+00
2.930000000000000160e+00 9.975500861186360479e-01 9.987775145094225371e-01 1.000058856714065580e+00
2.939999999999999947e+00 9.979059687658802247e-01 9.988144586869543984e-01 1.000062717702227433e+00
2.950000000000000178e+00 9.982517991356888443e-01 9.988522609536172325e-01 1.000066533790136658e+00
2.959999999999999964e+00 9.985873685530348709e-01 9.988908162780433253e-01 1.000070311440805382e+00
2.970000000000000195e+00 9.989124698917930534e-01 9.989300225660048271e-01 1.000074053382471240e+00
2.979999999999999982e+00 9.992269473926288503e-01 9.989697807183206546e-01 1.000077764656453150e+00
2.990000000000000213e+00 9.995306460253278180e-01 9.990099946802595277e-01 1.000081446727980383e+00
3.000000000000000000e+00 9.998234600313632425e-01 9.990505714853126218e-01 1.000085103380929263e+00
3.010000000000000231e+00 1.000105283470293038e+00 9.990914212908612591e-01 1.000088734974648119e+00
3.020000000000000018e+00 1.000376057535177887e+00 9.991324574085514998e-01 1.000092344190660620e+00
3.030000000000000249e+00 1.000635722252577464e+00 9.991735963269795517e-01 1.000095930430466629e+00
3.040000000000000036e+00 1.000884262616022147e+00 9.992147577294474559e-01 1.000099495419106255e+00
3.050000000000000266e+00 1.001121661410286245e+00 9.992558645044578025e-01 1.000103037739128231e+00
3.060000000000000053e+00 1.001347944207030549e+00 9.992968427516466523e-01 1.000106558295728476e+00
3.070000000000000284e+00 1.001563133284913976e+00 9.993376217808948025e-01 1.000110054982279673e+00
3.080000000000000071e+00 1.001767291529424231e+00 9.993781341072683899e-01 1.000113528011581820e+00
3.089999999999999858e+00 1.001960477421405926e+00 9.994183154395774871e-01 1.000116974708540107e+00
3.100000000000000089e+00 1.002142787881346919e+00 9.994581046651538347e-01 1.000120394711900840e+00
3.109999999999999876e+00 1.002314314299419751e+00 9.994974438287016483e-01 1.000123784889841883e+00
3.120000000000000107e+00 1.002475184362990213e+00 9.995362781077624659e-01 1.000127144416412373e+00
3.129999999999999893e+00 1.002625519102378071e+00 9.995745557826986039e-01 1.000130469805978528e+00
3.140000000000000124e+00 1.002765473738547186e+00 9.996122282036957740e-01 1.000133759868427896e+00
3.149999999999999911e+00 1.002895195718851440e+00 9.996492497527270649e-01 1.000137010858576758e+00
3.160000000000000142e+00 1.003014864620273006e+00 9.996855778029356543e-01 1.000140221314061106e+00
3.169999999999999929e+00 1.003124651150222535e+00 9.997211726734229753e-01 1.000143387315968635e+00
3.180000000000000160e+00 1.003224756139046825e+00 9.997559975818458566e-01 1.000146507213195424e+00
3.189999999999999947e+00 1.003315370481579594e+00 9.997900185928563221e-01 1.000149576990716938e+00
3.200000000000000178e+00 1.003396713251286210e+00 9.998232045647391653e-01 1.000152594884059942e+00
3.209999999999999964e+00 1.003468992558537165e+00 9.998555270923163985e-01 1.000155556851766381e+00
3.220000000000000195e+00 1.003532442817013592e+00 9.998869604484259543e-01 1.000158461083502370e+00
3.229999999999999982e+00 1.003587286494843411e+00 9.999174815220841506e-01 1.000161303573407157e+00
3.240000000000000213e+00 1.003633770562944116e+00 9.999470697555876697e-01 1.000164082525236031e+00
3.250000000000000000e+00 1.003672129115889877e+00 9.999757070787023139e-01 1.000166794023417571e+00
3.260000000000000231e+00 1.003702619030051979e+00 1.000003377842138885e+00 1.000169436338508744e+00
3.270000000000000018e+00 1.003725483431324728e+00 1.000030068748507750e+00 1.000172005692906207e+00
3.280000000000000249e+00 1.003740986589735984e+00 1.000055768782894372e+00 1.000174500469781957e+00
3.290000000000000036e+00 1.003749378211476584e+00 1.000080469141284345e+00 1.000176917070510152e+00
3.300000000000000266e+00 1.003750927595451925e+00 1.000104163158930026e+00 1.000179254030139964e+00
3.310000000000000053e+00 1.003745888727259672e+00 1.000126846236915945e+00 1.000181507963715077e+00
3.320000000000000284e+00 1.003734533722086875e+00 1.000148515768971791e+00 1.000183677591232945e+00
3.330000000000000071e+00 1.003717118698992827e+00 1.000169171066814133e+00 1.000185759770142901e+00
3.339999999999999858e+00 1.003693916533169084e+00 1.000188813286019052e+00 1.000187753432641324e+00
3.350000000000000089e+00 1.003665183488835710e+00 1.000207445350736579e+00 1.000189655701730018e+00
3.359999999999999876e+00 1.003631191302914782e+00 1.000225071879201177e+00 1.000191465743603736e+00
3.370000000000000107e+00 1.003592194555339434e+00 1.000241699108372462e+00 1.000193180964748407e+00
3.379999999999999893e+00 1.003548462105305461e+00 1.000257334819615762e+00 1.000194800782078675e+00
3.390000000000000124e+00 1.003500245178222006e+00 1.000271988263785605e+00 1.000196322898653234e+00
3.399999999999999911e+00 1.003447808174641409e+00 1.000285670087571521e+00 1.000197746994128778e+00
3.410000000000000142e+00 1.003391397453216483e+00 1.000298392259491020e+00 1.000199071076750323e+00
3.419999999999999929e+00 1.003331271531585411e+00 1.000310167997352062e+00 1.000200295096609127e+00
3.430000000000000160e+00 1.003267670545341606e+00 1.000321011695586959e+00 1.000201417371649359e+00
3.439999999999999947e+00 1.003200845858889911e+00 1.000330938854236962e+00 1.000202438126125415e+00
3.450000000000000178e+00 1.003131030180486549e+00 1.000339966008015447e+00 1.000203355988452669e+00
3.459999999999999964e+00 1.003058466601074450e+00 1.000348110657180545e+00 1.000204171457180546e+00
3.470000000000000195e+00 1.002983379346224169e+00 1.000355391198669119e+00 1.000204883468583050e+00
3.479999999999999982e+00 1.002906002259407181e+00 1.000361826859185177e+00 1.000205492792389128e+00
3.490000000000000213e+00 1.002826550171689091e+00 1.000367437628710832e+00 1.000205998667085261e+00
3.500000000000000000e+00 1.002745246845661020e+00 1.000372244196086502e+00 1.000206402127564065e+00
3.510000000000000231e+00 1.002662296944323073e+00 1.000376267885165538e+00 1.000206702706180728e+00
3.520000000000000018e+00 1.002577913451075720e+00 1.000379530593135780e+00 1.000206901694407957e+00
3.530000000000000249e+00 1.002492290219531013e+00 1.000382054729535231e+00 1.000206998907755107e+00
3.540000000000000036e+00 1.002405628884365241e+00 1.000383863157524145e+00 1.000206995883449190e+00
3.550000000000000266e+00 1.002318111974467740e+00 1.000384979135948260e+00 1.000206892707383055e+00
3.560000000000000053e+00 1.002229929328698699e+00 1.000385426263731503e+00 1.000206691149774674e+00
3.570000000000000284e+00 1.002141251754950169e+00 1.000385228425139106e+00 1.000206391552376006e+00
3.580000000000000071e+00 1.002052256964759414e+00 1.000384409737421265e+00 1.000205995903993061e+00
3.589999999999999858e+00 1.001963103761235097e+00 1.000382994499398270e+00 1.000205504786243482e+00
3.600000000000000089e+00 1.001873957505374557e+00 1.000381007142455259e+00 1.000204920390760144e+00
3.609999999999999876e+00 1.001784964816411438e+00 1.000378472182533063e+00 1.000204243521834790e+00
3.620000000000000107e+00 1.001696278582701938e+00 1.000375414174547339e+00 1.000203476557071536e+00
3.629999999999999893e+00 1.001608033158366995e+00 1.000371857667837316e+00 1.000202620505308060e+00
3.640000000000000124e+00 1.001520368930944205e+00 1.000367827164051482e+00 1.000201677912417875e+00
3.649999999999999911e+00 1.001433407998598257e+00 1.000363347076083986e+00 1.000200649972954769e+00
3.660000000000000142e+00 1.001347278306127686e+00 1.000358441689437772e+00 1.000199539382750524e+00
3.669999999999999929e+00 1.001262089787733567e+00 1.000353135124651738e+00 1.000198347502771368e+00
3.680000000000000160e+00 1.001177958082929642e+00 1.000347451302129764e+00 1.000197077160100534e+00
3.689999999999999947e+00 1.001094981129742267e+00 1.000341413908037103e+00 1.000195729862547012e+00
3.700000000000000178e+00 1.001013262471616594e+00 1.000335046362562208e+00 1.000194308549547051e+00
3.709999999999999964e+00 1.000932888286837352e+00 1.000328371789235282e+00 1.000192814856104784e+00
3.720000000000000195e+00 1.000853950296727746e+00 1.000321412986572067e+00 1.000191251815103932e+00
3.729999999999999982e+00 1.000776523217382197e+00 1.000314192400749924e+00 1.000189621169198961e+00
3.740000000000000213e+00 1.000700687279793000e+00 1.000306732100558538e+00 1.000187926025973395e+00
3.750000000000000000e+00 1.000626506090076528e+00 1.000299053753354483e+00 1.000186168216447236e+00
3.760000000000000231e+00 1.000554048771472138e+00 1.000291178603229580e+00 1.000184350904469888e+00
3.770000000000000018e+00 1.000483368220142832e+00 1.000283127450144693e+00 1.000182475990545994e+00
3.780000000000000249e+00 1.000414522878583679e+00 1.000274920631214703e+00 1.000180546676806115e+00
3.790000000000000036e+00 1.000347555374274666e+00 1.000266578002907858e+00 1.000178564914889989e+00
3.800000000000000266e+00 1.000282513934086515e+00 1.000258118925331896e+00 1.000176533927797706e+00
3.810000000000000053e+00 1.000219431393201353e+00 1.000249562247379265e+00 1.000174455700600484e+00
3.820000000000000284e+00 1.000158346259636843e+00 1.000240926293882282e+00 1.000172333460431773e+00
3.830000000000000071e+00 1.000099282081732710e+00 1.000232228853572769e+00 1.000170169208836279e+00
3.839999999999999858e+00 1.000042268171706494e+00 1.000223487168972802e+00 1.000167966161117139e+00
3.850000000000000089e+00 9.999873193200023991e-01 1.000214717927027097e+00 1.000165726319163229e+00
3.859999999999999876e+00 9.999344561864927927e-01 1.000205937251582133e+00 1.000163452871331238e+00
3.870000000000000107e+00 9.998836853505723710e-01 1.000197160696546739e+00 1.000161147804627504e+00
3.879999999999999893e+00 9.998350193785169315e-01 1.000188403240810153e+00 1.000158814266262741e+00
3.890000000000000124e+00 9.997884571985162783e-01 1.000179679283777157e+00 1.000156454214092827e+00
3.899999999999999911e+00 9.997440038523658368e-01 1.000171002642572304e+00 1.000154070740951751e+00
3.910000000000000142e+00 9.997016511849147191e-01 1.000162386549792615e+00 1.000151665762284203e+00
3.919999999999999929e+00 9.996613972883066079e-01 1.000153843652840324e+00 1.000149242304326114e+00
3.930000000000000160e+00 9.996232274957735919e-01 1.000145386013736815e+00 1.000146802227893650e+00
3.939999999999999947e+00 9.995871335260332335e-01 1.000137025110423794e+00 1.000144348481444956e+00
3.950000000000000178e+00 9.995530947716441128e-01 1.000128771838479480e+00 1.000141882860016818e+00
3.959999999999999964e+00 9.995210971515592346e-01 1.000120636514230554e+00 1.000139408224171245e+00
3.970000000000000195e+00 9.994911146846515715e-01 1.000112628878208954e+00 1.000136926293096806e+00
3.979999999999999982e+00 9.994631280574437504e-01 1.000104758099917612e+00 1.000134439830412392e+00
3.990000000000000213e+00 9.994371064738275523e-01 1.000097032782870432e+00 1.000131950470478648e+00
4.000000000000000000e+00 9.994130259455860088e-01 1.000089460970853716e+00 1.000129460871998832e+00
4.009999999999999787e+00 9.993908514094954620e-01 1.000082050154395441e+00 1.000126972576608875e+00
4.020000000000000462e+00 9.993705547477635953e-01 1.000074807278367395e+00 1.000124488131191924e+00
4.030000000000000249e+00 9.993520971639885397e-01 1.000067738749728763e+00 1.000122008977838428e+00
4.040000000000000036e+00 9.993354469405456575e-01 1.000060850446321314e+00 1.000119537545759885e+00
4.049999999999999822e+00 9.993205620651519627e-01 1.000054147725739417e+00 1.000117075171736980e+00
4.060000000000000497e+00 9.993074077320863724e-01 1.000047635435168170e+00 1.000114624162492527e+00
4.070000000000000284e+00 9.992959392117268802e-01 1.000041317921236184e+00 1.000112185744764570e+00
4.080000000000000071e+00 9.992861191022491818e-01 1.000035199040756773e+00 1.000109762098976507e+00
4.089999999999999858e+00 9.992779004343425031e-01 1.000029282171424727e+00 1.000107354338097831e+00
4.099999999999999645e+00 9.992712436800990083e-01 1.000023570223321556e+00 1.000104964513416350e+00
4.110000000000000320e+00 9.992661000857907538e-01 1.000018065650322585e+00 1.000102593621371438e+00
4.120000000000000107e+00 9.992624284442642724e-01 1.000012770462239020e+00 1.000100243582219495e+00
4.129999999999999893e+00 9.992601786485496573e-01 1.000007686236806137e+00 1.000097915274041460e+00
4.139999999999999680e+00 9.992593082342537958e-01 1.000002814132336493e+00 1.000095610485062458e+00
4.150000000000000355e+00 9.992597661473084925e-01 9.999981549001700776e-01 1.000093329974060863e+00
4.160000000000000142e+00 9.992615090625424079e-01 9.999937088977197686e-01 1.000091075397087748e+00
4.169999999999999929e+00 9.992644853589993659e-01 9.999894761012696476e-01 1.000088847393516334e+00
4.179999999999999716e+00 9.992686512207017424e-01 9.999854561193038949e-01 1.000086647487884894e+00
4.190000000000000391e+00 9.992739548132159033e-01 9.999816482055419176e-01 1.000084476200852945e+00
4.200000000000000178e+00 9.992803521726761895e-01 9.999780512724489867e-01 1.000082334926866823e+00
4.209999999999999964e+00 9.992877915774935893e-01 9.999746639044108099e-01 1.000080224069302748e+00
4.219999999999999751e+00 9.992962292315220596e-01 9.999714843713246593e-01 1.000078144894642085e+00
4.230000000000000426e+00 9.993056138250083764e-01 9.999685106418230163e-01 1.000076097691100729e+00
4.240000000000000213e+00 9.993159020177030394e-01 9.999657403968558178e-01 1.000074083599974850e+00
4.250000000000000000e+00 9.993270431834058165e-01 9.999631710428775744e-01 1.000072102797076923e+00
4.259999999999999787e+00 9.993389946986144245e-01 9.999607997253389113e-01 1.000070156301901658e+00
4.270000000000000462e+00 9.993517068651609492e-01 9.999586233417578907e-01 1.000068244181196109e+00
4.280000000000000249e+00 9.993651380100091464e-01 9.999566385550477943e-01 1.000066367336581052e+00
4.290000000000000036e+00 9.993792395807412632e-01 9.999548418064002631e-01 1.000064525729607023e+00
4.299999999999999822e+00 9.993939710619714756e-01 9.999532293283825979e-01 1.000062720148441553e+00
4.310000000000000497e+00 9.994092852385537684e-01 9.999517971575697661e-01 1.000060950453778075e+00
4.320000000000000284e+00 9.994251429339394699e-01 9.999505411473490479e-01 1.000059217325191208e+00
4.330000000000000071e+00 9.994414984361378318e-01 9.999494569802442889e-01 1.000057520527277477e+00
4.339999999999999858e+00 9.994583140632647966e-01 9.999485401803759332e-01 1.000055860636263061e+00
4.350000000000000533e+00 9.994755457475341665e-01 9.999477861254277844e-01 1.000054237325774142e+00
4.360000000000000320e+00 9.994931574332945878e-01 9.999471900587127982e-01 1.000052651074266885e+00
4.370000000000000107e+00 9.995111068143467392e-01 9.999467471007413844e-01 1.000051101469837000e+00
4.379999999999999893e+00 9.995293595692937849e-01 9.999464522608534356e-01 1.000049588899030395e+00
4.389999999999999680e+00 9.995478752478724749e-01 9.999463004483487572e-01 1.000048112870116190e+00
4.400000000000000355e+00 9.995666213488518803e-01 9.999462864836529130e-01 1.000046673683820719e+00
4.410000000000000142e+00 9.995855593508652381e-01 9.999464051089796968e-01 1.000045270774504003e+00
4.419999999999999929e+00 9.996046586375824106e-01 9.999466509990009300e-01 1.000043904363347114e+00
4.429999999999999716e+00 9.996238826688998991e-01 9.999470187710176594e-01 1.000042573816883662e+00
4.440000000000000391e+00 9.996432027582318192e-01 9.999475029951094829e-01 1.000041279283160112e+00
4.450000000000000178e+00 9.996625843799714639e-01 9.999480982037978194e-01 1.000040020067086477e+00
4.459999999999999964e+00 9.996820008036427785e-01 9.999487989016561107e-01 1.000038796250076967e+00
4.469999999999999751e+00 9.997014195336728637e-01 9.999495995744499544e-01 1.000037607081694979e+00
4.480000000000000426e+00 9.997208158048327409e-01 9.999504946981979669e-01 1.000036452583273894e+00
4.490000000000000213e+00 9.997401591505558072e-01 9.999514787477788991e-01 1.000035331955342777e+00
4.500000000000000000e+00 9.997594267643840071e-01 9.999525462054342784e-01 1.000034245165710933e+00
4.509999999999999787e+00 9.997785901928315511e-01 9.999536915688401750e-01 1.000033191372178720e+00
4.520000000000000462e+00 9.997976285672737218e-01 9.999549093590454074e-01 1.000032170495558592e+00
4.530000000000000249e+00 9.998165154179260439e-01 9.999561941280089572e-01 1.000031181657183410e+00
4.540000000000000036e+00 9.998352317802939870e-01 9.999575404659754030e-01 1.000030224737328943e+00
4.549999999999999822e+00 9.998537531266665779e-01 9.999589430084789843e-01 1.000029298827041169e+00
4.560000000000000497e+00 9.998720623515340300e-01 9.999603964431592606e-01 1.000028403772418084e+00
4.570000000000000284e+00 9.998901368169542669e-01 9.999618955162437040e-01 1.000027538640287039e+00
4.580000000000000071e+00 9.999079612211013712e-01 9.999634350388039161e-01 1.000026703248793059e+00
4.589999999999999858e+00 9.999255147542733813e-01 9.999650098927306274e-01 1.000025896646470791e+00
4.600000000000000533e+00 9.999427838545902336e-01 9.999666150364402428e-01 1.000025118629574328e+00
4.610000000000000320e+00 9.999597494712270107e-01 9.999682455103534595e-01 1.000024368234097683e+00
4.620000000000000107e+00 9.999763997113674252e-01 9.999698964420620229e-01 1.000023645240276871e+00
4.629999999999999893e+00 9.999927172073752590e-01 9.999715630513308362e-01 1.000022948677120826e+00
4.639999999999999680e+00 1.000008691658736959e+00 9.999732406547324759e-01 1.000022278314506963e+00
4.650000000000000355e+00 1.000024307300106052e+00 9.999749246701965522e-01 1.000021633179796643e+00
4.660000000000000142e+00 1.000039555342220110e+00 9.999766106211193106e-01 1.000021013037936335e+00
4.669999999999999929e+00 1.000054421537453164e+00 9.999782941404872227e-01 1.000020416919735977e+00
4.679999999999999716e+00 1.000068898523431837e+00 9.999799709744688903e-01 1.000019844590379625e+00
4.690000000000000391e+00 1.000082973483104043e+00 9.999816369861470600e-01 1.000019295088956373e+00
4.700000000000000178e+00 1.000096640394622760e+00 9.999832881585921651e-01 1.000018768185780615e+00
4.709999999999999964e+00 1.000109887782963947e+00 9.999849205982417333e-01 1.000018262932768964e+00
4.719999999999999751e+00 1.000122710879719490e+00 9.999865305374533442e-01 1.000017779109964478e+00
4.730000000000000426e+00 1.000135099463090427e+00 9.999881143375823900e-01 1.000017315786364769e+00
4.740000000000000213e+00 1.000147049931120691e+00 9.999896684909889144e-01 1.000016872756031683e+00
4.750000000000000000e+00 1.000158553227227465e+00 9.999911896238956599e-01 1.000016449108986016e+00
4.759999999999999787e+00 1.000169606830342284e+00 9.999926744977825077e-01 1.000016044657281000e+00
4.770000000000000462e+00 1.000180202762945614e+00 9.999941200121699181e-01 1.000015658515580608e+00
4.780000000000000249e+00 1.000190339501378922e+00 9.999955232052295528e-01 1.000015290517572764e+00
4.790000000000000036e+00 1.000200010063643452e+00 9.999968812568280629e-01 1.000014939805852654e+00
4.799999999999999822e+00 1.000209213843320066e+00 9.999981914877723588e-01 1.000014606239052251e+00
4.810000000000000497e+00 1.000217944773813983e+00 9.999994513645765748e-01 1.000014288990635158e+00
4.820000000000000284e+00 1.000226203090677224e+00 1.000000658487941285e+00 1.000013987947287797e+00
4.830000000000000071e+00 1.000233983570653074e+00 1.000001810593276641e+00 1.000013702316383757e+00
4.839999999999999858e+00 1.000241287219429953e+00 1.000002905564702615e+00 1.000013432015277148e+00
4.850000000000000533e+00 1.000248109582556388e+00 1.000003941431395482e+00 1.000013176287079419e+00
4.860000000000000320e+00 1.000254452367880020e+00 1.000004916370894836e+00 1.000012935081919574e+00
4.870000000000000107e+00 1.000260311824754611e+00 1.000005828707228206e+00 1.000012707680572044e+00
4.879999999999999893e+00 1.000265690302416521e+00 1.000006676912934767e+00 1.000012494067838986e+00
4.889999999999999680e+00 1.000270584694723963e+00 1.000007459607539895e+00 1.000012293563716570e+00
4.900000000000000355e+00 1.000274997937431687e+00 1.000008175558913859e+00 1.000012106189226424e+00
4.910000000000000142e+00 1.000278927516006444e+00 1.000008823681794112e+00 1.000011931304791268e+00
4.919999999999999929e+00 1.000282376904536585e+00 1.000009403038684130e+00 1.000011768968846804e+00
4.929999999999999716e+00 1.000285344133906351e+00 1.000009912838310644e+00 1.000011618583096062e+00
4.940000000000000391e+00 1.000287833175176777e+00 1.000010352436164096e+00 1.000011480244230366e+00
4.950000000000000178e+00 1.000289842565452281e+00 1.000010721332840191e+00 1.000011353395739100e+00
4.959999999999999964e+00 1.000291376738523308e+00 1.000011019174280147e+00 1.000011238173063699e+00
4.969999999999999751e+00 1.000292434705649214e+00 1.000011245749969468e+00 1.000011134061643103e+00
4.980000000000000426e+00 1.000293021336070565e+00 1.000011400992919963e+00 1.000011041235818965e+00
4.990000000000000213e+00 1.000293136090163237e+00 1.000011484977708420e+00 1.000010959222803697e+00
5.000000000000000000e+00 1.000292784252544198e+00 1.000011497920231252e+00 1.000010888235653983e+00
