r[Angstrom]  g(r)
1.678697144395675593e+02 1.000000000010209611e+00
1.681576556307160217e+02 1.000000000010212720e+00
1.684455968218644841e+02 1.000000000010837109e+00
1.687335380130130034e+02 1.000000000011201706e+00
1.690214792041614942e+02 1.000000000011628476e+00
1.693094203953099566e+02 1.000000000011955104e+00
1.695973615864584758e+02 1.000000000011839418e+00
1.698853027776069382e+02 1.000000000010571100e+00
1.701732439687554290e+02 1.000000000009590551e+00
1.704611851599039198e+02 1.000000000009603429e+00
1.707491263510523822e+02 1.000000000010152323e+00
1.710370675422009015e+02 1.000000000010462520e+00
1.713250087333493639e+02 1.000000000010820012e+00
1.716129499244978547e+02 1.000000000011095791e+00
1.719008911156463455e+02 1.000000000010984769e+00
1.721888323067948363e+02 1.000000000009872103e+00
1.724767734979433271e+02 1.000000000009016121e+00
1.727647146890917895e+02 1.000000000009034995e+00
1.730526558802402803e+02 1.000000000009514167e+00
1.733405970713887996e+02 1.000000000009777512e+00
1.736285382625372620e+02 1.000000000010075274e+00
1.739164794536857528e+02 1.000000000010307311e+00
1.742044206448342436e+02 1.000000000010201395e+00
1.744923618359827060e+02 1.000000000009228396e+00
1.747803030271312252e+02 1.000000000008482104e+00
1.750682442182796876e+02 1.000000000008504086e+00
1.753561854094281784e+02 1.000000000008919532e+00
1.756441266005766693e+02 1.000000000009142020e+00
1.759320677917251601e+02 1.000000000009388934e+00
1.762200089828736225e+02 1.000000000009583667e+00
1.765079501740221417e+02 1.000000000009483081e+00
1.767958913651706041e+02 1.000000000008634649e+00
1.770838325563190949e+02 1.000000000007985168e+00
1.773717737474675857e+02 1.000000000008008261e+00
1.776597149386160766e+02 1.000000000008365975e+00
1.779476561297645674e+02 1.000000000008553380e+00
1.782355973209130582e+02 1.000000000008756107e+00
1.785235385120615206e+02 1.000000000008919310e+00
1.788114797032100114e+02 1.000000000008824053e+00
1.790994208943585022e+02 1.000000000008086865e+00
1.793873620855069930e+02 1.000000000007522427e+00
1.796753032766554838e+02 1.000000000007545298e+00
1.799632444678039462e+02 1.000000000007850609e+00
1.802511856589524655e+02 1.000000000008007817e+00
1.805391268501009279e+02 1.000000000008173018e+00
1.808270680412494187e+02 1.000000000008309353e+00
1.811150092323979095e+02 1.000000000008219203e+00
1.814029504235463719e+02 1.000000000007580825e+00
1.816908916146948911e+02 1.000000000007091217e+00
1.819788328058433819e+02 1.000000000007112977e+00
1.822667739969918443e+02 1.000000000007371215e+00
1.825547151881403636e+02 1.000000000007502665e+00
1.828426563792888260e+02 1.000000000007635226e+00
1.831305975704372884e+02 1.000000000007749135e+00
1.834185387615858076e+02 1.000000000007663870e+00
1.837064799527342700e+02 1.000000000007113421e+00
1.839944211438827892e+02 1.000000000006689316e+00
1.842823623350312516e+02 1.000000000006709522e+00
1.845703035261797424e+02 1.000000000006925349e+00
1.848582447173282333e+02 1.000000000007035039e+00
1.851461859084766957e+02 1.000000000007139844e+00
1.854341270996251865e+02 1.000000000007234435e+00
1.857220682907736773e+02 1.000000000007154055e+00
1.860100094819221965e+02 1.000000000006681544e+00
1.862979506730706873e+02 1.000000000006314727e+00
1.865858918642191213e+02 1.000000000006333156e+00
1.868738330553676406e+02 1.000000000006511236e+00
1.871617742465161314e+02 1.000000000006602274e+00
1.874497154376646222e+02 1.000000000006683321e+00
1.877376566288130846e+02 1.000000000006761924e+00
1.880255978199615754e+02 1.000000000006686207e+00
1.883135390111100662e+02 1.000000000006282530e+00
1.886014802022585570e+02 1.000000000005965894e+00
1.888894213934070478e+02 1.000000000005982326e+00
1.891773625845555102e+02 1.000000000006127099e+00
1.894653037757040011e+02 1.000000000006202594e+00
1.897532449668524919e+02 1.000000000006263212e+00
1.900411861580009543e+02 1.000000000006328493e+00
1.903291273491495019e+02 1.000000000006256773e+00
1.906170685402979643e+02 1.000000000005914158e+00
1.909050097314463983e+02 1.000000000005641043e+00
1.911929509225949460e+02 1.000000000005655920e+00
1.914808921137434083e+02 1.000000000005771383e+00
1.917688333048919276e+02 1.000000000005833778e+00
1.920567744960403900e+02 1.000000000005877077e+00
1.923447156871888524e+02 1.000000000005931478e+00
1.926326568783373716e+02 1.000000000005863532e+00
1.929205980694858340e+02 1.000000000005574652e+00
1.932085392606343532e+02 1.000000000005339507e+00
1.934964804517828156e+02 1.000000000005352829e+00
1.937844216429312780e+02 1.000000000005442313e+00
1.940723628340797973e+02 1.000000000005494050e+00
1.943603040252282597e+02 1.000000000005522693e+00
1.946482452163767789e+02 1.000000000005567991e+00
1.949361864075252697e+02 1.000000000005503820e+00
1.952241275986737037e+02 1.000000000005262013e+00
1.955120687898222513e+02 1.000000000005059730e+00
1.958000099809707137e+02 1.000000000005071943e+00
1.960879511721192046e+02 1.000000000005139222e+00
1.963758923632676954e+02 1.000000000005182077e+00
1.966638335544161578e+02 1.000000000005198286e+00
1.969517747455646486e+02 1.000000000005236700e+00
1.972397159367131394e+02 1.000000000005175638e+00
1.975276571278616302e+02 1.000000000004975576e+00
1.978155983190101210e+02 1.000000000004801937e+00
1.981035395101585834e+02 1.000000000004813261e+00
1.983914807013070742e+02 1.000000000004861000e+00
1.986794218924555651e+02 1.000000000004896972e+00
1.989673630836040843e+02 1.000000000004902967e+00
1.992553042747525467e+02 1.000000000004935830e+00
1.995432454659010091e+02 1.000000000004878098e+00
1.998311866570495283e+02 1.000000000004714451e+00
2.001191278481980191e+02 1.000000000004565237e+00
2.004070690393465100e+02 1.000000000004576339e+00
2.006950102304949723e+02 1.000000000004607648e+00
2.009829514216434632e+02 1.000000000004638512e+00
2.012708926127919540e+02 1.000000000004636069e+00
2.015588338039404164e+02 1.000000000004664491e+00
2.018467749950889356e+02 1.000000000004609868e+00
2.021347161862373980e+02 1.000000000004478418e+00
2.024226573773858604e+02 1.000000000004350742e+00
2.027105985685343796e+02 1.000000000004362066e+00
2.029985397596828420e+02 1.000000000004379608e+00
2.032864809508313897e+02 1.000000000004406697e+00
2.035744221419798521e+02 1.000000000004397371e+00
2.038623633331282861e+02 1.000000000004423351e+00
2.041503045242768337e+02 1.000000000004371836e+00
2.044382457154252961e+02 1.000000000004268363e+00
2.047261869065738153e+02 1.000000000004159340e+00
2.050141280977222777e+02 1.000000000004171774e+00
2.053020692888707401e+02 1.000000000004178213e+00
2.055900104800192594e+02 1.000000000004203082e+00
2.058779516711677218e+02 1.000000000004188649e+00
2.061658928623162126e+02 1.000000000004213074e+00
2.064538340534647034e+02 1.000000000004165113e+00
2.067417752446131658e+02 1.000000000004086509e+00
2.070297164357616850e+02 1.000000000003994138e+00
2.073176576269101474e+02 1.000000000004008349e+00
2.076055988180586667e+02 1.000000000004006351e+00
2.078935400092071575e+02 1.000000000004030554e+00
2.081814812003556199e+02 1.000000000004013012e+00
2.084694223915041107e+02 1.000000000004037659e+00
2.087573635826526015e+02 1.000000000003993694e+00
2.090453047738010923e+02 1.000000000003937739e+00
2.093332459649495831e+02 1.000000000003860245e+00
2.096211871560980455e+02 1.000000000003877565e+00
2.099091283472465364e+02 1.000000000003870015e+00
2.101970695383950272e+02 1.000000000003895551e+00
2.104850107295435180e+02 1.000000000003877343e+00
2.107729519206919804e+02 1.000000000003903766e+00
2.110608931118404712e+02 1.000000000003865352e+00
2.113488343029889620e+02 1.000000000003830269e+00
2.116367754941374244e+02 1.000000000003767875e+00
2.119247166852859721e+02 1.000000000003789857e+00
2.122126578764344345e+02 1.000000000003780753e+00
2.125005990675829253e+02 1.000000000003809841e+00
2.127885402587314161e+02 1.000000000003794298e+00
2.130764814498798785e+02 1.000000000003825829e+00
2.133644226410283977e+02 1.000000000003795853e+00
2.136523638321768601e+02 1.000000000003781198e+00
2.139403050233253509e+02 1.000000000003735678e+00
2.142282462144738417e+02 1.000000000003765876e+00
2.145161874056223041e+02 1.000000000003760992e+00
2.148041285967708234e+02 1.000000000003798295e+00
2.150920697879192858e+02 1.000000000003791412e+00
2.153800109790677482e+02 1.000000000003832712e+00
2.156679521702162674e+02 1.000000000003817391e+00
2.159558933613647298e+02 1.000000000003826717e+00
2.162438345525132775e+02 1.000000000003804068e+00
2.165317757436617399e+02 1.000000000003849587e+00
2.168197169348102022e+02 1.000000000003860023e+00
2.171076581259587215e+02 1.000000000003914868e+00
2.173955993171071839e+02 1.000000000003929745e+00
2.176835405082556747e+02 1.000000000003992140e+00
2.179714816994041655e+02 1.000000000004006573e+00
2.182594228905526279e+02 1.000000000004051870e+00
2.185473640817011471e+02 1.000000000004070522e+00
2.188353052728496095e+02 1.000000000004150236e+00
2.191232464639981004e+02 1.000000000004203082e+00
2.194111876551465912e+02 1.000000000004300782e+00
2.196991288462950536e+02 1.000000000004372280e+00
2.199870700374435444e+02 1.000000000004490408e+00
2.202750112285920352e+02 1.000000000004580780e+00
2.205629524197405544e+02 1.000000000004705569e+00
2.208508936108890452e+02 1.000000000004828804e+00
2.211388348020375361e+02 1.000000000005009992e+00
2.214267759931859985e+02 1.000000000005198508e+00
2.217147171843344893e+02 1.000000000005438094e+00
2.220026583754829801e+02 1.000000000005702550e+00
2.222905995666314425e+02 1.000000000006024958e+00
2.225785407577799617e+02 1.000000000006391776e+00
2.228664819489284241e+02 1.000000000006819878e+00
2.231544231400769149e+02 1.000000000007361001e+00
2.234423643312254057e+02 1.000000000008018253e+00
2.237303055223738681e+02 1.000000000008864909e+00
2.240182467135224158e+02 1.000000000009899415e+00
2.243061879046708498e+02 1.000000000011306955e+00
2.245941290958193122e+02 1.000000000013144819e+00
2.248820702869678598e+02 1.000000000015765167e+00
2.251700114781163222e+02 1.000000000019391821e+00
2.254579526692648415e+02 1.000000000024958258e+00
2.257458938604133039e+02 1.000000000033232528e+00
2.260338350515617662e+02 1.000000000046110005e+00
2.263217762427102855e+02 1.000000000065943251e+00
2.266097174338587479e+02 1.000000000094536823e+00
2.268976586250072387e+02 1.000000000120705002e+00
2.271855998161557295e+02 1.000000000074882101e+00
2.274735410073041919e+02 9.999999999538931039e-01
2.277614821984527111e+02 9.999999999082591629e-01
2.280494233896011735e+02 9.999999999195722244e-01
2.283373645807496928e+02 9.999999999431734565e-01
2.286253057718981552e+02 9.999999999692705810e-01
2.289132469630466176e+02 9.999999999858275590e-01
2.292011881541951368e+02 9.999999999959876540e-01
2.294891293453436276e+02 9.999999999975979215e-01
2.297770705364921184e+02 9.999999999978080867e-01
2.300650117276406093e+02 9.999999999970640152e-01
2.303529529187890716e+02 1.000000000001514344e+00
2.306408941099375625e+02 1.000000000007840395e+00
2.309288353010860533e+02 1.000000000018162583e+00
2.312167764922345441e+02 1.000000000023293367e+00
2.315047176833830065e+02 1.000000000021233904e+00
2.317926588745314973e+02 9.999999999960837993e-01
2.320806000656799881e+02 9.999999999476043566e-01
2.323685412568284789e+02 9.999999998644846233e-01
2.326564824479769982e+02 9.999999998596230677e-01
2.329444236391254321e+02 9.999999999329119982e-01
2.332323648302739230e+02 9.999999999804759510e-01
2.335203060214224422e+02 1.000000000000462297e+00
2.338082472125709046e+02 1.000000000007483569e+00
2.340961884037194238e+02 1.000000000009980017e+00
2.343841295948678862e+02 1.000000000009799273e+00
2.346720707860163770e+02 1.000000000009211965e+00
2.349600119771648679e+02 1.000000000008189227e+00
2.352479531683133303e+02 1.000000000007889911e+00
2.355358943594618495e+02 1.000000000007166046e+00
2.358238355506103119e+02 1.000000000006793011e+00
2.361117767417587743e+02 1.000000000006141754e+00
2.363997179329072935e+02 1.000000000005843104e+00
2.366876591240557559e+02 1.000000000005318856e+00
2.369756003152043036e+02 1.000000000005085043e+00
2.372635415063527660e+02 1.000000000004678702e+00
2.375514826975011999e+02 1.000000000004536371e+00
2.378394238886497476e+02 1.000000000004220402e+00
2.381273650797982100e+02 1.000000000004105827e+00
2.384153062709467008e+02 1.000000000003840261e+00
2.387032474620951916e+02 1.000000000003748335e+00
2.389911886532436540e+02 1.000000000003520295e+00
2.392791298443921733e+02 1.000000000003441691e+00
2.395670710355406356e+02 1.000000000003257172e+00
2.398550122266891265e+02 1.000000000003211875e+00
2.401429534178376173e+02 1.000000000003059109e+00
2.404308946089860797e+02 1.000000000003018030e+00
2.407188358001345705e+02 1.000000000002883471e+00
2.410067769912830613e+02 1.000000000002846390e+00
2.412947181824315805e+02 1.000000000002721157e+00
2.415826593735800714e+02 1.000000000002682743e+00
2.418706005647285053e+02 1.000000000002582601e+00
2.421585417558770246e+02 1.000000000002567502e+00
2.424464829470255154e+02 1.000000000002482459e+00
2.427344241381740062e+02 1.000000000002463363e+00
2.430223653293224686e+02 1.000000000002384759e+00
2.433103065204709594e+02 1.000000000002363665e+00
2.435982477116194502e+02 1.000000000002282619e+00
2.438861889027679410e+02 1.000000000002254419e+00
2.441741300939164319e+02 1.000000000002194245e+00
2.444620712850648943e+02 1.000000000002189804e+00
2.447500124762133851e+02 1.000000000002138734e+00
2.450379536673618759e+02 1.000000000002126965e+00
2.453258948585103383e+02 1.000000000002077227e+00
2.456138360496588859e+02 1.000000000002060574e+00
2.459017772408073483e+02 1.000000000002001510e+00
2.461897184319557823e+02 1.000000000001974643e+00
2.464776596231043300e+02 1.000000000001936895e+00
2.467656008142527924e+02 1.000000000001937339e+00
2.470535420054013116e+02 1.000000000001906253e+00
2.473414831965497740e+02 1.000000000001896705e+00
2.476294243876982364e+02 1.000000000001864287e+00
2.479173655788467556e+02 1.000000000001848299e+00
2.482053067699952180e+02 1.000000000001801226e+00
2.484932479611437373e+02 1.000000000001772360e+00
2.487811891522921997e+02 1.000000000001748823e+00
2.490691303434406620e+02 1.000000000001752154e+00
2.493570715345891813e+02 1.000000000001734390e+00
2.496450127257376437e+02 1.000000000001725509e+00
2.499329539168861629e+02 1.000000000001704636e+00
2.502208951080346537e+02 1.000000000001687761e+00
2.505088362991830877e+02 1.000000000001647349e+00
2.507967774903316354e+02 1.000000000001615375e+00
2.510847186814800978e+02 1.000000000001601830e+00
2.513726598726285886e+02 1.000000000001607381e+00
2.516606010637770794e+02 1.000000000001598943e+00
2.519485422549255418e+02 1.000000000001590283e+00
2.522364834460740326e+02 1.000000000001577627e+00
2.525244246372225234e+02 1.000000000001559419e+00
2.528123658283710142e+02 1.000000000001522560e+00
2.531003070195195050e+02 1.000000000001487033e+00
2.533882482106679674e+02 1.000000000001481038e+00
2.536761894018164583e+02 1.000000000001488587e+00
2.539641305929649491e+02 1.000000000001487477e+00
2.542520717841134683e+02 1.000000000001478817e+00
2.545400129752619307e+02 1.000000000001472378e+00
2.548279541664103931e+02 1.000000000001452838e+00
2.551158953575589123e+02 1.000000000001417755e+00
2.554038365487074032e+02 1.000000000001378453e+00
2.556917777398558940e+02 1.000000000001378453e+00
2.559797189310043564e+02 1.000000000001388001e+00
2.562676601221528472e+02 1.000000000001392886e+00
2.565556013133013380e+02 1.000000000001384226e+00
2.568435425044498288e+02 1.000000000001382450e+00
2.571314836955983196e+02 1.000000000001361578e+00
2.574194248867468104e+02 1.000000000001326939e+00
2.577073660778952444e+02 1.000000000001283862e+00
2.579953072690437352e+02 1.000000000001288969e+00
2.582832484601922260e+02 1.000000000001300515e+00
2.585711896513407737e+02 1.000000000001310507e+00
2.588591308424892645e+02 1.000000000001301848e+00
2.591470720336376985e+02 1.000000000001304068e+00
2.594350132247861893e+02 1.000000000001281864e+00
2.597229544159346801e+02 1.000000000001246780e+00
2.600108956070831709e+02 1.000000000001200151e+00
2.602988367982316618e+02 1.000000000001209255e+00
2.605867779893801526e+02 1.000000000001223244e+00
2.608747191805286434e+02 1.000000000001237455e+00
2.611626603716771342e+02 1.000000000001229017e+00
2.614506015628256250e+02 1.000000000001234568e+00
2.617385427539740590e+02 1.000000000001211031e+00
2.620264839451225498e+02 1.000000000001174838e+00
2.623144251362710406e+02 1.000000000001124656e+00
2.626023663274195314e+02 1.000000000001137535e+00
2.628903075185680791e+02 1.000000000001153744e+00
2.631782487097165131e+02 1.000000000001171951e+00
2.634661899008649470e+02 1.000000000001163736e+00
2.637541310920134947e+02 1.000000000001172173e+00
2.640420722831619855e+02 1.000000000001147082e+00
2.643300134743104763e+02 1.000000000001109557e+00
2.646179546654589672e+02 1.000000000001056266e+00
2.649058958566074011e+02 1.000000000001072253e+00
2.651938370477559488e+02 1.000000000001090905e+00
2.654817782389043828e+02 1.000000000001112443e+00
2.657697194300529304e+02 1.000000000001104894e+00
2.660576606212013644e+02 1.000000000001115330e+00
2.663456018123498552e+02 1.000000000001089129e+00
2.666335430034983460e+02 1.000000000001049827e+00
2.669214841946468368e+02 1.000000000000993206e+00
2.672094253857953277e+02 1.000000000001012523e+00
2.674973665769438185e+02 1.000000000001033618e+00
2.677853077680922524e+02 1.000000000001058043e+00
2.680732489592408001e+02 1.000000000001050937e+00
2.683611901503892909e+02 1.000000000001063594e+00
2.686491313415377817e+02 1.000000000001036060e+00
2.689370725326862726e+02 1.000000000000994760e+00
2.692250137238347065e+02 1.000000000000935252e+00
2.695129549149831973e+02 1.000000000000957012e+00
2.698008961061316882e+02 1.000000000000980771e+00
2.700888372972801790e+02 1.000000000001008083e+00
2.703767784884286698e+02 1.000000000001001421e+00
2.706647196795771606e+02 1.000000000001015854e+00
2.709526608707256514e+02 1.000000000000987210e+00
2.712406020618741422e+02 1.000000000000943690e+00
2.715285432530226331e+02 1.000000000000881295e+00
2.718164844441711239e+02 1.000000000000905720e+00
2.721044256353195578e+02 1.000000000000931921e+00
2.723923668264680487e+02 1.000000000000961897e+00
2.726803080176165963e+02 1.000000000000955680e+00
2.729682492087650871e+02 1.000000000000971445e+00
2.732561903999135211e+02 1.000000000000941691e+00
2.735441315910620119e+02 1.000000000000895950e+00
2.738320727822105027e+02 1.000000000000830891e+00
2.741200139733589936e+02 1.000000000000857758e+00
2.744079551645075412e+02 1.000000000000886402e+00
2.746958963556559752e+02 1.000000000000919043e+00
2.749838375468044660e+02 1.000000000000913492e+00
2.752717787379529568e+02 1.000000000000930367e+00
2.755597199291013908e+02 1.000000000000899281e+00
2.758476611202499384e+02 1.000000000000851319e+00
2.761356023113984293e+02 1.000000000000784039e+00
2.764235435025468632e+02 1.000000000000812905e+00
2.767114846936953541e+02 1.000000000000844214e+00
2.769994258848438449e+02 1.000000000000879075e+00
2.772873670759923925e+02 1.000000000000873968e+00
2.775753082671408265e+02 1.000000000000891953e+00
2.778632494582893173e+02 1.000000000000859757e+00
2.781511906494378081e+02 1.000000000000809575e+00
2.784391318405862989e+02 1.000000000000739853e+00
2.787270730317347898e+02 1.000000000000770939e+00
2.790150142228832806e+02 1.000000000000804690e+00
2.793029554140317714e+02 1.000000000000841771e+00
2.795908966051802622e+02 1.000000000000837330e+00
2.798788377963286962e+02 1.000000000000855982e+00
2.801667789874771870e+02 1.000000000000822453e+00
2.804547201786257347e+02 1.000000000000770051e+00
2.807426613697741686e+02 1.000000000000698330e+00
2.810306025609226594e+02 1.000000000000731415e+00
2.813185437520711503e+02 1.000000000000767830e+00
2.816064849432196411e+02 1.000000000000806910e+00
2.818944261343680751e+02 1.000000000000802913e+00
2.821823673255166227e+02 1.000000000000822009e+00
2.824703085166651135e+02 1.000000000000787370e+00
2.827582497078136043e+02 1.000000000000732747e+00
2.830461908989620952e+02 1.000000000000659250e+00
2.833341320901105291e+02 1.000000000000694333e+00
2.836220732812590768e+02 1.000000000000732969e+00
2.839100144724075676e+02 1.000000000000774047e+00
2.841979556635560016e+02 1.000000000000770495e+00
2.844858968547044924e+02 1.000000000000790035e+00
2.847738380458529832e+02 1.000000000000754063e+00
2.850617792370014740e+02 1.000000000000697442e+00
2.853497204281499648e+02 1.000000000000622169e+00
2.856376616192984557e+02 1.000000000000659250e+00
2.859256028104469465e+02 1.000000000000700329e+00
2.862135440015953805e+02 1.000000000000743183e+00
2.865014851927438713e+02 1.000000000000740297e+00
2.867894263838924189e+02 1.000000000000759615e+00
2.870773675750409097e+02 1.000000000000722533e+00
2.873653087661894006e+02 1.000000000000663913e+00
2.876532499573378345e+02 1.000000000000587308e+00
2.879411911484863253e+02 1.000000000000626166e+00
2.882291323396348730e+02 1.000000000000669464e+00
2.885170735307833070e+02 1.000000000000714095e+00
2.888050147219317978e+02 1.000000000000711431e+00
2.890929559130802886e+02 1.000000000000730971e+00
2.893808971042287226e+02 1.000000000000692335e+00
2.896688382953772702e+02 1.000000000000631939e+00
2.899567794865257611e+02 1.000000000000554223e+00
2.902447206776742519e+02 1.000000000000594635e+00
2.905326618688226858e+02 1.000000000000640377e+00
2.908206030599711767e+02 1.000000000000686562e+00
2.911085442511197243e+02 1.000000000000684341e+00
2.913964854422682151e+02 1.000000000000703437e+00
2.916844266334167060e+02 1.000000000000663469e+00
2.919723678245651399e+02 1.000000000000601297e+00
2.922603090157136307e+02 1.000000000000522915e+00
2.925482502068621216e+02 1.000000000000565104e+00
2.928361913980106124e+02 1.000000000000612843e+00
2.931241325891591032e+02 1.000000000000660583e+00
2.934120737803075940e+02 1.000000000000658806e+00
2.937000149714560280e+02 1.000000000000677236e+00
2.939879561626045188e+02 1.000000000000635714e+00
2.942758973537530665e+02 1.000000000000571987e+00
2.945638385449015573e+02 1.000000000000492939e+00
2.948517797360499912e+02 1.000000000000536904e+00
2.951397209271984821e+02 1.000000000000586864e+00
2.954276621183469729e+02 1.000000000000635936e+00
2.957156033094955205e+02 1.000000000000634381e+00
2.960035445006440114e+02 1.000000000000651923e+00
2.962914856917924453e+02 1.000000000000608846e+00
2.965794268829409361e+02 1.000000000000544009e+00
2.968673680740894270e+02 1.000000000000464739e+00
2.971553092652378609e+02 1.000000000000510036e+00
2.974432504563864086e+02 1.000000000000561995e+00
2.977311916475348994e+02 1.000000000000612399e+00
2.980191328386833334e+02 1.000000000000611067e+00
2.983070740298318242e+02 1.000000000000627498e+00
2.985950152209803150e+02 1.000000000000583089e+00
2.988829564121288627e+02 1.000000000000517142e+00
2.991708976032772966e+02 1.000000000000437650e+00
2.994588387944257875e+02 1.000000000000484723e+00
2.997467799855742783e+02 1.000000000000538458e+00
3.000347211767227691e+02 1.000000000000589973e+00
3.003226623678713167e+02 1.000000000000588862e+00
3.006106035590197507e+02 1.000000000000603961e+00
3.008985447501682415e+02 1.000000000000557776e+00
3.011864859413167324e+02 1.000000000000490941e+00
3.014744271324651663e+02 1.000000000000412115e+00
3.017623683236136571e+02 1.000000000000460521e+00
3.020503095147622048e+02 1.000000000000516032e+00
3.023382507059106388e+02 1.000000000000568434e+00
3.026261918970591296e+02 1.000000000000567324e+00
3.029141330882076204e+02 1.000000000000581091e+00
3.032020742793561112e+02 1.000000000000533351e+00
3.034900154705046020e+02 1.000000000000465850e+00
3.037779566616530929e+02 1.000000000000387468e+00
3.040658978528015837e+02 1.000000000000437428e+00
3.043538390439500745e+02 1.000000000000494493e+00
3.046417802350985653e+02 1.000000000000548006e+00
3.049297214262469993e+02 1.000000000000546896e+00
3.052176626173955469e+02 1.000000000000558886e+00
3.055056038085440377e+02 1.000000000000509148e+00
3.057935449996924717e+02 1.000000000000441425e+00
3.060814861908409625e+02 1.000000000000364153e+00
3.063694273819894534e+02 1.000000000000415445e+00
3.066573685731379442e+02 1.000000000000473843e+00
3.069453097642864350e+02 1.000000000000528244e+00
3.072332509554349258e+02 1.000000000000527134e+00
3.075211921465834166e+02 1.000000000000536904e+00
3.078091333377318506e+02 1.000000000000485612e+00
3.080970745288803982e+02 1.000000000000417888e+00
3.083850157200288891e+02 1.000000000000341949e+00
3.086729569111773799e+02 1.000000000000394573e+00
3.089608981023258707e+02 1.000000000000454081e+00
3.092488392934743047e+02 1.000000000000509148e+00
3.095367804846228523e+02 1.000000000000507816e+00
3.098247216757713431e+02 1.000000000000515588e+00
3.101126628669197771e+02 1.000000000000462297e+00
3.104006040580682679e+02 1.000000000000395017e+00
3.106885452492167587e+02 1.000000000000320632e+00
3.109764864403651927e+02 1.000000000000374589e+00
3.112644276315137404e+02 1.000000000000435207e+00
3.115523688226622312e+02 1.000000000000490941e+00
3.118403100138107220e+02 1.000000000000489164e+00
3.121282512049591560e+02 1.000000000000494271e+00
3.124161923961076468e+02 1.000000000000439426e+00
3.127041335872561945e+02 1.000000000000372591e+00
3.129920747784046853e+02 1.000000000000300426e+00
3.132800159695531761e+02 1.000000000000355493e+00
3.135679571607016101e+02 1.000000000000417000e+00
3.138558983518501009e+02 1.000000000000473177e+00
3.141438395429986485e+02 1.000000000000470957e+00
3.144317807341470825e+02 1.000000000000473399e+00
3.147197219252955733e+02 1.000000000000416556e+00
3.150076631164440641e+02 1.000000000000350830e+00
3.152956043075924981e+02 1.000000000000281108e+00
3.155835454987409889e+02 1.000000000000337286e+00
3.158714866898895366e+02 1.000000000000399458e+00
3.161594278810380274e+02 1.000000000000455858e+00
3.164473690721864614e+02 1.000000000000453193e+00
3.167353102633349522e+02 1.000000000000452749e+00
3.170232514544834430e+02 1.000000000000394129e+00
3.173111926456319907e+02 1.000000000000329736e+00
3.175991338367804815e+02 1.000000000000262901e+00
3.178870750279289155e+02 1.000000000000319966e+00
3.181750162190774063e+02 1.000000000000382361e+00
3.184629574102258971e+02 1.000000000000438982e+00
3.187508986013743311e+02 1.000000000000435652e+00
3.190388397925228787e+02 1.000000000000432321e+00
3.193267809836713695e+02 1.000000000000371703e+00
3.196147221748198035e+02 1.000000000000309086e+00
3.199026633659682943e+02 1.000000000000245581e+00
3.201906045571167851e+02 1.000000000000303535e+00
3.204785457482653328e+02 1.000000000000366152e+00
3.207664869394137668e+02 1.000000000000422551e+00
3.210544281305622576e+02 1.000000000000418554e+00
3.213423693217107484e+02 1.000000000000412115e+00
3.216303105128592392e+02 1.000000000000349720e+00
3.219182517040077869e+02 1.000000000000289324e+00
3.222061928951562209e+02 1.000000000000229150e+00
3.224941340863047117e+02 1.000000000000287992e+00
3.227820752774532025e+02 1.000000000000350386e+00
3.230700164686016365e+02 1.000000000000406564e+00
3.233579576597501273e+02 1.000000000000401679e+00
3.236458988508986749e+02 1.000000000000391909e+00
3.239338400420471089e+02 1.000000000000327960e+00
3.242217812331955997e+02 1.000000000000270006e+00
3.245097224243440905e+02 1.000000000000213829e+00
3.247976636154925814e+02 1.000000000000273337e+00
3.250856048066410722e+02 1.000000000000335065e+00
3.253735459977895630e+02 1.000000000000391021e+00
3.256614871889380538e+02 1.000000000000385247e+00
3.259494283800865446e+02 1.000000000000372147e+00
3.262373695712350354e+02 1.000000000000306422e+00
3.265253107623835263e+02 1.000000000000251577e+00
3.268132519535320171e+02 1.000000000000199618e+00
3.271011931446805079e+02 1.000000000000259792e+00
3.273891343358289419e+02 1.000000000000320410e+00
3.276770755269774327e+02 1.000000000000375699e+00
3.279650167181259803e+02 1.000000000000369038e+00
3.282529579092744143e+02 1.000000000000352607e+00
3.285408991004229051e+02 1.000000000000285549e+00
3.288288402915713959e+02 1.000000000000234035e+00
3.291167814827198868e+02 1.000000000000186517e+00
3.294047226738683776e+02 1.000000000000246914e+00
3.296926638650168684e+02 1.000000000000306422e+00
3.299806050561653592e+02 1.000000000000361045e+00
3.302685462473138500e+02 1.000000000000353273e+00
3.305564874384623408e+02 1.000000000000333511e+00
3.308444286296107748e+02 1.000000000000265343e+00
3.311323698207593225e+02 1.000000000000217382e+00
3.314203110119078133e+02 1.000000000000174749e+00
3.317082522030562473e+02 1.000000000000235145e+00
3.319961933942047381e+02 1.000000000000293321e+00
3.322841345853532289e+02 1.000000000000346834e+00
3.325720757765016629e+02 1.000000000000337952e+00
3.328600169676502105e+02 1.000000000000315081e+00
3.331479581587987013e+02 1.000000000000245803e+00
3.334358993499471921e+02 1.000000000000201839e+00
3.337238405410956830e+02 1.000000000000164091e+00
3.340117817322441169e+02 1.000000000000224487e+00
3.342997229233926646e+02 1.000000000000280664e+00
3.345876641145411554e+02 1.000000000000333289e+00
3.348756053056896462e+02 1.000000000000323075e+00
3.351635464968380802e+02 1.000000000000297318e+00
