r[Angstrom]  g(r)
1.675817732484190401e+02 1.000000000229072095e+00
1.677257438439932855e+02 1.000000000228548735e+00
1.678697144395675593e+02 1.000000000227725616e+00
1.680136850351417763e+02 1.000000000226228147e+00
1.681576556307160217e+02 1.000000000224008145e+00
1.683016262262902671e+02 1.000000000221538787e+00
1.684455968218644841e+02 1.000000000219230190e+00
1.685895674174387295e+02 1.000000000217646567e+00
1.687335380130130034e+02 1.000000000216767049e+00
1.688775086085872488e+02 1.000000000216349161e+00
1.690214792041614942e+02 1.000000000215615303e+00
1.691654497997357112e+02 1.000000000214207319e+00
1.693094203953099566e+02 1.000000000212096340e+00
1.694533909908842304e+02 1.000000000209773976e+00
1.695973615864584758e+02 1.000000000207652784e+00
1.697413321820326928e+02 1.000000000206256123e+00
1.698853027776069382e+02 1.000000000205529149e+00
1.700292733731811836e+02 1.000000000205220063e+00
1.701732439687554290e+02 1.000000000204583017e+00
1.703172145643296744e+02 1.000000000203274286e+00
1.704611851599039198e+02 1.000000000201282324e+00
1.706051557554781368e+02 1.000000000199122052e+00
1.707491263510523822e+02 1.000000000197196481e+00
1.708930969466266276e+02 1.000000000195993666e+00
1.710370675422009015e+02 1.000000000195421013e+00
1.711810381377751469e+02 1.000000000195224059e+00
1.713250087333493639e+02 1.000000000194686045e+00
1.714689793289236093e+02 1.000000000193484340e+00
1.716129499244978547e+02 1.000000000191622274e+00
1.717569205200721285e+02 1.000000000189630978e+00
1.719008911156463455e+02 1.000000000187907689e+00
1.720448617112205909e+02 1.000000000186899385e+00
1.721888323067948363e+02 1.000000000186480165e+00
1.723328029023690533e+02 1.000000000186393789e+00
1.724767734979433271e+02 1.000000000185955917e+00
1.726207440935175725e+02 1.000000000184864790e+00
1.727647146890917895e+02 1.000000000183138615e+00
1.729086852846660349e+02 1.000000000181321180e+00
1.730526558802402803e+02 1.000000000179800397e+00
1.731966264758145542e+02 1.000000000178983495e+00
1.733405970713887996e+02 1.000000000178711934e+00
1.734845676669630166e+02 1.000000000178731030e+00
1.736285382625372620e+02 1.000000000178390636e+00
1.737725088581115074e+02 1.000000000177410309e+00
1.739164794536857528e+02 1.000000000175821802e+00
1.740604500492599982e+02 1.000000000174178227e+00
1.742044206448342436e+02 1.000000000172855064e+00
1.743483912404084890e+02 1.000000000172221348e+00
1.744923618359827060e+02 1.000000000172087011e+00
1.746363324315569514e+02 1.000000000172203585e+00
1.747803030271312252e+02 1.000000000171954007e+00
1.749242736227054422e+02 1.000000000171080927e+00
1.750682442182796876e+02 1.000000000169627201e+00
1.752122148138539330e+02 1.000000000168153491e+00
1.753561854094281784e+02 1.000000000167018399e+00
1.755001560050024523e+02 1.000000000166553882e+00
1.756441266005766693e+02 1.000000000166544778e+00
1.757880971961509147e+02 1.000000000166745284e+00
1.759320677917251601e+02 1.000000000166577196e+00
1.760760383872994055e+02 1.000000000165804481e+00
1.762200089828736225e+02 1.000000000164479763e+00
1.763639795784478963e+02 1.000000000163166813e+00
1.765079501740221417e+02 1.000000000162205804e+00
1.766519207695963587e+02 1.000000000161894276e+00
1.767958913651706041e+02 1.000000000161991531e+00
1.769398619607448495e+02 1.000000000162263758e+00
1.770838325563190949e+02 1.000000000162163838e+00
1.772278031518933403e+02 1.000000000161482383e+00
1.773717737474675857e+02 1.000000000160277347e+00
1.775157443430418311e+02 1.000000000159112945e+00
1.776597149386160766e+02 1.000000000158308922e+00
1.778036855341902935e+02 1.000000000158129509e+00
1.779476561297645674e+02 1.000000000158315361e+00
1.780916267253388128e+02 1.000000000158641988e+00
1.782355973209130582e+02 1.000000000158597802e+00
1.783795679164872752e+02 1.000000000157995617e+00
1.785235385120615206e+02 1.000000000156898938e+00
1.786675091076357944e+02 1.000000000155867541e+00
1.788114797032100114e+02 1.000000000155201851e+00
1.789554502987842568e+02 1.000000000155133462e+00
1.790994208943585022e+02 1.000000000155388147e+00
1.792433914899327192e+02 1.000000000155752300e+00
1.793873620855069930e+02 1.000000000155749191e+00
1.795313326810812384e+02 1.000000000155213176e+00
1.796753032766554838e+02 1.000000000154211977e+00
1.798192738722297292e+02 1.000000000153297597e+00
1.799632444678039462e+02 1.000000000152749369e+00
1.801072150633781916e+02 1.000000000152770685e+00
1.802511856589524655e+02 1.000000000153075108e+00
1.803951562545267109e+02 1.000000000153460356e+00
1.805391268501009279e+02 1.000000000153483448e+00
1.806830974456751733e+02 1.000000000153000723e+00
1.808270680412494187e+02 1.000000000152081236e+00
1.809710386368236641e+02 1.000000000151268109e+00
1.811150092323979095e+02 1.000000000150817137e+00
1.812589798279721549e+02 1.000000000150906843e+00
1.814029504235463719e+02 1.000000000151241242e+00
1.815469210191206173e+02 1.000000000151632262e+00
1.816908916146948911e+02 1.000000000151669122e+00
1.818348622102691365e+02 1.000000000151227253e+00
1.819788328058433819e+02 1.000000000150376822e+00
1.821228034014175989e+02 1.000000000149648294e+00
1.822667739969918443e+02 1.000000000149275925e+00
1.824107445925660898e+02 1.000000000149413815e+00
1.825547151881403636e+02 1.000000000149760648e+00
1.826986857837145806e+02 1.000000000150144563e+00
1.828426563792888260e+02 1.000000000150182311e+00
1.829866269748630714e+02 1.000000000149771084e+00
1.831305975704372884e+02 1.000000000148977941e+00
1.832745681660115622e+02 1.000000000148319135e+00
1.834185387615858076e+02 1.000000000148006496e+00
1.835625093571600246e+02 1.000000000148175694e+00
1.837064799527342700e+02 1.000000000148521195e+00
1.838504505483085154e+02 1.000000000148886015e+00
1.839944211438827892e+02 1.000000000148914880e+00
1.841383917394570346e+02 1.000000000148524304e+00
1.842823623350312516e+02 1.000000000147778012e+00
1.844263329306054686e+02 1.000000000147176049e+00
1.845703035261797424e+02 1.000000000146907819e+00
1.847142741217540163e+02 1.000000000147092560e+00
1.848582447173282333e+02 1.000000000147424073e+00
1.850022153129024787e+02 1.000000000147761137e+00
1.851461859084766957e+02 1.000000000147773793e+00
1.852901565040509695e+02 1.000000000147396095e+00
1.854341270996251865e+02 1.000000000146687329e+00
1.855780976951994603e+02 1.000000000146130885e+00
1.857220682907736773e+02 1.000000000145893964e+00
1.858660388863479227e+02 1.000000000146081591e+00
1.860100094819221965e+02 1.000000000146389567e+00
1.861539800774964135e+02 1.000000000146692214e+00
1.862979506730706873e+02 1.000000000146683332e+00
1.864419212686449043e+02 1.000000000146312296e+00
1.865858918642191213e+02 1.000000000145633949e+00
1.867298624597933951e+02 1.000000000145113699e+00
1.868738330553676406e+02 1.000000000144896983e+00
1.870178036509418575e+02 1.000000000145077506e+00
1.871617742465161314e+02 1.000000000145355061e+00
1.873057448420903484e+02 1.000000000145619072e+00
1.874497154376646222e+02 1.000000000145584433e+00
1.875936860332388392e+02 1.000000000145215839e+00
1.877376566288130846e+02 1.000000000144562806e+00
1.878816272243873300e+02 1.000000000144070533e+00
1.880255978199615754e+02 1.000000000143865586e+00
1.881695684155358492e+02 1.000000000144031898e+00
1.883135390111100662e+02 1.000000000144273926e+00
1.884575096066843116e+02 1.000000000144496637e+00
1.886014802022585570e+02 1.000000000144434242e+00
1.887454507978327740e+02 1.000000000144065870e+00
1.888894213934070478e+02 1.000000000143433709e+00
1.890333919889812933e+02 1.000000000142963863e+00
1.891773625845555102e+02 1.000000000142764245e+00
1.893213331801297556e+02 1.000000000142910572e+00
1.894653037757040011e+02 1.000000000143114187e+00
1.896092743712782749e+02 1.000000000143294931e+00
1.897532449668524919e+02 1.000000000143204781e+00
1.898972155624267373e+02 1.000000000142835077e+00
1.900411861580009543e+02 1.000000000142220458e+00
1.901851567535752281e+02 1.000000000141768819e+00
1.903291273491495019e+02 1.000000000141569645e+00
1.904730979447237189e+02 1.000000000141692436e+00
1.906170685402979643e+02 1.000000000141856971e+00
1.907610391358721813e+02 1.000000000141996415e+00
1.909050097314463983e+02 1.000000000141878953e+00
1.910489803270207005e+02 1.000000000141507028e+00
1.911929509225949460e+02 1.000000000140908618e+00
1.913369215181691629e+02 1.000000000140472078e+00
1.914808921137434083e+02 1.000000000140270240e+00
1.916248627093176253e+02 1.000000000140367939e+00
1.917688333048919276e+02 1.000000000140493395e+00
1.919128039004661446e+02 1.000000000140593093e+00
1.920567744960403900e+02 1.000000000140449874e+00
1.922007450916146070e+02 1.000000000140076173e+00
1.923447156871888524e+02 1.000000000139493306e+00
1.924886862827631546e+02 1.000000000139069423e+00
1.926326568783373716e+02 1.000000000138863143e+00
1.927766274739116170e+02 1.000000000138934642e+00
1.929205980694858340e+02 1.000000000139022127e+00
1.930645686650600510e+02 1.000000000139084744e+00
1.932085392606343532e+02 1.000000000138917988e+00
1.933525098562085986e+02 1.000000000138543843e+00
1.934964804517828156e+02 1.000000000137975631e+00
1.936404510473570610e+02 1.000000000137563738e+00
1.937844216429312780e+02 1.000000000137351464e+00
1.939283922385055803e+02 1.000000000137397649e+00
1.940723628340797973e+02 1.000000000137449163e+00
1.942163334296540427e+02 1.000000000137477585e+00
1.943603040252282597e+02 1.000000000137289957e+00
1.945042746208025051e+02 1.000000000136916478e+00
1.946482452163767789e+02 1.000000000136363143e+00
1.947922158119510243e+02 1.000000000135962797e+00
1.949361864075252697e+02 1.000000000135744305e+00
1.950801570030994867e+02 1.000000000135766065e+00
1.952241275986737037e+02 1.000000000135784273e+00
1.953680981942479775e+02 1.000000000135781830e+00
1.955120687898222513e+02 1.000000000135576439e+00
1.956560393853964683e+02 1.000000000135205180e+00
1.958000099809707137e+02 1.000000000134667388e+00
1.959439805765449307e+02 1.000000000134277922e+00
1.960879511721192046e+02 1.000000000134053879e+00
1.962319217676934215e+02 1.000000000134052547e+00
1.963758923632676954e+02 1.000000000134040556e+00
1.965198629588419124e+02 1.000000000134010802e+00
1.966638335544161578e+02 1.000000000133790312e+00
1.968078041499904316e+02 1.000000000133423494e+00
1.969517747455646486e+02 1.000000000132901468e+00
1.970957453411389224e+02 1.000000000132523548e+00
1.972397159367131394e+02 1.000000000132294620e+00
1.973836865322873564e+02 1.000000000132272415e+00
1.975276571278616302e+02 1.000000000132233113e+00
1.976716277234358756e+02 1.000000000132179601e+00
1.978155983190101210e+02 1.000000000131947342e+00
1.979595689145843664e+02 1.000000000131586297e+00
1.981035395101585834e+02 1.000000000131081146e+00
1.982475101057328573e+02 1.000000000130714994e+00
1.983914807013070742e+02 1.000000000130482514e+00
1.985354512968813196e+02 1.000000000130441435e+00
1.986794218924555651e+02 1.000000000130378153e+00
1.988233924880298105e+02 1.000000000130304656e+00
1.989673630836040843e+02 1.000000000130063516e+00
1.991113336791783013e+02 1.000000000129710021e+00
1.992553042747525467e+02 1.000000000129222633e+00
1.993992748703267921e+02 1.000000000128868916e+00
1.995432454659010091e+02 1.000000000128633770e+00
1.996872160614752829e+02 1.000000000128576705e+00
1.998311866570495283e+02 1.000000000128492772e+00
1.999751572526237453e+02 1.000000000128402844e+00
2.001191278481980191e+02 1.000000000128155708e+00
2.002630984437722361e+02 1.000000000127811539e+00
2.004070690393465100e+02 1.000000000127342581e+00
2.005510396349207269e+02 1.000000000127002187e+00
2.006950102304949723e+02 1.000000000126766153e+00
2.008389808260691893e+02 1.000000000126695321e+00
2.009829514216434632e+02 1.000000000126594291e+00
2.011269220172177370e+02 1.000000000126491040e+00
2.012708926127919540e+02 1.000000000126240796e+00
2.014148632083661994e+02 1.000000000125907729e+00
2.015588338039404164e+02 1.000000000125458310e+00
2.017028043995146618e+02 1.000000000125132127e+00
2.018467749950889356e+02 1.000000000124896760e+00
2.019907455906631810e+02 1.000000000124815047e+00
2.021347161862373980e+02 1.000000000124699806e+00
2.022786867818116434e+02 1.000000000124586785e+00
2.024226573773858604e+02 1.000000000124336097e+00
2.025666279729601627e+02 1.000000000124015909e+00
2.027105985685343796e+02 1.000000000123586918e+00
2.028545691641086250e+02 1.000000000123275834e+00
2.029985397596828420e+02 1.000000000123043131e+00
2.031425103552570874e+02 1.000000000122952981e+00
2.032864809508313897e+02 1.000000000122827082e+00
2.034304515464056067e+02 1.000000000122707622e+00
2.035744221419798521e+02 1.000000000122459376e+00
2.037183927375540691e+02 1.000000000122153621e+00
2.038623633331282861e+02 1.000000000121745947e+00
2.040063339287025883e+02 1.000000000121451516e+00
2.041503045242768337e+02 1.000000000121223032e+00
2.042942751198510507e+02 1.000000000121127774e+00
2.044382457154252961e+02 1.000000000120994548e+00
2.045822163109995131e+02 1.000000000120871757e+00
2.047261869065738153e+02 1.000000000120628618e+00
2.048701575021480323e+02 1.000000000120339294e+00
2.050141280977222777e+02 1.000000000119954047e+00
2.051580986932964947e+02 1.000000000119677379e+00
2.053020692888707401e+02 1.000000000119455557e+00
2.054460398844450424e+02 1.000000000119357857e+00
2.055900104800192594e+02 1.000000000119220855e+00
2.057339810755935048e+02 1.000000000119098287e+00
2.058779516711677218e+02 1.000000000118862920e+00
2.060219222667419672e+02 1.000000000118591803e+00
2.061658928623162126e+02 1.000000000118230759e+00
2.063098634578904864e+02 1.000000000117973409e+00
2.064538340534647034e+02 1.000000000117760690e+00
2.065978046490389488e+02 1.000000000117664101e+00
2.067417752446131658e+02 1.000000000117526655e+00
2.068857458401874396e+02 1.000000000117407861e+00
2.070297164357616850e+02 1.000000000117183374e+00
2.071736870313359304e+02 1.000000000116932908e+00
2.073176576269101474e+02 1.000000000116597620e+00
2.074616282224843928e+02 1.000000000116361809e+00
2.076055988180586667e+02 1.000000000116161081e+00
2.077495694136328837e+02 1.000000000116069154e+00
2.078935400092071575e+02 1.000000000115935483e+00
2.080375106047813745e+02 1.000000000115824461e+00
2.081814812003556199e+02 1.000000000115614185e+00
2.083254517959298653e+02 1.000000000115387033e+00
2.084694223915041107e+02 1.000000000115079946e+00
2.086133929870783561e+02 1.000000000114868337e+00
2.087573635826526015e+02 1.000000000114682930e+00
2.089013341782268185e+02 1.000000000114599885e+00
2.090453047738010923e+02 1.000000000114474430e+00
2.091892753693753093e+02 1.000000000114375620e+00
2.093332459649495831e+02 1.000000000114183774e+00
2.094772165605238001e+02 1.000000000113983267e+00
2.096211871560980455e+02 1.000000000113707488e+00
2.097651577516723194e+02 1.000000000113523413e+00
2.099091283472465364e+02 1.000000000113357768e+00
2.100530989428207818e+02 1.000000000113288712e+00
2.101970695383950272e+02 1.000000000113177023e+00
2.103410401339692726e+02 1.000000000113095755e+00
2.104850107295435180e+02 1.000000000112927223e+00
2.106289813251177634e+02 1.000000000112758247e+00
2.107729519206919804e+02 1.000000000112517773e+00
2.109169225162662542e+02 1.000000000112366116e+00
2.110608931118404712e+02 1.000000000112225784e+00
2.112048637074147450e+02 1.000000000112177156e+00
2.113488343029889620e+02 1.000000000112085896e+00
2.114928048985632074e+02 1.000000000112028831e+00
2.116367754941374244e+02 1.000000000111890275e+00
2.117807460897116982e+02 1.000000000111758602e+00
2.119247166852859721e+02 1.000000000111559650e+00
2.120686872808601890e+02 1.000000000111446852e+00
2.122126578764344345e+02 1.000000000111339160e+00
2.123566284720086514e+02 1.000000000111319176e+00
2.125005990675829253e+02 1.000000000111257226e+00
2.126445696631571707e+02 1.000000000111233245e+00
2.127885402587314161e+02 1.000000000111133103e+00
2.129325108543056331e+02 1.000000000111047394e+00
2.130764814498798785e+02 1.000000000110898402e+00
2.132204520454541239e+02 1.000000000110833787e+00
2.133644226410283977e+02 1.000000000110768950e+00
2.135083932366026147e+02 1.000000000110788934e+00
2.136523638321768601e+02 1.000000000110767839e+00
2.137963344277510771e+02 1.000000000110788934e+00
2.139403050233253509e+02 1.000000000110739640e+00
2.140842756188996248e+02 1.000000000110711884e+00
2.142282462144738417e+02 1.000000000110625065e+00
2.143722168100480872e+02 1.000000000110621512e+00
2.145161874056223041e+02 1.000000000110613740e+00
2.146601580011965495e+02 1.000000000110689236e+00
2.148041285967708234e+02 1.000000000110724985e+00
2.149480991923450688e+02 1.000000000110807807e+00
2.150920697879192858e+02 1.000000000110825793e+00
2.152360403834935312e+02 1.000000000110873088e+00
2.153800109790677482e+02 1.000000000110865539e+00
2.155239815746420504e+02 1.000000000110942144e+00
2.156679521702162674e+02 1.000000000111011422e+00
2.158119227657905128e+02 1.000000000111164189e+00
2.159558933613647298e+02 1.000000000111279652e+00
2.160998639569389752e+02 1.000000000111448628e+00
2.162438345525132775e+02 1.000000000111558984e+00
2.163878051480874944e+02 1.000000000111707532e+00
2.165317757436617399e+02 1.000000000111807452e+00
2.166757463392359568e+02 1.000000000111993970e+00
2.168197169348102022e+02 1.000000000112173382e+00
2.169636875303844477e+02 1.000000000112439391e+00
2.171076581259587215e+02 1.000000000112672982e+00
2.172516287215329385e+02 1.000000000112968523e+00
2.173955993171071839e+02 1.000000000113213661e+00
2.175395699126814009e+02 1.000000000113507870e+00
2.176835405082556747e+02 1.000000000113761001e+00
2.178275111038299201e+02 1.000000000114106280e+00
2.179714816994041655e+02 1.000000000114445564e+00
2.181154522949783825e+02 1.000000000114875442e+00
2.182594228905526279e+02 1.000000000115277787e+00
2.184033934861269017e+02 1.000000000115749410e+00
2.185473640817011471e+02 1.000000000116176180e+00
2.186913346772753926e+02 1.000000000116659349e+00
2.188353052728496095e+02 1.000000000117104770e+00
2.189792758684238549e+02 1.000000000117644117e+00
2.191232464639981004e+02 1.000000000118175247e+00
2.192672170595723458e+02 1.000000000118798749e+00
2.194111876551465912e+02 1.000000000119396493e+00
2.195551582507208366e+02 1.000000000120071952e+00
2.196991288462950536e+02 1.000000000120711663e+00
2.198430994418693274e+02 1.000000000121426202e+00
2.199870700374435444e+02 1.000000000122124089e+00
2.201310406330178182e+02 1.000000000122946986e+00
2.202750112285920352e+02 1.000000000123798305e+00
2.204189818241662806e+02 1.000000000124793731e+00
2.205629524197405544e+02 1.000000000125824684e+00
2.207069230153147714e+02 1.000000000127008626e+00
2.208508936108890452e+02 1.000000000128237421e+00
2.209948642064632622e+02 1.000000000129632305e+00
2.211388348020375361e+02 1.000000000131101130e+00
2.212828053976117531e+02 1.000000000132789779e+00
2.214267759931859985e+02 1.000000000134590783e+00
2.215707465887602154e+02 1.000000000136614497e+00
2.217147171843344893e+02 1.000000000138728806e+00
2.218586877799087631e+02 1.000000000141029188e+00
2.220026583754829801e+02 1.000000000143359769e+00
2.221466289710571971e+02 1.000000000145791601e+00
2.222905995666314425e+02 1.000000000148154378e+00
2.224345701622056879e+02 1.000000000150505164e+00
2.225785407577799617e+02 1.000000000152604152e+00
2.227225113533542071e+02 1.000000000154421365e+00
2.228664819489284241e+02 1.000000000155661040e+00
2.230104525445026695e+02 1.000000000156292757e+00
2.231544231400769149e+02 1.000000000156089808e+00
2.232983937356511888e+02 1.000000000155212954e+00
2.234423643312254057e+02 1.000000000153764335e+00
2.235863349267996512e+02 1.000000000152289070e+00
2.237303055223738681e+02 1.000000000151111790e+00
2.238742761179481136e+02 1.000000000150779611e+00
2.240182467135224158e+02 1.000000000151457513e+00
2.241622173090966328e+02 1.000000000153477009e+00
2.243061879046708498e+02 1.000000000156835656e+00
2.244501585002450952e+02 1.000000000161860525e+00
2.245941290958193122e+02 1.000000000168766778e+00
2.247380996913936144e+02 1.000000000178204118e+00
2.248820702869678598e+02 1.000000000190511606e+00
2.250260408825420768e+02 1.000000000206381578e+00
2.251700114781163222e+02 1.000000000226318075e+00
2.253139820736905392e+02 1.000000000251209942e+00
2.254579526692648415e+02 1.000000000281794366e+00
2.256019232648390584e+02 1.000000000319619442e+00
2.257458938604133039e+02 1.000000000367074149e+00
2.258898644559875208e+02 1.000000000426991997e+00
2.260338350515617662e+02 1.000000000499447594e+00
2.261778056471360685e+02 1.000000000579319259e+00
2.263217762427102855e+02 1.000000000649298393e+00
2.264657468382845025e+02 1.000000000668982869e+00
2.266097174338587479e+02 1.000000000574682302e+00
2.267536880294329649e+02 1.000000000330858008e+00
2.268976586250072387e+02 1.000000000035982106e+00
2.270416292205815125e+02 9.999999998441760907e-01
2.271855998161557295e+02 9.999999997622734949e-01
2.273295704117299749e+02 9.999999997376124439e-01
2.274735410073041919e+02 9.999999997445718769e-01
2.276175116028784657e+02 9.999999997611970226e-01
2.277614821984527111e+02 9.999999997687225584e-01
2.279054527940269566e+02 9.999999997540242047e-01
2.280494233896011735e+02 9.999999997313868683e-01
2.281933939851754189e+02 9.999999997255060169e-01
2.283373645807496928e+02 9.999999997368737015e-01
2.284813351763239098e+02 9.999999997549620101e-01
2.286253057718981552e+02 9.999999997757226256e-01
2.287692763674724006e+02 9.999999997960111742e-01
2.289132469630466176e+02 9.999999998148675351e-01
2.290572175586208914e+02 9.999999998310896698e-01
2.292011881541951368e+02 9.999999998452246963e-01
2.293451587497693822e+02 9.999999998574514715e-01
2.294891293453436276e+02 9.999999998682347346e-01
2.296330999409178446e+02 9.999999998771108567e-01
2.297770705364921184e+02 9.999999998842740156e-01
2.299210411320663354e+02 9.999999998892977748e-01
2.300650117276406093e+02 9.999999998924490319e-01
2.302089823232148262e+02 9.999999998935219514e-01
2.303529529187890716e+02 9.999999998930059197e-01
2.304969235143633455e+02 9.999999998907477261e-01
2.306408941099375625e+02 9.999999998869663065e-01
2.307848647055117794e+02 9.999999998809814272e-01
2.309288353010860533e+02 9.999999998724474759e-01
2.310728058966602703e+02 9.999999998602678852e-01
2.312167764922345441e+02 9.999999998440598503e-01
2.313607470878087895e+02 9.999999998227731002e-01
2.315047176833830065e+02 9.999999997962772946e-01
2.316486882789572803e+02 9.999999997638356897e-01
2.317926588745314973e+02 9.999999997261748153e-01
2.319366294701057711e+02 9.999999996829274096e-01
2.320806000656799881e+02 9.999999996345826370e-01
2.322245706612542335e+02 9.999999995814093934e-01
2.323685412568284789e+02 9.999999995276225295e-01
2.325125118524027243e+02 9.999999994780928159e-01
2.326564824479769982e+02 9.999999994457026142e-01
2.328004530435512152e+02 9.999999994557079441e-01
2.329444236391254321e+02 9.999999995781835294e-01
2.330883942346996776e+02 9.999999998219109010e-01
2.332323648302739230e+02 1.000000000057802652e+00
2.333763354258481968e+02 1.000000000194461114e+00
2.335203060214224422e+02 1.000000000239639197e+00
2.336642766169966592e+02 1.000000000231691999e+00
2.338082472125709046e+02 1.000000000202943884e+00
2.339522178081451500e+02 1.000000000175326864e+00
2.340961884037194238e+02 1.000000000171577197e+00
2.342401589992936408e+02 1.000000000197135641e+00
2.343841295948678862e+02 1.000000000225158336e+00
2.345281001904421032e+02 1.000000000235796938e+00
2.346720707860163770e+02 1.000000000229833930e+00
2.348160413815906509e+02 1.000000000214939178e+00
2.349600119771648679e+02 1.000000000197033945e+00
2.351039825727391133e+02 1.000000000179604553e+00
2.352479531683133303e+02 1.000000000164242842e+00
2.353919237638875472e+02 1.000000000151631596e+00
2.355358943594618495e+02 1.000000000141175072e+00
2.356798649550360949e+02 1.000000000132555966e+00
2.358238355506103119e+02 1.000000000125548016e+00
2.359678061461845573e+02 1.000000000120318200e+00
2.361117767417587743e+02 1.000000000116695098e+00
2.362557473373330765e+02 1.000000000114645404e+00
2.363997179329072935e+02 1.000000000113747678e+00
2.365436885284815389e+02 1.000000000113722809e+00
2.366876591240557559e+02 1.000000000113959731e+00
2.368316297196300013e+02 1.000000000114231513e+00
2.369756003152043036e+02 1.000000000114250387e+00
2.371195709107785206e+02 1.000000000114110055e+00
2.372635415063527660e+02 1.000000000113719922e+00
2.374075121019269830e+02 1.000000000113248522e+00
2.375514826975011999e+02 1.000000000112613030e+00
2.376954532930754738e+02 1.000000000111932241e+00
2.378394238886497476e+02 1.000000000111049614e+00
2.379833944842239646e+02 1.000000000110058185e+00
2.381273650797982100e+02 1.000000000108858034e+00
2.382713356753724270e+02 1.000000000107596376e+00
2.384153062709467008e+02 1.000000000106201936e+00
2.385592768665209462e+02 1.000000000104829478e+00
2.387032474620951916e+02 1.000000000103410169e+00
2.388472180576694086e+02 1.000000000102079012e+00
2.389911886532436540e+02 1.000000000100726760e+00
2.391351592488179278e+02 1.000000000099461994e+00
2.392791298443921733e+02 1.000000000098186570e+00
2.394231004399664187e+02 1.000000000097015507e+00
2.395670710355406356e+02 1.000000000095850439e+00
2.397110416311148526e+02 1.000000000094802832e+00
2.398550122266891265e+02 1.000000000093774322e+00
2.399989828222634003e+02 1.000000000092863273e+00
2.401429534178376173e+02 1.000000000091945784e+00
2.402869240134118627e+02 1.000000000091108454e+00
2.404308946089860797e+02 1.000000000090245145e+00
2.405748652045603535e+02 1.000000000089455998e+00
2.407188358001345705e+02 1.000000000088642649e+00
2.408628063957088443e+02 1.000000000087910346e+00
2.410067769912830613e+02 1.000000000087166496e+00
2.411507475868573067e+02 1.000000000086506802e+00
2.412947181824315805e+02 1.000000000085815355e+00
2.414386887780057975e+02 1.000000000085178975e+00
2.415826593735800714e+02 1.000000000084499296e+00
2.417266299691542883e+02 1.000000000083875573e+00
2.418706005647285053e+02 1.000000000083216323e+00
2.420145711603027792e+02 1.000000000082627016e+00
2.421585417558770246e+02 1.000000000082021279e+00
2.423025123514512416e+02 1.000000000081492590e+00
2.424464829470255154e+02 1.000000000080929041e+00
2.425904535425997324e+02 1.000000000080414342e+00
2.427344241381740062e+02 1.000000000079854567e+00
2.428783947337482232e+02 1.000000000079345863e+00
2.430223653293224686e+02 1.000000000078800744e+00
2.431663359248967140e+02 1.000000000078322682e+00
2.433103065204709594e+02 1.000000000077828632e+00
2.434542771160452332e+02 1.000000000077409412e+00
2.435982477116194502e+02 1.000000000076952889e+00
2.437422183071936956e+02 1.000000000076540330e+00
2.438861889027679410e+02 1.000000000076079587e+00
2.440301594983421580e+02 1.000000000075664364e+00
2.441741300939164319e+02 1.000000000075210060e+00
2.443181006894906773e+02 1.000000000074819484e+00
2.444620712850648943e+02 1.000000000074412920e+00
2.446060418806391397e+02 1.000000000074078077e+00
2.447500124762133851e+02 1.000000000073703266e+00
2.448939830717876589e+02 1.000000000073367312e+00
2.450379536673618759e+02 1.000000000072979400e+00
2.451819242629361213e+02 1.000000000072632345e+00
2.453258948585103383e+02 1.000000000072243544e+00
2.454698654540846121e+02 1.000000000071916695e+00
2.456138360496588859e+02 1.000000000071574524e+00
2.457578066452331029e+02 1.000000000071302075e+00
2.459017772408073483e+02 1.000000000070988548e+00
2.460457478363815653e+02 1.000000000070708994e+00
2.461897184319557823e+02 1.000000000070374817e+00
2.463336890275300846e+02 1.000000000070077721e+00
2.464776596231043300e+02 1.000000000069737327e+00
2.466216302186785470e+02 1.000000000069457551e+00
2.467656008142527924e+02 1.000000000069164008e+00
2.469095714098270093e+02 1.000000000068939965e+00
2.470535420054013116e+02 1.000000000068673289e+00
2.471975126009755286e+02 1.000000000068436812e+00
2.473414831965497740e+02 1.000000000068143713e+00
2.474854537921239910e+02 1.000000000067883699e+00
2.476294243876982364e+02 1.000000000067579720e+00
2.477733949832725386e+02 1.000000000067335693e+00
2.479173655788467556e+02 1.000000000067080341e+00
2.480613361744210010e+02 1.000000000066894046e+00
2.482053067699952180e+02 1.000000000066664452e+00
2.483492773655694350e+02 1.000000000066461503e+00
2.484932479611437373e+02 1.000000000066199712e+00
2.486372185567179827e+02 1.000000000065967898e+00
2.487811891522921997e+02 1.000000000065691008e+00
2.489251597478664451e+02 1.000000000065474515e+00
2.490691303434406620e+02 1.000000000065248917e+00
2.492131009390149643e+02 1.000000000065093042e+00
2.493570715345891813e+02 1.000000000064892980e+00
2.495010421301634267e+02 1.000000000064716232e+00
2.496450127257376437e+02 1.000000000064478867e+00
2.497889833213118891e+02 1.000000000064268368e+00
2.499329539168861629e+02 1.000000000064012351e+00
2.500769245124604083e+02 1.000000000063816952e+00
2.502208951080346537e+02 1.000000000063615335e+00
2.503648657036088707e+02 1.000000000063484329e+00
2.505088362991830877e+02 1.000000000063308025e+00
2.506528068947573615e+02 1.000000000063152372e+00
2.507967774903316354e+02 1.000000000062933880e+00
2.509407480859058523e+02 1.000000000062739591e+00
2.510847186814800978e+02 1.000000000062499339e+00
2.512286892770543147e+02 1.000000000062320593e+00
