# Zach Johnson Dec/11/2023 CHNC for TCCW Paper
# Ti=2.000e+01[eV], Tie=2.873e+01[eV] , Te_c=2.873e+01[eV], n_i=5.980e+23[1/cc], n_e=5.980e+23[1/cc]
# ri=1.391, Zbar=1.000, Rc=0.000[AU], Γii=9.778e-01, Γei=-6.807e-01 , Γee=6.806e-01, κ=1.355e+00
r/ri        g_ii        g_ei        g_ee        OCP:g_ii    Yuk:g_ii    βu_ii_eff   βu_OCP      βu_Yuk    
6.30000e-01 6.06689e-01 1.33544e+00 6.29507e-01 4.86968e-01 6.21796e-01 6.53879e-01 1.55199e+00 6.17027e-01
6.40000e-01 6.17774e-01 1.32299e+00 6.37766e-01 4.97616e-01 6.32505e-01 6.34288e-01 1.52774e+00 5.98558e-01
6.50000e-01 6.28596e-01 1.31101e+00 6.45960e-01 5.08106e-01 6.42950e-01 6.15433e-01 1.50424e+00 5.80784e-01
6.60000e-01 6.39156e-01 1.29947e+00 6.54085e-01 5.18437e-01 6.53134e-01 5.97281e-01 1.48145e+00 5.63671e-01
6.70000e-01 6.49458e-01 1.28838e+00 6.62137e-01 5.28609e-01 6.63060e-01 5.79798e-01 1.45933e+00 5.47188e-01
6.80000e-01 6.59504e-01 1.27770e+00 6.70112e-01 5.38619e-01 6.72733e-01 5.62953e-01 1.43787e+00 5.31305e-01
6.90000e-01 6.69296e-01 1.26742e+00 6.78004e-01 5.48467e-01 6.82156e-01 5.46717e-01 1.41703e+00 5.15994e-01
7.00000e-01 6.78840e-01 1.25753e+00 6.85810e-01 5.58152e-01 6.91332e-01 5.31061e-01 1.39679e+00 5.01231e-01
7.10000e-01 6.88137e-01 1.24801e+00 6.93525e-01 5.67676e-01 7.00267e-01 5.15961e-01 1.37712e+00 4.86989e-01
7.20000e-01 6.97191e-01 1.23885e+00 7.01147e-01 5.77036e-01 7.08965e-01 5.01392e-01 1.35799e+00 4.73245e-01
7.30000e-01 7.06008e-01 1.23003e+00 7.08672e-01 5.86235e-01 7.17429e-01 4.87329e-01 1.33939e+00 4.59978e-01
7.40000e-01 7.14589e-01 1.22155e+00 7.16097e-01 5.95271e-01 7.25665e-01 4.73752e-01 1.32129e+00 4.47167e-01
