      r[a_0]     n[bound]   n[unbound]
1.767077e-02 9.166758e-04 3.682852e-03
1.791466e-02 9.162376e-04 3.681093e-03
1.816192e-02 9.157934e-04 3.679310e-03
1.841259e-02 9.153430e-04 3.677502e-03
1.866673e-02 9.148863e-04 3.675669e-03
1.892436e-02 9.144234e-04 3.673811e-03
1.918556e-02 9.139541e-04 3.671927e-03
1.945036e-02 9.134783e-04 3.670018e-03
1.971881e-02 9.129960e-04 3.668082e-03
1.999097e-02 9.125071e-04 3.666120e-03
2.026689e-02 9.120115e-04 3.664131e-03
2.054662e-02 9.115091e-04 3.662114e-03
2.083020e-02 9.109998e-04 3.660071e-03
2.111770e-02 9.104836e-04 3.657999e-03
2.140917e-02 9.099603e-04 3.655899e-03
2.170466e-02 9.094299e-04 3.653771e-03
2.200423e-02 9.088923e-04 3.651614e-03
2.230793e-02 9.083474e-04 3.649428e-03
2.261583e-02 9.077952e-04 3.647212e-03
2.292797e-02 9.072354e-04 3.644966e-03
2.324442e-02 9.066681e-04 3.642690e-03
2.356524e-02 9.060931e-04 3.640384e-03
2.389049e-02 9.055104e-04 3.638046e-03
2.422023e-02 9.049199e-04 3.635677e-03
2.455452e-02 9.043213e-04 3.633276e-03
2.489342e-02 9.037148e-04 3.630843e-03
2.523700e-02 9.031001e-04 3.628378e-03
2.558533e-02 9.024772e-04 3.625880e-03
2.593846e-02 9.018460e-04 3.623348e-03
2.629646e-02 9.012063e-04 3.620783e-03
2.665940e-02 9.005581e-04 3.618183e-03
2.702736e-02 8.999012e-04 3.615550e-03
2.740039e-02 8.992356e-04 3.612881e-03
2.777857e-02 8.985612e-04 3.610177e-03
2.816197e-02 8.978778e-04 3.607437e-03
2.855067e-02 8.971853e-04 3.604661e-03
2.894473e-02 8.964837e-04 3.601848e-03
2.934422e-02 8.957728e-04 3.598999e-03
2.974923e-02 8.950525e-04 3.596112e-03
3.015983e-02 8.943227e-04 3.593187e-03
3.057610e-02 8.935832e-04 3.590224e-03
3.099811e-02 8.928341e-04 3.587222e-03
3.142595e-02 8.920751e-04 3.584180e-03
3.185969e-02 8.913061e-04 3.581099e-03
3.229942e-02 8.905271e-04 3.577978e-03
3.274522e-02 8.897379e-04 3.574817e-03
3.319717e-02 8.889383e-04 3.571614e-03
3.365536e-02 8.881283e-04 3.568369e-03
3.411987e-02 8.873078e-04 3.565083e-03
3.459080e-02 8.864765e-04 3.561754e-03
3.506822e-02 8.856345e-04 3.558382e-03
3.555224e-02 8.847815e-04 3.554967e-03
3.604293e-02 8.839174e-04 3.551507e-03
3.654040e-02 8.830421e-04 3.548004e-03
3.704473e-02 8.821556e-04 3.544455e-03
3.755602e-02 8.812575e-04 3.540861e-03
3.807437e-02 8.803479e-04 3.537221e-03
3.859988e-02 8.794266e-04 3.533534e-03
3.913263e-02 8.784934e-04 3.529800e-03
3.967274e-02 8.775482e-04 3.526019e-03
4.022031e-02 8.765909e-04 3.522190e-03
4.077543e-02 8.756213e-04 3.518312e-03
4.133822e-02 8.746393e-04 3.514386e-03
4.190877e-02 8.736448e-04 3.510409e-03
4.248720e-02 8.726375e-04 3.506382e-03
4.307361e-02 8.716175e-04 3.502305e-03
4.366811e-02 8.705845e-04 3.498176e-03
4.427082e-02 8.695383e-04 3.493996e-03
4.488185e-02 8.684789e-04 3.489763e-03
4.550131e-02 8.674061e-04 3.485477e-03
4.612932e-02 8.663197e-04 3.481138e-03
4.676600e-02 8.652196e-04 3.476745e-03
4.741147e-02 8.641056e-04 3.472297e-03
4.806584e-02 8.629776e-04 3.467794e-03
4.872925e-02 8.618354e-04 3.463235e-03
4.940181e-02 8.606789e-04 3.458620e-03
5.008366e-02 8.595080e-04 3.453947e-03
5.077492e-02 8.583224e-04 3.449218e-03
5.147572e-02 8.571219e-04 3.444430e-03
5.218619e-02 8.559066e-04 3.439584e-03
5.290646e-02 8.546761e-04 3.434678e-03
5.363668e-02 8.534303e-04 3.429713e-03
5.437698e-02 8.521691e-04 3.424687e-03
5.512749e-02 8.508923e-04 3.419600e-03
5.588836e-02 8.495997e-04 3.414451e-03
5.665974e-02 8.482912e-04 3.409241e-03
5.744176e-02 8.469666e-04 3.403967e-03
5.823457e-02 8.456257e-04 3.398630e-03
5.903833e-02 8.442684e-04 3.393230e-03
5.985318e-02 8.428945e-04 3.387764e-03
6.067928e-02 8.415038e-04 3.382234e-03
6.151677e-02 8.400961e-04 3.376637e-03
6.236583e-02 8.386714e-04 3.370974e-03
6.322661e-02 8.372293e-04 3.365245e-03
6.409926e-02 8.357698e-04 3.359447e-03
6.498397e-02 8.342926e-04 3.353581e-03
6.588088e-02 8.327976e-04 3.347647e-03
6.679017e-02 8.312846e-04 3.341643e-03
6.771201e-02 8.297535e-04 3.335569e-03
6.864658e-02 8.282040e-04 3.329425e-03
6.959404e-02 8.266359e-04 3.323209e-03
7.055458e-02 8.250492e-04 3.316922e-03
7.152838e-02 8.234436e-04 3.310563e-03
7.251562e-02 8.218189e-04 3.304131e-03
7.351648e-02 8.201750e-04 3.297626e-03
7.453116e-02 8.185117e-04 3.291046e-03
7.555984e-02 8.168287e-04 3.284392e-03
7.660272e-02 8.151260e-04 3.277663e-03
7.766000e-02 8.134033e-04 3.270858e-03
7.873186e-02 8.116604e-04 3.263977e-03
7.981853e-02 8.098972e-04 3.257019e-03
8.092018e-02 8.081135e-04 3.249984e-03
8.203705e-02 8.063091e-04 3.242870e-03
8.316933e-02 8.044838e-04 3.235678e-03
8.431724e-02 8.026374e-04 3.228408e-03
8.548099e-02 8.007698e-04 3.221057e-03
8.666080e-02 7.988808e-04 3.213626e-03
8.785690e-02 7.969701e-04 3.206115e-03
8.906950e-02 7.950376e-04 3.198523e-03
9.029884e-02 7.930832e-04 3.190849e-03
9.154515e-02 7.911066e-04 3.183093e-03
9.280866e-02 7.891076e-04 3.175255e-03
9.408961e-02 7.870861e-04 3.167334e-03
9.538824e-02 7.850420e-04 3.159329e-03
9.670480e-02 7.829749e-04 3.151241e-03
9.803952e-02 7.808847e-04 3.143068e-03
9.939267e-02 7.787713e-04 3.134811e-03
1.007645e-01 7.766345e-04 3.126470e-03
1.021552e-01 7.744741e-04 3.118043e-03
1.035652e-01 7.722899e-04 3.109531e-03
1.049946e-01 7.700817e-04 3.100933e-03
1.064438e-01 7.678494e-04 3.092249e-03
1.079129e-01 7.655928e-04 3.083480e-03
1.094023e-01 7.633118e-04 3.074623e-03
1.109123e-01 7.610061e-04 3.065680e-03
1.124431e-01 7.586755e-04 3.056648e-03
1.139951e-01 7.563200e-04 3.047529e-03
1.155684e-01 7.539394e-04 3.038321e-03
1.171635e-01 7.515334e-04 3.029025e-03
1.187806e-01 7.491020e-04 3.019641e-03
1.204200e-01 7.466450e-04 3.010170e-03
1.220821e-01 7.441621e-04 3.000610e-03
1.237670e-01 7.416533e-04 2.990963e-03
1.254753e-01 7.391185e-04 2.981228e-03
1.272071e-01 7.365573e-04 2.971404e-03
1.289628e-01 7.339698e-04 2.961492e-03
1.307428e-01 7.313558e-04 2.951491e-03
1.325473e-01 7.287150e-04 2.941403e-03
1.343767e-01 7.260475e-04 2.931226e-03
1.362314e-01 7.233530e-04 2.920963e-03
1.381117e-01 7.206314e-04 2.910614e-03
1.400179e-01 7.178826e-04 2.900176e-03
1.419504e-01 7.151064e-04 2.889651e-03
1.439096e-01 7.123028e-04 2.879039e-03
1.458959e-01 7.094716e-04 2.868340e-03
1.479095e-01 7.066127e-04 2.857555e-03
1.499510e-01 7.037260e-04 2.846685e-03
1.520206e-01 7.008113e-04 2.835729e-03
1.541188e-01 6.978687e-04 2.824689e-03
1.562460e-01 6.948979e-04 2.813565e-03
1.584025e-01 6.918990e-04 2.802359e-03
1.605888e-01 6.888717e-04 2.791069e-03
1.628052e-01 6.858161e-04 2.779698e-03
1.650523e-01 6.827320e-04 2.768246e-03
1.673303e-01 6.796195e-04 2.756712e-03
1.696398e-01 6.764783e-04 2.745100e-03
1.719812e-01 6.733084e-04 2.733410e-03
1.743549e-01 6.701099e-04 2.721643e-03
1.767613e-01 6.668826e-04 2.709801e-03
1.792010e-01 6.636266e-04 2.697883e-03
1.816744e-01 6.603417e-04 2.685892e-03
1.841818e-01 6.570279e-04 2.673827e-03
1.867239e-01 6.536853e-04 2.661691e-03
1.893011e-01 6.503138e-04 2.649486e-03
1.919138e-01 6.469134e-04 2.637213e-03
1.945626e-01 6.434841e-04 2.624872e-03
1.972480e-01 6.400259e-04 2.612465e-03
1.999704e-01 6.365389e-04 2.599993e-03
2.027304e-01 6.330230e-04 2.587459e-03
2.055285e-01 6.294783e-04 2.574865e-03
2.083653e-01 6.259048e-04 2.562213e-03
2.112411e-01 6.223026e-04 2.549504e-03
2.141567e-01 6.186717e-04 2.536740e-03
2.171125e-01 6.150122e-04 2.523924e-03
2.201091e-01 6.113242e-04 2.511056e-03
2.231470e-01 6.076078e-04 2.498141e-03
2.262269e-01 6.038630e-04 2.485183e-03
2.293493e-01 6.000900e-04 2.472182e-03
2.325148e-01 5.962889e-04 2.459140e-03
2.357240e-01 5.924599e-04 2.446061e-03
2.389775e-01 5.886029e-04 2.432944e-03
2.422758e-01 5.847183e-04 2.419793e-03
2.456197e-01 5.808061e-04 2.406610e-03
2.490098e-01 5.768666e-04 2.393402e-03
2.524467e-01 5.728998e-04 2.380168e-03
2.559309e-01 5.689061e-04 2.366915e-03
2.594633e-01 5.648856e-04 2.353643e-03
2.630444e-01 5.608385e-04 2.340358e-03
2.666750e-01 5.567651e-04 2.327060e-03
2.703556e-01 5.526655e-04 2.313754e-03
2.740871e-01 5.485402e-04 2.300441e-03
2.778701e-01 5.443892e-04 2.287130e-03
2.817052e-01 5.402130e-04 2.273820e-03
2.855934e-01 5.360117e-04 2.260514e-03
2.895351e-01 5.317858e-04 2.247217e-03
2.935313e-01 5.275354e-04 2.233933e-03
2.975826e-01 5.232611e-04 2.220664e-03
3.016899e-01 5.189630e-04 2.207417e-03
3.058538e-01 5.146416e-04 2.194195e-03
3.100752e-01 5.102973e-04 2.181000e-03
3.143549e-01 5.059304e-04 2.167840e-03
3.186937e-01 5.015414e-04 2.154718e-03
3.230923e-01 4.971306e-04 2.141638e-03
3.275516e-01 4.926985e-04 2.128601e-03
3.320725e-01 4.882455e-04 2.115611e-03
3.366558e-01 4.837722e-04 2.102674e-03
3.413023e-01 4.792790e-04 2.089797e-03
3.460130e-01 4.747664e-04 2.076980e-03
3.507887e-01 4.702348e-04 2.064228e-03
3.556303e-01 4.656849e-04 2.051545e-03
3.605387e-01 4.611171e-04 2.038938e-03
3.655149e-01 4.565321e-04 2.026411e-03
3.705598e-01 4.519304e-04 2.013967e-03
3.756742e-01 4.473125e-04 2.001609e-03
3.808593e-01 4.426792e-04 1.989343e-03
3.861160e-01 4.380309e-04 1.977173e-03
3.914451e-01 4.333684e-04 1.965104e-03
3.968479e-01 4.286923e-04 1.953138e-03
4.023252e-01 4.240032e-04 1.941277e-03
4.078781e-01 4.193019e-04 1.929530e-03
4.135077e-01 4.145890e-04 1.917899e-03
4.192149e-01 4.098653e-04 1.906388e-03
4.250010e-01 4.051314e-04 1.894999e-03
4.308668e-01 4.003881e-04 1.883735e-03
4.368137e-01 3.956362e-04 1.872604e-03
4.428426e-01 3.908765e-04 1.861609e-03
4.489548e-01 3.861096e-04 1.850752e-03
4.551512e-01 3.813366e-04 1.840036e-03
4.614333e-01 3.765580e-04 1.829463e-03
4.678020e-01 3.717748e-04 1.819037e-03
4.742586e-01 3.669879e-04 1.808761e-03
4.808044e-01 3.621980e-04 1.798638e-03
4.874405e-01 3.574061e-04 1.788670e-03
4.941681e-01 3.526130e-04 1.778861e-03
5.009887e-01 3.478196e-04 1.769211e-03
5.079033e-01 3.430269e-04 1.759724e-03
5.149134e-01 3.382357e-04 1.750401e-03
5.220203e-01 3.334470e-04 1.741244e-03
5.292253e-01 3.286618e-04 1.732254e-03
5.365296e-01 3.238809e-04 1.723433e-03
5.439349e-01 3.191053e-04 1.714782e-03
5.514423e-01 3.143361e-04 1.706301e-03
5.590533e-01 3.095742e-04 1.697994e-03
5.667694e-01 3.048206e-04 1.689858e-03
5.745920e-01 3.000763e-04 1.681894e-03
5.825225e-01 2.953423e-04 1.674105e-03
5.905625e-01 2.906196e-04 1.666488e-03
5.987135e-01 2.859093e-04 1.659042e-03
6.069770e-01 2.812123e-04 1.651770e-03
6.153545e-01 2.765298e-04 1.644668e-03
6.238477e-01 2.718626e-04 1.637739e-03
6.324580e-01 2.672120e-04 1.630978e-03
6.411873e-01 2.625789e-04 1.624387e-03
6.500370e-01 2.579644e-04 1.617964e-03
6.590088e-01 2.533695e-04 1.611705e-03
6.681045e-01 2.487953e-04 1.605607e-03
6.773257e-01 2.442428e-04 1.599671e-03
6.866742e-01 2.397131e-04 1.593896e-03
6.961517e-01 2.352072e-04 1.588278e-03
7.057600e-01 2.307263e-04 1.582813e-03
7.155009e-01 2.262712e-04 1.577499e-03
7.253763e-01 2.218431e-04 1.572336e-03
7.353880e-01 2.174430e-04 1.567317e-03
7.455379e-01 2.130719e-04 1.562442e-03
7.558278e-01 2.087308e-04 1.557707e-03
7.662598e-01 2.044209e-04 1.553109e-03
7.768357e-01 2.001429e-04 1.548642e-03
7.875577e-01 1.958981e-04 1.544305e-03
7.984276e-01 1.916873e-04 1.540093e-03
8.094475e-01 1.875115e-04 1.536004e-03
8.206196e-01 1.833717e-04 1.532033e-03
8.319458e-01 1.792689e-04 1.528178e-03
8.434283e-01 1.752039e-04 1.524433e-03
8.550694e-01 1.711777e-04 1.520796e-03
8.668711e-01 1.671912e-04 1.517262e-03
8.788357e-01 1.632453e-04 1.513829e-03
8.909654e-01 1.593408e-04 1.510491e-03
9.032626e-01 1.554786e-04 1.507247e-03
9.157295e-01 1.516595e-04 1.504091e-03
9.283684e-01 1.478844e-04 1.501020e-03
9.411818e-01 1.441539e-04 1.498031e-03
9.541720e-01 1.404690e-04 1.495121e-03
9.673416e-01 1.368302e-04 1.492285e-03
9.806929e-01 1.332384e-04 1.489523e-03
9.942284e-01 1.296942e-04 1.486829e-03
1.007951e+00 1.261982e-04 1.484200e-03
1.021863e+00 1.227511e-04 1.481636e-03
1.035966e+00 1.193536e-04 1.479132e-03
1.050265e+00 1.160061e-04 1.476683e-03
1.064761e+00 1.127093e-04 1.474292e-03
1.079457e+00 1.094636e-04 1.471951e-03
1.094355e+00 1.062695e-04 1.469661e-03
1.109460e+00 1.031275e-04 1.467417e-03
1.124772e+00 1.000380e-04 1.465219e-03
1.140297e+00 9.700131e-05 1.463064e-03
1.156035e+00 9.401789e-05 1.460949e-03
1.171991e+00 9.108802e-05 1.458872e-03
1.188167e+00 8.821197e-05 1.456830e-03
1.204566e+00 8.538999e-05 1.454822e-03
1.221191e+00 8.262231e-05 1.452846e-03
1.238046e+00 7.990908e-05 1.450899e-03
1.255134e+00 7.725044e-05 1.448979e-03
1.272457e+00 7.464651e-05 1.447084e-03
1.290020e+00 7.209735e-05 1.445214e-03
1.307825e+00 6.960298e-05 1.443365e-03
1.325875e+00 6.716340e-05 1.441536e-03
1.344175e+00 6.477855e-05 1.439727e-03
1.362727e+00 6.244837e-05 1.437935e-03
1.381536e+00 6.017273e-05 1.436160e-03
1.400604e+00 5.795148e-05 1.434400e-03
1.419935e+00 5.578442e-05 1.432655e-03
1.439533e+00 5.367132e-05 1.430924e-03
1.459402e+00 5.161193e-05 1.429207e-03
1.479544e+00 4.960593e-05 1.427500e-03
1.499965e+00 4.765301e-05 1.425807e-03
1.520668e+00 4.575278e-05 1.424125e-03
1.541656e+00 4.390485e-05 1.422453e-03
1.562934e+00 4.210877e-05 1.420791e-03
1.584506e+00 4.036409e-05 1.419139e-03
1.606375e+00 3.867030e-05 1.417495e-03
1.628546e+00 3.702686e-05 1.415858e-03
1.651024e+00 3.543323e-05 1.414228e-03
1.673811e+00 3.388880e-05 1.412604e-03
1.696913e+00 3.239296e-05 1.410987e-03
1.720334e+00 3.094505e-05 1.409375e-03
1.744078e+00 2.954442e-05 1.407768e-03
1.768150e+00 2.819036e-05 1.406166e-03
1.792554e+00 2.688215e-05 1.404569e-03
1.817295e+00 2.561904e-05 1.402978e-03
1.842378e+00 2.440027e-05 1.401392e-03
1.867806e+00 2.322505e-05 1.399813e-03
1.893586e+00 2.209258e-05 1.398240e-03
1.919721e+00 2.100204e-05 1.396674e-03
1.946217e+00 1.995258e-05 1.395114e-03
1.973079e+00 1.894335e-05 1.393560e-03
2.000311e+00 1.797348e-05 1.392013e-03
2.027920e+00 1.704210e-05 1.390472e-03
2.055909e+00 1.614831e-05 1.388936e-03
2.084285e+00 1.529120e-05 1.387406e-03
2.113053e+00 1.446988e-05 1.385882e-03
2.142217e+00 1.368343e-05 1.384363e-03
2.171784e+00 1.293092e-05 1.382851e-03
2.201759e+00 1.221143e-05 1.381346e-03
2.232148e+00 1.152404e-05 1.379846e-03
2.262956e+00 1.086782e-05 1.378354e-03
2.294190e+00 1.024184e-05 1.376868e-03
2.325854e+00 9.645183e-06 1.375389e-03
2.357956e+00 9.076918e-06 1.373914e-03
2.390500e+00 8.536133e-06 1.372444e-03
2.423494e+00 8.021913e-06 1.370979e-03
2.456943e+00 7.533355e-06 1.369516e-03
2.490854e+00 7.069560e-06 1.368055e-03
2.525233e+00 6.629643e-06 1.366594e-03
2.560086e+00 6.212723e-06 1.365132e-03
2.595421e+00 5.817936e-06 1.363666e-03
2.631243e+00 5.444426e-06 1.362194e-03
2.667559e+00 5.091354e-06 1.360714e-03
2.704377e+00 4.757893e-06 1.359222e-03
2.741703e+00 4.443231e-06 1.357716e-03
2.779544e+00 4.146572e-06 1.356192e-03
2.817908e+00 3.867137e-06 1.354647e-03
2.856801e+00 3.604164e-06 1.353074e-03
2.896230e+00 3.356909e-06 1.351468e-03
2.936204e+00 3.124645e-06 1.349825e-03
2.976730e+00 2.906666e-06 1.348137e-03
3.017815e+00 2.702284e-06 1.346396e-03
3.059467e+00 2.510831e-06 1.344599e-03
3.101694e+00 2.331658e-06 1.342737e-03
3.144504e+00 2.164138e-06 1.340803e-03
3.187904e+00 2.007663e-06 1.338790e-03
3.231904e+00 1.861645e-06 1.336687e-03
3.276511e+00 1.725519e-06 1.334485e-03
3.321733e+00 1.598739e-06 1.332175e-03
3.367580e+00 1.480779e-06 1.329747e-03
3.414060e+00 1.371136e-06 1.327192e-03
3.461181e+00 1.269325e-06 1.324500e-03
3.508952e+00 1.174883e-06 1.321663e-03
3.557383e+00 1.087366e-06 1.318669e-03
3.606482e+00 1.006351e-06 1.315509e-03
3.656259e+00 9.314331e-07 1.312172e-03
3.706723e+00 8.622277e-07 1.308648e-03
3.757883e+00 7.983690e-07 1.304927e-03
3.809749e+00 7.395097e-07 1.301002e-03
3.862332e+00 6.853208e-07 1.296862e-03
3.915640e+00 6.354908e-07 1.292500e-03
3.969684e+00 5.897260e-07 1.287908e-03
4.024474e+00 5.477490e-07 1.283079e-03
4.080020e+00 5.092995e-07 1.278007e-03
4.136332e+00 4.741325e-07 1.272687e-03
4.193422e+00 4.420192e-07 1.267119e-03
4.251300e+00 4.127454e-07 1.261314e-03
4.309977e+00 3.861117e-07 1.255302e-03
4.369463e+00 3.619328e-07 1.249156e-03
4.429771e+00 3.400372e-07 1.243045e-03
4.490911e+00 3.202665e-07 1.237327e-03
4.552894e+00 3.024754e-07 1.232733e-03
4.615734e+00 2.865307e-07 1.230639e-03
4.679440e+00 2.723112e-07 1.233480e-03
4.744026e+00 2.597069e-07 1.245210e-03
4.809503e+00 2.486182e-07 1.271676e-03
4.875884e+00 2.389552e-07 1.320532e-03
4.943182e+00 2.306365e-07 1.400257e-03
5.011408e+00 2.235883e-07 1.517821e-03
5.080575e+00 2.177443e-07 1.675049e-03
5.150698e+00 2.130452e-07 1.864536e-03
5.221788e+00 2.094403e-07 2.066947e-03
5.293859e+00 2.068894e-07 2.251952e-03
5.366925e+00 2.053646e-07 2.384176e-03
5.441000e+00 2.048533e-07 2.433173e-03
