      r[a_0]     n[bound]   n[unbound]
1.767077e-02 2.200879e-02 1.296319e-02
1.791466e-02 2.198754e-02 1.295069e-02
1.816192e-02 2.196601e-02 1.293802e-02
1.841259e-02 2.194420e-02 1.292519e-02
1.866673e-02 2.192210e-02 1.291220e-02
1.892436e-02 2.189972e-02 1.289903e-02
1.918556e-02 2.187704e-02 1.288569e-02
1.945036e-02 2.185407e-02 1.287218e-02
1.971881e-02 2.183080e-02 1.285850e-02
1.999097e-02 2.180723e-02 1.284464e-02
2.026689e-02 2.178335e-02 1.283060e-02
2.054662e-02 2.175916e-02 1.281638e-02
2.083020e-02 2.173467e-02 1.280197e-02
2.111770e-02 2.170986e-02 1.278739e-02
2.140917e-02 2.168473e-02 1.277261e-02
2.170466e-02 2.165927e-02 1.275765e-02
2.200423e-02 2.163349e-02 1.274249e-02
2.230793e-02 2.160739e-02 1.272715e-02
2.261583e-02 2.158094e-02 1.271160e-02
2.292797e-02 2.155416e-02 1.269586e-02
2.324442e-02 2.152705e-02 1.267992e-02
2.356524e-02 2.149958e-02 1.266378e-02
2.389049e-02 2.147177e-02 1.264744e-02
2.422023e-02 2.144361e-02 1.263089e-02
2.455452e-02 2.141509e-02 1.261413e-02
2.489342e-02 2.138621e-02 1.259716e-02
2.523700e-02 2.135697e-02 1.257998e-02
2.558533e-02 2.132736e-02 1.256258e-02
2.593846e-02 2.129737e-02 1.254497e-02
2.629646e-02 2.126702e-02 1.252714e-02
2.665940e-02 2.123628e-02 1.250908e-02
2.702736e-02 2.120516e-02 1.249081e-02
2.740039e-02 2.117366e-02 1.247230e-02
2.777857e-02 2.114176e-02 1.245357e-02
2.816197e-02 2.110947e-02 1.243461e-02
2.855067e-02 2.107677e-02 1.241541e-02
2.894473e-02 2.104368e-02 1.239598e-02
2.934422e-02 2.101017e-02 1.237631e-02
2.974923e-02 2.097626e-02 1.235640e-02
3.015983e-02 2.094192e-02 1.233625e-02
3.057610e-02 2.090717e-02 1.231586e-02
3.099811e-02 2.087199e-02 1.229521e-02
3.142595e-02 2.083639e-02 1.227432e-02
3.185969e-02 2.080034e-02 1.225317e-02
3.229942e-02 2.076387e-02 1.223177e-02
3.274522e-02 2.072695e-02 1.221011e-02
3.319717e-02 2.068958e-02 1.218820e-02
3.365536e-02 2.065176e-02 1.216602e-02
3.411987e-02 2.061349e-02 1.214357e-02
3.459080e-02 2.057476e-02 1.212086e-02
3.506822e-02 2.053556e-02 1.209788e-02
3.555224e-02 2.049590e-02 1.207463e-02
3.604293e-02 2.045576e-02 1.205111e-02
3.654040e-02 2.041514e-02 1.202730e-02
3.704473e-02 2.037405e-02 1.200322e-02
3.755602e-02 2.033246e-02 1.197886e-02
3.807437e-02 2.029039e-02 1.195421e-02
3.859988e-02 2.024782e-02 1.192928e-02
3.913263e-02 2.020475e-02 1.190405e-02
3.967274e-02 2.016118e-02 1.187854e-02
4.022031e-02 2.011709e-02 1.185273e-02
4.077543e-02 2.007250e-02 1.182663e-02
4.133822e-02 2.002738e-02 1.180022e-02
4.190877e-02 1.998175e-02 1.177352e-02
4.248720e-02 1.993558e-02 1.174651e-02
4.307361e-02 1.988889e-02 1.171920e-02
4.366811e-02 1.984165e-02 1.169157e-02
4.427082e-02 1.979388e-02 1.166364e-02
4.488185e-02 1.974556e-02 1.163539e-02
4.550131e-02 1.969669e-02 1.160683e-02
4.612932e-02 1.964727e-02 1.157795e-02
4.676600e-02 1.959729e-02 1.154875e-02
4.741147e-02 1.954674e-02 1.151922e-02
4.806584e-02 1.949563e-02 1.148937e-02
4.872925e-02 1.944394e-02 1.145920e-02
4.940181e-02 1.939168e-02 1.142869e-02
5.008366e-02 1.933884e-02 1.139785e-02
5.077492e-02 1.928541e-02 1.136668e-02
5.147572e-02 1.923139e-02 1.133518e-02
5.218619e-02 1.917677e-02 1.130333e-02
5.290646e-02 1.912156e-02 1.127115e-02
5.363668e-02 1.906574e-02 1.123862e-02
5.437698e-02 1.900932e-02 1.120575e-02
5.512749e-02 1.895229e-02 1.117253e-02
5.588836e-02 1.889463e-02 1.113896e-02
5.665974e-02 1.883636e-02 1.110504e-02
5.744176e-02 1.877747e-02 1.107077e-02
5.823457e-02 1.871794e-02 1.103615e-02
5.903833e-02 1.865779e-02 1.100117e-02
5.985318e-02 1.859700e-02 1.096583e-02
6.067928e-02 1.853556e-02 1.093014e-02
6.151677e-02 1.847349e-02 1.089408e-02
6.236583e-02 1.841076e-02 1.085766e-02
6.322661e-02 1.834739e-02 1.082088e-02
6.409926e-02 1.828335e-02 1.078373e-02
6.498397e-02 1.821866e-02 1.074622e-02
6.588088e-02 1.815331e-02 1.070834e-02
6.679017e-02 1.808729e-02 1.067008e-02
6.771201e-02 1.802060e-02 1.063146e-02
6.864658e-02 1.795324e-02 1.059247e-02
6.959404e-02 1.788520e-02 1.055310e-02
7.055458e-02 1.781648e-02 1.051336e-02
7.152838e-02 1.774708e-02 1.047325e-02
7.251562e-02 1.767700e-02 1.043276e-02
7.351648e-02 1.760622e-02 1.039190e-02
7.453116e-02 1.753476e-02 1.035066e-02
7.555984e-02 1.746260e-02 1.030904e-02
7.660272e-02 1.738974e-02 1.026705e-02
7.766000e-02 1.731619e-02 1.022468e-02
7.873186e-02 1.724193e-02 1.018193e-02
7.981853e-02 1.716697e-02 1.013881e-02
8.092018e-02 1.709131e-02 1.009530e-02
8.203705e-02 1.701494e-02 1.005142e-02
8.316933e-02 1.693785e-02 1.000717e-02
8.431724e-02 1.686006e-02 9.962533e-03
8.548099e-02 1.678155e-02 9.917524e-03
8.666080e-02 1.670234e-02 9.872140e-03
8.785690e-02 1.662240e-02 9.826382e-03
8.906950e-02 1.654175e-02 9.780251e-03
9.029884e-02 1.646038e-02 9.733747e-03
9.154515e-02 1.637829e-02 9.686873e-03
9.280866e-02 1.629549e-02 9.639630e-03
9.408961e-02 1.621196e-02 9.592019e-03
9.538824e-02 1.612771e-02 9.544042e-03
9.670480e-02 1.604275e-02 9.495701e-03
9.803952e-02 1.595706e-02 9.446998e-03
9.939267e-02 1.587066e-02 9.397936e-03
1.007645e-01 1.578354e-02 9.348517e-03
1.021552e-01 1.569570e-02 9.298743e-03
1.035652e-01 1.560714e-02 9.248618e-03
1.049946e-01 1.551786e-02 9.198144e-03
1.064438e-01 1.542787e-02 9.147326e-03
1.079129e-01 1.533717e-02 9.096165e-03
1.094023e-01 1.524576e-02 9.044667e-03
1.109123e-01 1.515363e-02 8.992834e-03
1.124431e-01 1.506080e-02 8.940672e-03
1.139951e-01 1.496727e-02 8.888183e-03
1.155684e-01 1.487303e-02 8.835374e-03
1.171635e-01 1.477810e-02 8.782248e-03
1.187806e-01 1.468246e-02 8.728811e-03
1.204200e-01 1.458614e-02 8.675068e-03
1.220821e-01 1.448913e-02 8.621024e-03
1.237670e-01 1.439143e-02 8.566686e-03
1.254753e-01 1.429306e-02 8.512059e-03
1.272071e-01 1.419401e-02 8.457149e-03
1.289628e-01 1.409429e-02 8.401964e-03
1.307428e-01 1.399390e-02 8.346510e-03
1.325473e-01 1.389286e-02 8.290793e-03
1.343767e-01 1.379116e-02 8.234823e-03
1.362314e-01 1.368881e-02 8.178605e-03
1.381117e-01 1.358583e-02 8.122148e-03
1.400179e-01 1.348221e-02 8.065461e-03
1.419504e-01 1.337796e-02 8.008552e-03
1.439096e-01 1.327309e-02 7.951429e-03
1.458959e-01 1.316761e-02 7.894102e-03
1.479095e-01 1.306153e-02 7.836581e-03
1.499510e-01 1.295486e-02 7.778874e-03
1.520206e-01 1.284759e-02 7.720993e-03
1.541188e-01 1.273976e-02 7.662947e-03
1.562460e-01 1.263135e-02 7.604746e-03
1.584025e-01 1.252239e-02 7.546403e-03
1.605888e-01 1.241288e-02 7.487929e-03
1.628052e-01 1.230283e-02 7.429334e-03
1.650523e-01 1.219226e-02 7.370631e-03
1.673303e-01 1.208117e-02 7.311833e-03
1.696398e-01 1.196958e-02 7.252951e-03
1.719812e-01 1.185751e-02 7.193999e-03
1.743549e-01 1.174495e-02 7.134990e-03
1.767613e-01 1.163193e-02 7.075937e-03
1.792010e-01 1.151846e-02 7.016855e-03
1.816744e-01 1.140455e-02 6.957757e-03
1.841818e-01 1.129022e-02 6.898658e-03
1.867239e-01 1.117548e-02 6.839573e-03
1.893011e-01 1.106035e-02 6.780517e-03
1.919138e-01 1.094484e-02 6.721505e-03
1.945626e-01 1.082897e-02 6.662553e-03
1.972480e-01 1.071275e-02 6.603678e-03
1.999704e-01 1.059619e-02 6.544894e-03
2.027304e-01 1.047933e-02 6.486219e-03
2.055285e-01 1.036217e-02 6.427671e-03
2.083653e-01 1.024473e-02 6.369265e-03
2.112411e-01 1.012703e-02 6.311019e-03
2.141567e-01 1.000909e-02 6.252951e-03
2.171125e-01 9.890930e-03 6.195079e-03
2.201091e-01 9.772563e-03 6.137420e-03
2.231470e-01 9.654012e-03 6.079994e-03
2.262269e-01 9.535297e-03 6.022818e-03
2.293493e-01 9.416438e-03 5.965912e-03
2.325148e-01 9.297456e-03 5.909294e-03
2.357240e-01 9.178372e-03 5.852983e-03
2.389775e-01 9.059208e-03 5.796998e-03
2.422758e-01 8.939984e-03 5.741359e-03
2.456197e-01 8.820724e-03 5.686085e-03
2.490098e-01 8.701450e-03 5.631196e-03
2.524467e-01 8.582184e-03 5.576711e-03
2.559309e-01 8.462950e-03 5.522650e-03
2.594633e-01 8.343771e-03 5.469031e-03
2.630444e-01 8.224671e-03 5.415876e-03
2.666750e-01 8.105673e-03 5.363204e-03
2.703556e-01 7.986803e-03 5.311033e-03
2.740871e-01 7.868084e-03 5.259384e-03
2.778701e-01 7.749541e-03 5.208276e-03
2.817052e-01 7.631200e-03 5.157728e-03
2.855934e-01 7.513086e-03 5.107760e-03
2.895351e-01 7.395223e-03 5.058389e-03
2.935313e-01 7.277639e-03 5.009635e-03
2.975826e-01 7.160358e-03 4.961516e-03
3.016899e-01 7.043407e-03 4.914051e-03
3.058538e-01 6.926812e-03 4.867256e-03
3.100752e-01 6.810599e-03 4.821150e-03
3.143549e-01 6.694795e-03 4.775749e-03
3.186937e-01 6.579426e-03 4.731070e-03
3.230923e-01 6.464519e-03 4.687128e-03
3.275516e-01 6.350100e-03 4.643941e-03
3.320725e-01 6.236197e-03 4.601522e-03
3.366558e-01 6.122836e-03 4.559886e-03
3.413023e-01 6.010044e-03 4.519047e-03
3.460130e-01 5.897848e-03 4.479017e-03
3.507887e-01 5.786275e-03 4.439811e-03
3.556303e-01 5.675350e-03 4.401438e-03
3.605387e-01 5.565101e-03 4.363910e-03
3.655149e-01 5.455554e-03 4.327238e-03
3.705598e-01 5.346736e-03 4.291430e-03
3.756742e-01 5.238673e-03 4.256494e-03
3.808593e-01 5.131390e-03 4.222439e-03
3.861160e-01 5.024914e-03 4.189270e-03
3.914451e-01 4.919270e-03 4.156993e-03
3.968479e-01 4.814484e-03 4.125612e-03
4.023252e-01 4.710580e-03 4.095131e-03
4.078781e-01 4.607584e-03 4.065552e-03
4.135077e-01 4.505519e-03 4.036876e-03
4.192149e-01 4.404410e-03 4.009102e-03
4.250010e-01 4.304281e-03 3.982230e-03
4.308668e-01 4.205155e-03 3.956258e-03
4.368137e-01 4.107054e-03 3.931180e-03
4.428426e-01 4.010001e-03 3.906994e-03
4.489548e-01 3.914019e-03 3.883691e-03
4.551512e-01 3.819127e-03 3.861266e-03
4.614333e-01 3.725348e-03 3.839709e-03
4.678020e-01 3.632702e-03 3.819010e-03
4.742586e-01 3.541207e-03 3.799159e-03
4.808044e-01 3.450884e-03 3.780142e-03
4.874405e-01 3.361750e-03 3.761946e-03
4.941681e-01 3.273824e-03 3.744556e-03
5.009887e-01 3.187122e-03 3.727955e-03
5.079033e-01 3.101661e-03 3.712127e-03
5.149134e-01 3.017456e-03 3.697053e-03
5.220203e-01 2.934523e-03 3.682713e-03
5.292253e-01 2.852875e-03 3.669087e-03
5.365296e-01 2.772526e-03 3.656152e-03
5.439349e-01 2.693487e-03 3.643885e-03
5.514423e-01 2.615772e-03 3.632264e-03
5.590533e-01 2.539390e-03 3.621262e-03
5.667694e-01 2.464351e-03 3.610855e-03
5.745920e-01 2.390665e-03 3.601016e-03
5.825225e-01 2.318339e-03 3.591718e-03
5.905625e-01 2.247381e-03 3.582934e-03
5.987135e-01 2.177796e-03 3.574634e-03
6.069770e-01 2.109591e-03 3.566791e-03
6.153545e-01 2.042768e-03 3.559375e-03
6.238477e-01 1.977333e-03 3.552357e-03
6.324580e-01 1.913287e-03 3.545706e-03
6.411873e-01 1.850631e-03 3.539394e-03
6.500370e-01 1.789367e-03 3.533389e-03
6.590088e-01 1.729492e-03 3.527664e-03
6.681045e-01 1.671007e-03 3.522186e-03
6.773257e-01 1.613908e-03 3.516928e-03
6.866742e-01 1.558192e-03 3.511859e-03
6.961517e-01 1.503854e-03 3.506952e-03
7.057600e-01 1.450889e-03 3.502178e-03
7.155009e-01 1.399291e-03 3.497509e-03
7.253763e-01 1.349051e-03 3.492918e-03
7.353880e-01 1.300162e-03 3.488379e-03
7.455379e-01 1.252614e-03 3.483866e-03
7.558278e-01 1.206398e-03 3.479356e-03
7.662598e-01 1.161501e-03 3.474825e-03
7.768357e-01 1.117912e-03 3.470250e-03
7.875577e-01 1.075618e-03 3.465609e-03
7.984276e-01 1.034606e-03 3.460884e-03
8.094475e-01 9.948596e-04 3.456055e-03
8.206196e-01 9.563646e-04 3.451103e-03
8.319458e-01 9.191046e-04 3.446014e-03
8.434283e-01 8.830624e-04 3.440772e-03
8.550694e-01 8.482204e-04 3.435362e-03
8.668711e-01 8.145601e-04 3.429773e-03
8.788357e-01 7.820624e-04 3.423994e-03
8.909654e-01 7.507076e-04 3.418015e-03
9.032626e-01 7.204753e-04 3.411828e-03
9.157295e-01 6.913444e-04 3.405426e-03
9.283684e-01 6.632936e-04 3.398804e-03
9.411818e-01 6.363007e-04 3.391957e-03
9.541720e-01 6.103433e-04 3.384881e-03
9.673416e-01 5.853985e-04 3.377577e-03
9.806929e-01 5.614428e-04 3.370042e-03
9.942284e-01 5.384527e-04 3.362278e-03
1.007951e+00 5.164041e-04 3.354287e-03
1.021863e+00 4.952727e-04 3.346071e-03
1.035966e+00 4.750339e-04 3.337634e-03
1.050265e+00 4.556631e-04 3.328981e-03
1.064761e+00 4.371353e-04 3.320118e-03
1.079457e+00 4.194256e-04 3.311051e-03
1.094355e+00 4.025087e-04 3.301787e-03
1.109460e+00 3.863596e-04 3.292335e-03
1.124772e+00 3.709532e-04 3.282704e-03
1.140297e+00 3.562643e-04 3.272902e-03
1.156035e+00 3.422679e-04 3.262940e-03
1.171991e+00 3.289390e-04 3.252827e-03
1.188167e+00 3.162531e-04 3.242575e-03
1.204566e+00 3.041854e-04 3.232194e-03
1.221191e+00 2.927117e-04 3.221695e-03
1.238046e+00 2.818079e-04 3.211091e-03
1.255134e+00 2.714502e-04 3.200393e-03
1.272457e+00 2.616152e-04 3.189612e-03
1.290020e+00 2.522797e-04 3.178760e-03
1.307825e+00 2.434212e-04 3.167850e-03
1.325875e+00 2.350172e-04 3.156892e-03
1.344175e+00 2.270461e-04 3.145900e-03
1.362727e+00 2.194864e-04 3.134884e-03
1.381536e+00 2.123172e-04 3.123856e-03
1.400604e+00 2.055182e-04 3.112827e-03
1.419935e+00 1.990697e-04 3.101808e-03
1.439533e+00 1.929523e-04 3.090810e-03
1.459402e+00 1.871473e-04 3.079844e-03
1.479544e+00 1.816367e-04 3.068919e-03
1.499965e+00 1.764030e-04 3.058045e-03
1.520668e+00 1.714293e-04 3.047233e-03
1.541656e+00 1.666993e-04 3.036490e-03
1.562934e+00 1.621973e-04 3.025826e-03
1.584506e+00 1.579085e-04 3.015249e-03
1.606375e+00 1.538184e-04 3.004767e-03
1.628546e+00 1.499133e-04 2.994386e-03
1.651024e+00 1.461802e-04 2.984115e-03
1.673811e+00 1.426065e-04 2.973959e-03
1.696913e+00 1.391805e-04 2.963925e-03
1.720334e+00 1.358910e-04 2.954018e-03
1.744078e+00 1.327275e-04 2.944243e-03
1.768150e+00 1.296800e-04 2.934605e-03
1.792554e+00 1.267392e-04 2.925108e-03
1.817295e+00 1.238964e-04 2.915757e-03
1.842378e+00 1.211433e-04 2.906553e-03
1.867806e+00 1.184726e-04 2.897500e-03
1.893586e+00 1.158770e-04 2.888601e-03
1.919721e+00 1.133502e-04 2.879857e-03
1.946217e+00 1.108862e-04 2.871271e-03
1.973079e+00 1.084795e-04 2.862843e-03
2.000311e+00 1.061251e-04 2.854573e-03
2.027920e+00 1.038187e-04 2.846464e-03
2.055909e+00 1.015560e-04 2.838514e-03
2.084285e+00 9.933362e-05 2.830723e-03
2.113053e+00 9.714822e-05 2.823090e-03
2.142217e+00 9.499700e-05 2.815614e-03
2.171784e+00 9.287752e-05 2.808294e-03
2.201759e+00 9.078767e-05 2.801128e-03
2.232148e+00 8.872566e-05 2.794114e-03
2.262956e+00 8.669002e-05 2.787248e-03
2.294190e+00 8.467955e-05 2.780529e-03
2.325854e+00 8.269330e-05 2.773951e-03
2.357956e+00 8.073059e-05 2.767512e-03
2.390500e+00 7.879094e-05 2.761207e-03
2.423494e+00 7.687406e-05 2.755032e-03
2.456943e+00 7.497987e-05 2.748980e-03
2.490854e+00 7.310842e-05 2.743047e-03
2.525233e+00 7.125994e-05 2.737225e-03
2.560086e+00 6.943474e-05 2.731509e-03
2.595421e+00 6.763328e-05 2.725889e-03
2.631243e+00 6.585610e-05 2.720359e-03
2.667559e+00 6.410381e-05 2.714909e-03
2.704377e+00 6.237708e-05 2.709529e-03
2.741703e+00 6.067665e-05 2.704209e-03
2.779544e+00 5.900328e-05 2.698939e-03
2.817908e+00 5.735775e-05 2.693706e-03
2.856801e+00 5.574086e-05 2.688497e-03
2.896230e+00 5.415342e-05 2.683300e-03
2.936204e+00 5.259622e-05 2.678099e-03
2.976730e+00 5.107005e-05 2.672880e-03
3.017815e+00 4.957566e-05 2.667626e-03
3.059467e+00 4.811377e-05 2.662322e-03
3.101694e+00 4.668509e-05 2.656949e-03
3.144504e+00 4.529025e-05 2.651490e-03
3.187904e+00 4.392987e-05 2.645926e-03
3.231904e+00 4.260450e-05 2.640237e-03
3.276511e+00 4.131464e-05 2.634404e-03
3.321733e+00 4.006076e-05 2.628406e-03
3.367580e+00 3.884323e-05 2.622223e-03
3.414060e+00 3.766241e-05 2.615834e-03
3.461181e+00 3.651857e-05 2.609217e-03
3.508952e+00 3.541195e-05 2.602352e-03
3.557383e+00 3.434272e-05 2.595217e-03
3.606482e+00 3.331100e-05 2.587792e-03
3.656259e+00 3.231686e-05 2.580056e-03
3.706723e+00 3.136034e-05 2.571989e-03
3.757883e+00 3.044140e-05 2.563571e-03
3.809749e+00 2.955999e-05 2.554783e-03
3.862332e+00 2.871602e-05 2.545607e-03
3.915640e+00 2.790934e-05 2.536026e-03
3.969684e+00 2.713981e-05 2.526025e-03
4.024474e+00 2.640723e-05 2.515588e-03
4.080020e+00 2.571142e-05 2.504704e-03
4.136332e+00 2.505215e-05 2.493367e-03
4.193422e+00 2.442920e-05 2.481575e-03
4.251300e+00 2.384234e-05 2.469349e-03
4.309977e+00 2.329137e-05 2.456746e-03
4.369463e+00 2.277607e-05 2.443913e-03
4.429771e+00 2.229625e-05 2.431183e-03
4.490911e+00 2.185172e-05 2.419271e-03
4.552894e+00 2.144233e-05 2.409613e-03
4.615734e+00 2.106795e-05 2.404931e-03
4.679440e+00 2.072844e-05 2.410020e-03
4.744026e+00 2.042365e-05 2.432679e-03
4.809503e+00 2.015334e-05 2.484433e-03
4.875884e+00 1.991714e-05 2.580375e-03
4.943182e+00 1.971442e-05 2.737209e-03
5.011408e+00 1.954423e-05 2.968668e-03
5.080575e+00 1.940520e-05 3.278355e-03
5.150698e+00 1.929558e-05 3.651681e-03
5.221788e+00 1.921337e-05 4.050537e-03
5.293859e+00 1.915650e-05 4.415131e-03
5.366925e+00 1.912319e-05 4.675723e-03
5.441000e+00 1.911218e-05 4.772287e-03
