      r[a_0]     n[bound]   n[unbound]
1.130957e-02 2.246940e-02 4.634761e-02
1.145686e-02 2.246310e-02 4.633463e-02
1.160607e-02 2.245670e-02 4.632147e-02
1.175723e-02 2.245021e-02 4.630812e-02
1.191035e-02 2.244364e-02 4.629458e-02
1.206546e-02 2.243697e-02 4.628086e-02
1.222260e-02 2.243021e-02 4.626694e-02
1.238178e-02 2.242336e-02 4.625283e-02
1.254304e-02 2.241641e-02 4.623853e-02
1.270640e-02 2.240937e-02 4.622403e-02
1.287188e-02 2.240222e-02 4.620934e-02
1.303952e-02 2.239498e-02 4.619444e-02
1.320934e-02 2.238765e-02 4.617933e-02
1.338137e-02 2.238021e-02 4.616402e-02
1.355565e-02 2.237267e-02 4.614851e-02
1.373219e-02 2.236502e-02 4.613278e-02
1.391104e-02 2.235727e-02 4.611684e-02
1.409221e-02 2.234942e-02 4.610068e-02
1.427574e-02 2.234146e-02 4.608430e-02
1.446166e-02 2.233340e-02 4.606771e-02
1.465001e-02 2.232522e-02 4.605089e-02
1.484080e-02 2.231694e-02 4.603385e-02
1.503409e-02 2.230854e-02 4.601657e-02
1.522988e-02 2.230003e-02 4.599907e-02
1.542823e-02 2.229141e-02 4.598133e-02
1.562916e-02 2.228267e-02 4.596336e-02
1.583271e-02 2.227382e-02 4.594515e-02
1.603891e-02 2.226485e-02 4.592669e-02
1.624780e-02 2.225575e-02 4.590800e-02
1.645940e-02 2.224654e-02 4.588905e-02
1.667377e-02 2.223721e-02 4.586986e-02
1.689092e-02 2.222775e-02 4.585041e-02
1.711090e-02 2.221817e-02 4.583071e-02
1.733375e-02 2.220846e-02 4.581074e-02
1.755950e-02 2.219862e-02 4.579052e-02
1.778818e-02 2.218866e-02 4.577003e-02
1.801985e-02 2.217856e-02 4.574927e-02
1.825454e-02 2.216833e-02 4.572825e-02
1.849228e-02 2.215797e-02 4.570695e-02
1.873311e-02 2.214747e-02 4.568537e-02
1.897709e-02 2.213684e-02 4.566351e-02
1.922424e-02 2.212606e-02 4.564137e-02
1.947461e-02 2.211515e-02 4.561894e-02
1.972824e-02 2.210409e-02 4.559622e-02
1.998517e-02 2.209289e-02 4.557321e-02
2.024545e-02 2.208155e-02 4.554990e-02
2.050912e-02 2.207006e-02 4.552629e-02
2.077623e-02 2.205842e-02 4.550238e-02
2.104681e-02 2.204663e-02 4.547816e-02
2.132092e-02 2.203469e-02 4.545363e-02
2.159859e-02 2.202259e-02 4.542879e-02
2.187988e-02 2.201034e-02 4.540363e-02
2.216484e-02 2.199793e-02 4.537815e-02
2.245351e-02 2.198537e-02 4.535234e-02
2.274593e-02 2.197264e-02 4.532620e-02
2.304217e-02 2.195975e-02 4.529974e-02
2.334226e-02 2.194669e-02 4.527293e-02
2.364626e-02 2.193347e-02 4.524579e-02
2.395423e-02 2.192008e-02 4.521830e-02
2.426620e-02 2.190652e-02 4.519047e-02
2.458223e-02 2.189278e-02 4.516228e-02
2.490238e-02 2.187888e-02 4.513374e-02
2.522670e-02 2.186479e-02 4.510484e-02
2.555525e-02 2.185053e-02 4.507557e-02
2.588807e-02 2.183608e-02 4.504594e-02
2.622523e-02 2.182146e-02 4.501594e-02
2.656677e-02 2.180665e-02 4.498556e-02
2.691277e-02 2.179165e-02 4.495480e-02
2.726327e-02 2.177646e-02 4.492365e-02
2.761834e-02 2.176108e-02 4.489212e-02
2.797803e-02 2.174551e-02 4.486020e-02
2.834241e-02 2.172975e-02 4.482788e-02
2.871153e-02 2.171378e-02 4.479515e-02
2.908546e-02 2.169762e-02 4.476202e-02
2.946426e-02 2.168125e-02 4.472848e-02
2.984799e-02 2.166468e-02 4.469453e-02
3.023672e-02 2.164790e-02 4.466015e-02
3.063051e-02 2.163091e-02 4.462535e-02
3.102943e-02 2.161371e-02 4.459013e-02
3.143355e-02 2.159630e-02 4.455446e-02
3.184293e-02 2.157867e-02 4.451836e-02
3.225764e-02 2.156083e-02 4.448182e-02
3.267775e-02 2.154276e-02 4.444483e-02
3.310334e-02 2.152446e-02 4.440739e-02
3.353447e-02 2.150595e-02 4.436949e-02
3.397121e-02 2.148720e-02 4.433113e-02
3.441364e-02 2.146822e-02 4.429230e-02
3.486183e-02 2.144901e-02 4.425300e-02
3.531586e-02 2.142956e-02 4.421322e-02
3.577580e-02 2.140987e-02 4.417296e-02
3.624173e-02 2.138994e-02 4.413221e-02
3.671373e-02 2.136976e-02 4.409097e-02
3.719188e-02 2.134934e-02 4.404923e-02
3.767625e-02 2.132867e-02 4.400698e-02
3.816693e-02 2.130775e-02 4.396423e-02
3.866400e-02 2.128657e-02 4.392097e-02
3.916755e-02 2.126513e-02 4.387719e-02
3.967766e-02 2.124343e-02 4.383288e-02
4.019440e-02 2.122147e-02 4.378804e-02
4.071788e-02 2.119924e-02 4.374267e-02
4.124818e-02 2.117674e-02 4.369676e-02
4.178538e-02 2.115397e-02 4.365030e-02
4.232958e-02 2.113093e-02 4.360329e-02
4.288086e-02 2.110760e-02 4.355572e-02
4.343933e-02 2.108400e-02 4.350759e-02
4.400507e-02 2.106011e-02 4.345889e-02
4.457818e-02 2.103593e-02 4.340962e-02
4.515875e-02 2.101146e-02 4.335977e-02
4.574688e-02 2.098670e-02 4.330933e-02
4.634267e-02 2.096164e-02 4.325831e-02
4.694622e-02 2.093629e-02 4.320668e-02
4.755763e-02 2.091063e-02 4.315445e-02
4.817701e-02 2.088466e-02 4.310162e-02
4.880445e-02 2.085838e-02 4.304817e-02
4.944006e-02 2.083180e-02 4.299410e-02
5.008395e-02 2.080489e-02 4.293940e-02
5.073623e-02 2.077767e-02 4.288407e-02
5.139700e-02 2.075012e-02 4.282811e-02
5.206637e-02 2.072225e-02 4.277150e-02
5.274447e-02 2.069405e-02 4.271424e-02
5.343139e-02 2.066552e-02 4.265632e-02
5.412727e-02 2.063665e-02 4.259775e-02
5.483220e-02 2.060745e-02 4.253850e-02
5.554632e-02 2.057790e-02 4.247859e-02
5.626973e-02 2.054800e-02 4.241799e-02
5.700257e-02 2.051776e-02 4.235671e-02
5.774495e-02 2.048716e-02 4.229473e-02
5.849700e-02 2.045621e-02 4.223206e-02
5.925885e-02 2.042489e-02 4.216868e-02
6.003061e-02 2.039322e-02 4.210460e-02
6.081243e-02 2.036117e-02 4.203980e-02
6.160443e-02 2.032876e-02 4.197427e-02
6.240675e-02 2.029597e-02 4.190802e-02
6.321951e-02 2.026280e-02 4.184104e-02
6.404286e-02 2.022925e-02 4.177331e-02
6.487693e-02 2.019532e-02 4.170484e-02
6.572187e-02 2.016100e-02 4.163562e-02
6.657781e-02 2.012628e-02 4.156564e-02
6.744489e-02 2.009117e-02 4.149490e-02
6.832327e-02 2.005566e-02 4.142339e-02
6.921309e-02 2.001974e-02 4.135111e-02
7.011450e-02 1.998342e-02 4.127804e-02
7.102764e-02 1.994669e-02 4.120419e-02
7.195268e-02 1.990954e-02 4.112954e-02
7.288977e-02 1.987197e-02 4.105410e-02
7.383906e-02 1.983398e-02 4.097785e-02
7.480072e-02 1.979557e-02 4.090079e-02
7.577490e-02 1.975672e-02 4.082292e-02
7.676176e-02 1.971744e-02 4.074423e-02
7.776148e-02 1.967772e-02 4.066471e-02
7.877422e-02 1.963756e-02 4.058436e-02
7.980015e-02 1.959695e-02 4.050318e-02
8.083944e-02 1.955590e-02 4.042115e-02
8.189226e-02 1.951439e-02 4.033828e-02
8.295880e-02 1.947243e-02 4.025456e-02
8.403923e-02 1.943000e-02 4.016998e-02
8.513372e-02 1.938711e-02 4.008454e-02
8.624248e-02 1.934375e-02 3.999823e-02
8.736567e-02 1.929991e-02 3.991105e-02
8.850349e-02 1.925560e-02 3.982300e-02
8.965613e-02 1.921081e-02 3.973407e-02
9.082378e-02 1.916554e-02 3.964425e-02
9.200663e-02 1.911978e-02 3.955354e-02
9.320490e-02 1.907352e-02 3.946195e-02
9.441877e-02 1.902677e-02 3.936945e-02
9.564844e-02 1.897952e-02 3.927606e-02
9.689414e-02 1.893176e-02 3.918177e-02
9.815605e-02 1.888350e-02 3.908656e-02
9.943440e-02 1.883473e-02 3.899045e-02
1.007294e-01 1.878544e-02 3.889343e-02
1.020413e-01 1.873563e-02 3.879548e-02
1.033702e-01 1.868530e-02 3.869663e-02
1.047165e-01 1.863445e-02 3.859684e-02
1.060803e-01 1.858306e-02 3.849614e-02
1.074618e-01 1.853114e-02 3.839451e-02
1.088614e-01 1.847868e-02 3.829195e-02
1.102791e-01 1.842568e-02 3.818847e-02
1.117154e-01 1.837214e-02 3.808405e-02
1.131703e-01 1.831804e-02 3.797871e-02
1.146442e-01 1.826340e-02 3.787243e-02
1.161373e-01 1.820820e-02 3.776521e-02
1.176498e-01 1.815244e-02 3.765707e-02
1.191821e-01 1.809612e-02 3.754799e-02
1.207342e-01 1.803923e-02 3.743797e-02
1.223066e-01 1.798177e-02 3.732703e-02
1.238995e-01 1.792374e-02 3.721515e-02
1.255131e-01 1.786513e-02 3.710235e-02
1.271478e-01 1.780594e-02 3.698861e-02
1.288037e-01 1.774617e-02 3.687395e-02
1.304812e-01 1.768581e-02 3.675836e-02
1.321806e-01 1.762487e-02 3.664185e-02
1.339020e-01 1.756333e-02 3.652442e-02
1.356459e-01 1.750120e-02 3.640607e-02
1.374125e-01 1.743846e-02 3.628681e-02
1.392021e-01 1.737513e-02 3.616665e-02
1.410151e-01 1.731119e-02 3.604558e-02
1.428516e-01 1.724665e-02 3.592361e-02
1.447120e-01 1.718150e-02 3.580075e-02
1.465967e-01 1.711573e-02 3.567700e-02
1.485060e-01 1.704935e-02 3.555238e-02
1.504400e-01 1.698236e-02 3.542688e-02
1.523993e-01 1.691474e-02 3.530051e-02
1.543841e-01 1.684650e-02 3.517328e-02
1.563948e-01 1.677764e-02 3.504521e-02
1.584316e-01 1.670815e-02 3.491630e-02
1.604950e-01 1.663804e-02 3.478655e-02
1.625852e-01 1.656729e-02 3.465599e-02
1.647026e-01 1.649591e-02 3.452461e-02
1.668477e-01 1.642390e-02 3.439244e-02
1.690206e-01 1.635126e-02 3.425947e-02
1.712219e-01 1.627797e-02 3.412574e-02
1.734518e-01 1.620405e-02 3.399124e-02
1.757108e-01 1.612949e-02 3.385600e-02
1.779992e-01 1.605429e-02 3.372003e-02
1.803174e-01 1.597845e-02 3.358333e-02
1.826658e-01 1.590196e-02 3.344594e-02
1.850448e-01 1.582483e-02 3.330786e-02
1.874547e-01 1.574706e-02 3.316911e-02
1.898961e-01 1.566864e-02 3.302972e-02
1.923692e-01 1.558958e-02 3.288969e-02
1.948746e-01 1.550988e-02 3.274905e-02
1.974126e-01 1.542953e-02 3.260782e-02
1.999836e-01 1.534853e-02 3.246602e-02
2.025881e-01 1.526689e-02 3.232368e-02
2.052265e-01 1.518460e-02 3.218080e-02
2.078993e-01 1.510168e-02 3.203743e-02
2.106069e-01 1.501810e-02 3.189357e-02
2.133498e-01 1.493389e-02 3.174926e-02
2.161284e-01 1.484904e-02 3.160453e-02
2.189432e-01 1.476354e-02 3.145939e-02
2.217946e-01 1.467741e-02 3.131388e-02
2.246832e-01 1.459064e-02 3.116803e-02
2.276094e-01 1.450324e-02 3.102186e-02
2.305737e-01 1.441520e-02 3.087540e-02
2.335766e-01 1.432654e-02 3.072869e-02
2.366187e-01 1.423724e-02 3.058175e-02
2.397003e-01 1.414733e-02 3.043463e-02
2.428221e-01 1.405678e-02 3.028734e-02
2.459845e-01 1.396563e-02 3.013994e-02
2.491881e-01 1.387385e-02 2.999244e-02
2.524335e-01 1.378146e-02 2.984490e-02
2.557211e-01 1.368847e-02 2.969733e-02
2.590515e-01 1.359487e-02 2.954979e-02
2.624253e-01 1.350066e-02 2.940231e-02
2.658430e-01 1.340587e-02 2.925493e-02
2.693053e-01 1.331048e-02 2.910769e-02
2.728126e-01 1.321451e-02 2.896063e-02
2.763656e-01 1.311795e-02 2.881380e-02
2.799649e-01 1.302083e-02 2.866722e-02
2.836111e-01 1.292313e-02 2.852096e-02
2.873047e-01 1.282487e-02 2.837504e-02
2.910465e-01 1.272605e-02 2.822952e-02
2.948370e-01 1.262668e-02 2.808444e-02
2.986768e-01 1.252677e-02 2.793985e-02
3.025667e-01 1.242632e-02 2.779579e-02
3.065072e-01 1.232535e-02 2.765231e-02
3.104991e-01 1.222385e-02 2.750946e-02
3.145429e-01 1.212184e-02 2.736728e-02
3.186394e-01 1.201932e-02 2.722582e-02
3.227892e-01 1.191631e-02 2.708514e-02
3.269931e-01 1.181281e-02 2.694527e-02
3.312518e-01 1.170884e-02 2.680628e-02
3.355659e-01 1.160439e-02 2.666820e-02
3.399362e-01 1.149949e-02 2.653110e-02
3.443634e-01 1.139413e-02 2.639501e-02
3.488483e-01 1.128834e-02 2.625999e-02
3.533916e-01 1.118213e-02 2.612609e-02
3.579940e-01 1.107549e-02 2.599337e-02
3.626564e-01 1.096845e-02 2.586186e-02
3.673795e-01 1.086102e-02 2.573162e-02
3.721641e-01 1.075320e-02 2.560269e-02
3.770111e-01 1.064502e-02 2.547514e-02
3.819211e-01 1.053648e-02 2.534900e-02
3.868951e-01 1.042760e-02 2.522433e-02
3.919339e-01 1.031839e-02 2.510117e-02
3.970383e-01 1.020886e-02 2.497957e-02
4.022092e-01 1.009902e-02 2.485958e-02
4.074475e-01 9.988903e-03 2.474124e-02
4.127539e-01 9.878509e-03 2.462459e-02
4.181295e-01 9.767856e-03 2.450969e-02
4.235751e-01 9.656959e-03 2.439657e-02
4.290916e-01 9.545834e-03 2.428527e-02
4.346799e-01 9.434496e-03 2.417584e-02
4.403410e-01 9.322962e-03 2.406832e-02
4.460759e-01 9.211248e-03 2.396274e-02
4.518854e-01 9.099370e-03 2.385913e-02
4.577706e-01 8.987347e-03 2.375754e-02
4.637324e-01 8.875195e-03 2.365799e-02
4.697719e-01 8.762931e-03 2.356053e-02
4.758901e-01 8.650574e-03 2.346516e-02
4.820879e-01 8.538142e-03 2.337194e-02
4.883665e-01 8.425653e-03 2.328087e-02
4.947268e-01 8.313126e-03 2.319198e-02
5.011699e-01 8.200581e-03 2.310530e-02
5.076970e-01 8.088035e-03 2.302084e-02
5.143091e-01 7.975510e-03 2.293863e-02
5.210073e-01 7.863023e-03 2.285866e-02
5.277927e-01 7.750597e-03 2.278097e-02
5.346665e-01 7.638250e-03 2.270555e-02
5.416298e-01 7.526004e-03 2.263241e-02
5.486838e-01 7.413878e-03 2.256157e-02
5.558296e-01 7.301895e-03 2.249301e-02
5.630686e-01 7.190074e-03 2.242675e-02
5.704018e-01 7.078438e-03 2.236277e-02
5.778305e-01 6.967007e-03 2.230108e-02
5.853560e-01 6.855804e-03 2.224166e-02
5.929794e-01 6.744850e-03 2.218451e-02
6.007022e-01 6.634167e-03 2.212961e-02
6.085255e-01 6.523777e-03 2.207694e-02
6.164508e-01 6.413703e-03 2.202649e-02
6.244792e-01 6.303966e-03 2.197824e-02
6.326122e-01 6.194589e-03 2.193217e-02
6.408511e-01 6.085595e-03 2.188824e-02
6.491974e-01 5.977007e-03 2.184643e-02
6.576523e-01 5.868846e-03 2.180672e-02
6.662173e-01 5.761136e-03 2.176906e-02
6.748939e-01 5.653899e-03 2.173343e-02
6.836835e-01 5.547158e-03 2.169980e-02
6.925875e-01 5.440937e-03 2.166811e-02
7.016076e-01 5.335257e-03 2.163833e-02
7.107451e-01 5.230141e-03 2.161043e-02
7.200016e-01 5.125612e-03 2.158435e-02
7.293786e-01 5.021693e-03 2.156006e-02
7.388778e-01 4.918407e-03 2.153751e-02
7.485007e-01 4.815775e-03 2.151664e-02
7.582489e-01 4.713820e-03 2.149742e-02
7.681241e-01 4.612565e-03 2.147980e-02
7.781278e-01 4.512031e-03 2.146371e-02
7.882619e-01 4.412241e-03 2.144913e-02
7.985280e-01 4.313216e-03 2.143598e-02
8.089277e-01 4.214978e-03 2.142423e-02
8.194629e-01 4.117548e-03 2.141381e-02
8.301353e-01 4.020948e-03 2.140468e-02
8.409467e-01 3.925198e-03 2.139679e-02
8.518989e-01 3.830319e-03 2.139008e-02
8.629937e-01 3.736332e-03 2.138451e-02
8.742331e-01 3.643256e-03 2.138001e-02
8.856188e-01 3.551112e-03 2.137654e-02
8.971528e-01 3.459919e-03 2.137405e-02
9.088370e-01 3.369695e-03 2.137248e-02
9.206734e-01 3.280461e-03 2.137180e-02
9.326639e-01 3.192234e-03 2.137194e-02
9.448106e-01 3.105032e-03 2.137287e-02
9.571155e-01 3.018872e-03 2.137453e-02
9.695806e-01 2.933773e-03 2.137688e-02
9.822081e-01 2.849750e-03 2.137987e-02
9.950001e-01 2.766820e-03 2.138346e-02
1.007959e+00 2.684999e-03 2.138760e-02
1.021086e+00 2.604302e-03 2.139226e-02
1.034384e+00 2.524743e-03 2.139740e-02
1.047856e+00 2.446337e-03 2.140297e-02
1.061503e+00 2.369098e-03 2.140893e-02
1.075327e+00 2.293039e-03 2.141525e-02
1.089332e+00 2.218172e-03 2.142190e-02
1.103519e+00 2.144510e-03 2.142884e-02
1.117891e+00 2.072063e-03 2.143603e-02
1.132450e+00 2.000844e-03 2.144345e-02
1.147198e+00 1.930861e-03 2.145106e-02
1.162139e+00 1.862125e-03 2.145883e-02
1.177274e+00 1.794645e-03 2.146674e-02
1.192607e+00 1.728428e-03 2.147476e-02
1.208139e+00 1.663483e-03 2.148285e-02
1.223873e+00 1.599817e-03 2.149100e-02
1.239813e+00 1.537437e-03 2.149918e-02
1.255960e+00 1.476347e-03 2.150735e-02
1.272317e+00 1.416553e-03 2.151550e-02
1.288887e+00 1.358059e-03 2.152360e-02
1.305673e+00 1.300870e-03 2.153161e-02
1.322678e+00 1.244988e-03 2.153950e-02
1.339904e+00 1.190416e-03 2.154724e-02
1.357354e+00 1.137155e-03 2.155479e-02
1.375032e+00 1.085206e-03 2.156208e-02
1.392940e+00 1.034570e-03 2.156907e-02
1.411081e+00 9.852458e-04 2.157566e-02
1.429458e+00 9.372333e-04 2.158178e-02
1.448075e+00 8.905306e-04 2.158728e-02
1.466934e+00 8.451351e-04 2.159203e-02
1.486039e+00 8.010440e-04 2.159583e-02
1.505393e+00 7.582536e-04 2.159842e-02
1.524999e+00 7.167596e-04 2.159949e-02
1.544860e+00 6.765571e-04 2.159862e-02
1.564979e+00 6.376406e-04 2.159531e-02
1.585361e+00 6.000038e-04 2.158889e-02
1.606008e+00 5.636400e-04 2.157855e-02
1.626924e+00 5.285417e-04 2.156326e-02
1.648113e+00 4.947012e-04 2.154172e-02
1.669577e+00 4.621097e-04 2.151236e-02
1.691321e+00 4.307583e-04 2.147320e-02
1.713349e+00 4.006372e-04 2.142188e-02
1.735663e+00 3.717363e-04 2.135550e-02
1.758267e+00 3.440449e-04 2.127061e-02
1.781166e+00 3.175517e-04 2.116312e-02
1.804364e+00 2.922451e-04 2.102824e-02
1.827863e+00 2.681128e-04 2.086041e-02
1.851669e+00 2.451422e-04 2.065334e-02
1.875784e+00 2.233200e-04 2.039994e-02
1.900214e+00 2.026326e-04 2.009245e-02
1.924961e+00 1.830658e-04 1.972254e-02
1.950031e+00 1.646052e-04 1.928149e-02
1.975428e+00 1.472354e-04 1.876057e-02
2.001155e+00 1.309410e-04 1.815134e-02
2.027218e+00 1.157057e-04 1.744630e-02
2.053619e+00 1.015130e-04 1.663941e-02
2.080365e+00 8.834536e-05 1.572692e-02
2.107459e+00 7.618507e-05 1.470812e-02
2.134906e+00 6.501353e-05 1.358622e-02
2.162710e+00 5.481152e-05 1.236915e-02
2.190876e+00 4.555910e-05 1.107023e-02
2.219410e+00 3.723556e-05 9.708695e-03
2.248315e+00 2.981945e-05 8.309831e-03
2.277596e+00 2.328850e-05 6.904738e-03
2.307258e+00 1.761969e-05 5.529572e-03
2.337307e+00 1.278921e-05 4.224233e-03
2.367748e+00 8.772534e-06 3.030479e-03
2.398584e+00 5.544509e-06 1.989525e-03
2.429823e+00 3.079422e-06 1.139260e-03
2.461468e+00 1.351174e-06 5.112693e-04
2.493525e+00 3.334541e-07 1.279476e-04
2.526000e+00 3.017340e-20 6.062573e-13
