      r[a_0]     n[bound]   n[unbound]
1.767077e-02 1.959951e-01 2.718146e-02
1.791466e-02 1.957103e-01 2.714203e-02
1.816192e-02 1.954219e-01 2.710211e-02
1.841259e-02 1.951299e-01 2.706169e-02
1.866673e-02 1.948342e-01 2.702077e-02
1.892436e-02 1.945349e-01 2.697935e-02
1.918556e-02 1.942319e-01 2.693741e-02
1.945036e-02 1.939251e-01 2.689495e-02
1.971881e-02 1.936145e-01 2.685197e-02
1.999097e-02 1.933001e-01 2.680847e-02
2.026689e-02 1.929818e-01 2.676443e-02
2.054662e-02 1.926596e-01 2.671985e-02
2.083020e-02 1.923334e-01 2.667473e-02
2.111770e-02 1.920033e-01 2.662906e-02
2.140917e-02 1.916691e-01 2.658283e-02
2.170466e-02 1.913309e-01 2.653605e-02
2.200423e-02 1.909885e-01 2.648870e-02
2.230793e-02 1.906420e-01 2.644078e-02
2.261583e-02 1.902914e-01 2.639228e-02
2.292797e-02 1.899364e-01 2.634320e-02
2.324442e-02 1.895773e-01 2.629354e-02
2.356524e-02 1.892138e-01 2.624328e-02
2.389049e-02 1.888459e-01 2.619243e-02
2.422023e-02 1.884737e-01 2.614097e-02
2.455452e-02 1.880970e-01 2.608890e-02
2.489342e-02 1.877159e-01 2.603622e-02
2.523700e-02 1.873302e-01 2.598292e-02
2.558533e-02 1.869400e-01 2.592900e-02
2.593846e-02 1.865452e-01 2.587444e-02
2.629646e-02 1.861457e-01 2.581925e-02
2.665940e-02 1.857416e-01 2.576342e-02
2.702736e-02 1.853327e-01 2.570694e-02
2.740039e-02 1.849190e-01 2.564981e-02
2.777857e-02 1.845006e-01 2.559202e-02
2.816197e-02 1.840773e-01 2.553356e-02
2.855067e-02 1.836491e-01 2.547444e-02
2.894473e-02 1.832160e-01 2.541464e-02
2.934422e-02 1.827778e-01 2.535417e-02
2.974923e-02 1.823347e-01 2.529301e-02
3.015983e-02 1.818865e-01 2.523115e-02
3.057610e-02 1.814332e-01 2.516860e-02
3.099811e-02 1.809748e-01 2.510535e-02
3.142595e-02 1.805112e-01 2.504140e-02
3.185969e-02 1.800424e-01 2.497673e-02
3.229942e-02 1.795682e-01 2.491135e-02
3.274522e-02 1.790888e-01 2.484524e-02
3.319717e-02 1.786041e-01 2.477840e-02
3.365536e-02 1.781139e-01 2.471084e-02
3.411987e-02 1.776183e-01 2.464253e-02
3.459080e-02 1.771172e-01 2.457349e-02
3.506822e-02 1.766107e-01 2.450369e-02
3.555224e-02 1.760985e-01 2.443314e-02
3.604293e-02 1.755808e-01 2.436184e-02
3.654040e-02 1.750575e-01 2.428978e-02
3.704473e-02 1.745285e-01 2.421694e-02
3.755602e-02 1.739938e-01 2.414334e-02
3.807437e-02 1.734533e-01 2.406896e-02
3.859988e-02 1.729070e-01 2.399380e-02
3.913263e-02 1.723550e-01 2.391786e-02
3.967274e-02 1.717970e-01 2.384113e-02
4.022031e-02 1.712332e-01 2.376360e-02
4.077543e-02 1.706635e-01 2.368528e-02
4.133822e-02 1.700877e-01 2.360615e-02
4.190877e-02 1.695060e-01 2.352623e-02
4.248720e-02 1.689183e-01 2.344549e-02
4.307361e-02 1.683244e-01 2.336394e-02
4.366811e-02 1.677245e-01 2.328157e-02
4.427082e-02 1.671184e-01 2.319839e-02
4.488185e-02 1.665062e-01 2.311438e-02
4.550131e-02 1.658878e-01 2.302955e-02
4.612932e-02 1.652631e-01 2.294389e-02
4.676600e-02 1.646322e-01 2.285740e-02
4.741147e-02 1.639950e-01 2.277007e-02
4.806584e-02 1.633515e-01 2.268191e-02
4.872925e-02 1.627016e-01 2.259291e-02
4.940181e-02 1.620454e-01 2.250307e-02
5.008366e-02 1.613828e-01 2.241238e-02
5.077492e-02 1.607138e-01 2.232085e-02
5.147572e-02 1.600383e-01 2.222848e-02
5.218619e-02 1.593563e-01 2.213526e-02
5.290646e-02 1.586679e-01 2.204119e-02
5.363668e-02 1.579730e-01 2.194626e-02
5.437698e-02 1.572716e-01 2.185049e-02
5.512749e-02 1.565636e-01 2.175387e-02
5.588836e-02 1.558490e-01 2.165640e-02
5.665974e-02 1.551279e-01 2.155807e-02
5.744176e-02 1.544002e-01 2.145890e-02
5.823457e-02 1.536659e-01 2.135887e-02
5.903833e-02 1.529250e-01 2.125800e-02
5.985318e-02 1.521775e-01 2.115628e-02
6.067928e-02 1.514234e-01 2.105371e-02
6.151677e-02 1.506626e-01 2.095029e-02
6.236583e-02 1.498952e-01 2.084603e-02
6.322661e-02 1.491211e-01 2.074093e-02
6.409926e-02 1.483404e-01 2.063499e-02
6.498397e-02 1.475531e-01 2.052822e-02
6.588088e-02 1.467591e-01 2.042061e-02
6.679017e-02 1.459585e-01 2.031218e-02
6.771201e-02 1.451513e-01 2.020292e-02
6.864658e-02 1.443374e-01 2.009284e-02
6.959404e-02 1.435170e-01 1.998194e-02
7.055458e-02 1.426899e-01 1.987023e-02
7.152838e-02 1.418562e-01 1.975772e-02
7.251562e-02 1.410160e-01 1.964440e-02
7.351648e-02 1.401692e-01 1.953030e-02
7.453116e-02 1.393159e-01 1.941540e-02
7.555984e-02 1.384560e-01 1.929973e-02
7.660272e-02 1.375897e-01 1.918328e-02
7.766000e-02 1.367169e-01 1.906608e-02
7.873186e-02 1.358377e-01 1.894811e-02
7.981853e-02 1.349521e-01 1.882940e-02
8.092018e-02 1.340601e-01 1.870995e-02
8.203705e-02 1.331618e-01 1.858977e-02
8.316933e-02 1.322572e-01 1.846888e-02
8.431724e-02 1.313463e-01 1.834728e-02
8.548099e-02 1.304293e-01 1.822499e-02
8.666080e-02 1.295061e-01 1.810201e-02
8.785690e-02 1.285767e-01 1.797836e-02
8.906950e-02 1.276414e-01 1.785406e-02
9.029884e-02 1.267000e-01 1.772911e-02
9.154515e-02 1.257527e-01 1.760353e-02
9.280866e-02 1.247995e-01 1.747734e-02
9.408961e-02 1.238405e-01 1.735055e-02
9.538824e-02 1.228757e-01 1.722317e-02
9.670480e-02 1.219053e-01 1.709522e-02
9.803952e-02 1.209293e-01 1.696673e-02
9.939267e-02 1.199477e-01 1.683770e-02
1.007645e-01 1.189608e-01 1.670816e-02
1.021552e-01 1.179684e-01 1.657812e-02
1.035652e-01 1.169708e-01 1.644761e-02
1.049946e-01 1.159680e-01 1.631663e-02
1.064438e-01 1.149601e-01 1.618523e-02
1.079129e-01 1.139472e-01 1.605341e-02
1.094023e-01 1.129294e-01 1.592120e-02
1.109123e-01 1.119068e-01 1.578862e-02
1.124431e-01 1.108795e-01 1.565569e-02
1.139951e-01 1.098477e-01 1.552245e-02
1.155684e-01 1.088114e-01 1.538890e-02
1.171635e-01 1.077708e-01 1.525509e-02
1.187806e-01 1.067259e-01 1.512103e-02
1.204200e-01 1.056770e-01 1.498675e-02
1.220821e-01 1.046241e-01 1.485228e-02
1.237670e-01 1.035674e-01 1.471765e-02
1.254753e-01 1.025069e-01 1.458289e-02
1.272071e-01 1.014429e-01 1.444802e-02
1.289628e-01 1.003755e-01 1.431308e-02
1.307428e-01 9.930487e-02 1.417810e-02
1.325473e-01 9.823108e-02 1.404310e-02
1.343767e-01 9.715434e-02 1.390813e-02
1.362314e-01 9.607479e-02 1.377321e-02
1.381117e-01 9.499259e-02 1.363837e-02
1.400179e-01 9.390792e-02 1.350366e-02
1.419504e-01 9.282094e-02 1.336911e-02
1.439096e-01 9.173182e-02 1.323474e-02
1.458959e-01 9.064074e-02 1.310061e-02
1.479095e-01 8.954787e-02 1.296674e-02
1.499510e-01 8.845341e-02 1.283317e-02
1.520206e-01 8.735754e-02 1.269994e-02
1.541188e-01 8.626043e-02 1.256709e-02
1.562460e-01 8.516230e-02 1.243465e-02
1.584025e-01 8.406334e-02 1.230268e-02
1.605888e-01 8.296373e-02 1.217120e-02
1.628052e-01 8.186370e-02 1.204025e-02
1.650523e-01 8.076344e-02 1.190989e-02
1.673303e-01 7.966316e-02 1.178014e-02
1.696398e-01 7.856307e-02 1.165105e-02
1.719812e-01 7.746339e-02 1.152267e-02
1.743549e-01 7.636434e-02 1.139503e-02
1.767613e-01 7.526613e-02 1.126818e-02
1.792010e-01 7.416899e-02 1.114217e-02
1.816744e-01 7.307315e-02 1.101702e-02
1.841818e-01 7.197883e-02 1.089280e-02
1.867239e-01 7.088626e-02 1.076953e-02
1.893011e-01 6.979568e-02 1.064727e-02
1.919138e-01 6.870731e-02 1.052606e-02
1.945626e-01 6.762140e-02 1.040594e-02
1.972480e-01 6.653818e-02 1.028696e-02
1.999704e-01 6.545789e-02 1.016915e-02
2.027304e-01 6.438078e-02 1.005257e-02
2.055285e-01 6.330709e-02 9.937257e-03
2.083653e-01 6.223706e-02 9.823252e-03
2.112411e-01 6.117093e-02 9.710599e-03
2.141567e-01 6.010895e-02 9.599340e-03
2.171125e-01 5.905137e-02 9.489518e-03
2.201091e-01 5.799844e-02 9.381173e-03
2.231470e-01 5.695040e-02 9.274346e-03
2.262269e-01 5.590750e-02 9.169078e-03
2.293493e-01 5.486999e-02 9.065408e-03
2.325148e-01 5.383811e-02 8.963375e-03
2.357240e-01 5.281211e-02 8.863016e-03
2.389775e-01 5.179224e-02 8.764369e-03
2.422758e-01 5.077874e-02 8.667469e-03
2.456197e-01 4.977186e-02 8.572351e-03
2.490098e-01 4.877184e-02 8.479048e-03
2.524467e-01 4.777892e-02 8.387594e-03
2.559309e-01 4.679335e-02 8.298018e-03
2.594633e-01 4.581535e-02 8.210350e-03
2.630444e-01 4.484517e-02 8.124619e-03
2.666750e-01 4.388303e-02 8.040850e-03
2.703556e-01 4.292918e-02 7.959069e-03
2.740871e-01 4.198383e-02 7.879299e-03
2.778701e-01 4.104721e-02 7.801559e-03
2.817052e-01 4.011954e-02 7.725871e-03
2.855934e-01 3.920104e-02 7.652250e-03
2.895351e-01 3.829192e-02 7.580712e-03
2.935313e-01 3.739239e-02 7.511270e-03
2.975826e-01 3.650266e-02 7.443934e-03
3.016899e-01 3.562293e-02 7.378712e-03
3.058538e-01 3.475339e-02 7.315610e-03
3.100752e-01 3.389423e-02 7.254632e-03
3.143549e-01 3.304563e-02 7.195777e-03
3.186937e-01 3.220779e-02 7.139044e-03
3.230923e-01 3.138086e-02 7.084428e-03
3.275516e-01 3.056502e-02 7.031922e-03
3.320725e-01 2.976043e-02 6.981515e-03
3.366558e-01 2.896724e-02 6.933194e-03
3.413023e-01 2.818560e-02 6.886943e-03
3.460130e-01 2.741565e-02 6.842743e-03
3.507887e-01 2.665753e-02 6.800571e-03
3.556303e-01 2.591136e-02 6.760402e-03
3.605387e-01 2.517726e-02 6.722209e-03
3.655149e-01 2.445534e-02 6.685959e-03
3.705598e-01 2.374571e-02 6.651619e-03
3.756742e-01 2.304846e-02 6.619151e-03
3.808593e-01 2.236367e-02 6.588514e-03
3.861160e-01 2.169143e-02 6.559665e-03
3.914451e-01 2.103180e-02 6.532558e-03
3.968479e-01 2.038485e-02 6.507142e-03
4.023252e-01 1.975063e-02 6.483366e-03
4.078781e-01 1.912918e-02 6.461174e-03
4.135077e-01 1.852054e-02 6.440508e-03
4.192149e-01 1.792473e-02 6.421307e-03
4.250010e-01 1.734177e-02 6.403509e-03
4.308668e-01 1.677166e-02 6.387047e-03
4.368137e-01 1.621441e-02 6.371854e-03
4.428426e-01 1.567001e-02 6.357858e-03
4.489548e-01 1.513842e-02 6.344989e-03
4.551512e-01 1.461963e-02 6.333170e-03
4.614333e-01 1.411360e-02 6.322327e-03
4.678020e-01 1.362027e-02 6.312382e-03
4.742586e-01 1.313959e-02 6.303256e-03
4.808044e-01 1.267149e-02 6.294869e-03
4.874405e-01 1.221590e-02 6.287139e-03
4.941681e-01 1.177273e-02 6.279986e-03
5.009887e-01 1.134190e-02 6.273326e-03
5.079033e-01 1.092329e-02 6.267078e-03
5.149134e-01 1.051680e-02 6.261159e-03
5.220203e-01 1.012231e-02 6.255486e-03
5.292253e-01 9.739696e-03 6.249979e-03
5.365296e-01 9.368822e-03 6.244556e-03
5.439349e-01 9.009545e-03 6.239138e-03
5.514423e-01 8.661715e-03 6.233646e-03
5.590533e-01 8.325176e-03 6.228004e-03
5.667694e-01 7.999765e-03 6.222137e-03
5.745920e-01 7.685309e-03 6.215972e-03
5.825225e-01 7.381632e-03 6.209440e-03
5.905625e-01 7.088550e-03 6.202472e-03
5.987135e-01 6.805874e-03 6.195004e-03
6.069770e-01 6.533410e-03 6.186976e-03
6.153545e-01 6.270956e-03 6.178329e-03
6.238477e-01 6.018309e-03 6.169009e-03
6.324580e-01 5.775258e-03 6.158967e-03
6.411873e-01 5.541591e-03 6.148157e-03
6.500370e-01 5.317088e-03 6.136537e-03
6.590088e-01 5.101530e-03 6.124070e-03
6.681045e-01 4.894692e-03 6.110723e-03
6.773257e-01 4.696347e-03 6.096469e-03
6.866742e-01 4.506266e-03 6.081285e-03
6.961517e-01 4.324218e-03 6.065153e-03
7.057600e-01 4.149970e-03 6.048060e-03
7.155009e-01 3.983288e-03 6.029999e-03
7.253763e-01 3.823938e-03 6.010966e-03
7.353880e-01 3.671685e-03 5.990963e-03
7.455379e-01 3.526293e-03 5.969998e-03
7.558278e-01 3.387527e-03 5.948081e-03
7.662598e-01 3.255155e-03 5.925231e-03
7.768357e-01 3.128942e-03 5.901468e-03
7.875577e-01 3.008657e-03 5.876818e-03
7.984276e-01 2.894071e-03 5.851311e-03
8.094475e-01 2.784956e-03 5.824980e-03
8.206196e-01 2.681087e-03 5.797865e-03
8.319458e-01 2.582242e-03 5.770006e-03
8.434283e-01 2.488203e-03 5.741447e-03
8.550694e-01 2.398753e-03 5.712238e-03
8.668711e-01 2.313680e-03 5.682427e-03
8.788357e-01 2.232777e-03 5.652068e-03
8.909654e-01 2.155841e-03 5.621217e-03
9.032626e-01 2.082672e-03 5.589929e-03
9.157295e-01 2.013076e-03 5.558263e-03
9.283684e-01 1.946864e-03 5.526278e-03
9.411818e-01 1.883851e-03 5.494033e-03
9.541720e-01 1.823859e-03 5.461589e-03
9.673416e-01 1.766715e-03 5.429006e-03
9.806929e-01 1.712250e-03 5.396344e-03
9.942284e-01 1.660304e-03 5.363661e-03
1.007951e+00 1.610720e-03 5.331017e-03
1.021863e+00 1.563348e-03 5.298469e-03
1.035966e+00 1.518045e-03 5.266072e-03
1.050265e+00 1.474672e-03 5.233879e-03
1.064761e+00 1.433098e-03 5.201943e-03
1.079457e+00 1.393197e-03 5.170313e-03
1.094355e+00 1.354851e-03 5.139036e-03
1.109460e+00 1.317947e-03 5.108157e-03
1.124772e+00 1.282376e-03 5.077717e-03
1.140297e+00 1.248039e-03 5.047755e-03
1.156035e+00 1.214840e-03 5.018308e-03
1.171991e+00 1.182691e-03 4.989405e-03
1.188167e+00 1.151508e-03 4.961079e-03
1.204566e+00 1.121215e-03 4.933354e-03
1.221191e+00 1.091739e-03 4.906253e-03
1.238046e+00 1.063014e-03 4.879798e-03
1.255134e+00 1.034980e-03 4.854002e-03
1.272457e+00 1.007580e-03 4.828881e-03
1.290020e+00 9.807638e-04 4.804444e-03
1.307825e+00 9.544859e-04 4.780697e-03
1.325875e+00 9.287047e-04 4.757646e-03
1.344175e+00 9.033836e-04 4.735290e-03
1.362727e+00 8.784899e-04 4.713629e-03
1.381536e+00 8.539954e-04 4.692658e-03
1.400604e+00 8.298752e-04 4.672371e-03
1.419935e+00 8.061085e-04 4.652757e-03
1.439533e+00 7.826778e-04 4.633806e-03
1.459402e+00 7.595685e-04 4.615504e-03
1.479544e+00 7.367695e-04 4.597836e-03
1.499965e+00 7.142720e-04 4.580784e-03
1.520668e+00 6.920700e-04 4.564330e-03
1.541656e+00 6.701598e-04 4.548453e-03
1.562934e+00 6.485398e-04 4.533132e-03
1.584506e+00 6.272101e-04 4.518345e-03
1.606375e+00 6.061729e-04 4.504068e-03
1.628546e+00 5.854317e-04 4.490276e-03
1.651024e+00 5.649911e-04 4.476946e-03
1.673811e+00 5.448572e-04 4.464052e-03
1.696913e+00 5.250368e-04 4.451568e-03
1.720334e+00 5.055375e-04 4.439470e-03
1.744078e+00 4.863674e-04 4.427731e-03
1.768150e+00 4.675353e-04 4.416326e-03
1.792554e+00 4.490500e-04 4.405231e-03
1.817295e+00 4.309204e-04 4.394420e-03
1.842378e+00 4.131557e-04 4.383870e-03
1.867806e+00 3.957648e-04 4.373556e-03
1.893586e+00 3.787562e-04 4.363457e-03
1.919721e+00 3.621383e-04 4.353549e-03
1.946217e+00 3.459189e-04 4.343813e-03
1.973079e+00 3.301054e-04 4.334226e-03
2.000311e+00 3.147045e-04 4.324771e-03
2.027920e+00 2.997222e-04 4.315429e-03
2.055909e+00 2.851638e-04 4.306182e-03
2.084285e+00 2.710338e-04 4.297016e-03
2.113053e+00 2.573359e-04 4.287914e-03
2.142217e+00 2.440730e-04 4.278862e-03
2.171784e+00 2.312469e-04 4.269848e-03
2.201759e+00 2.188587e-04 4.260859e-03
2.232148e+00 2.069086e-04 4.251886e-03
2.262956e+00 1.953958e-04 4.242918e-03
2.294190e+00 1.843185e-04 4.233945e-03
2.325854e+00 1.736743e-04 4.224960e-03
2.357956e+00 1.634597e-04 4.215956e-03
2.390500e+00 1.536705e-04 4.206924e-03
2.423494e+00 1.443015e-04 4.197859e-03
2.456943e+00 1.353469e-04 4.188755e-03
2.490854e+00 1.268001e-04 4.179605e-03
2.525233e+00 1.186538e-04 4.170406e-03
2.560086e+00 1.109000e-04 4.161151e-03
2.595421e+00 1.035302e-04 4.151836e-03
2.631243e+00 9.653534e-05 4.142454e-03
2.667559e+00 8.990571e-05 4.133001e-03
2.704377e+00 8.363130e-05 4.123469e-03
2.741703e+00 7.770163e-05 4.113852e-03
2.779544e+00 7.210593e-05 4.104144e-03
2.817908e+00 6.683310e-05 4.094335e-03
2.856801e+00 6.187183e-05 4.084417e-03
2.896230e+00 5.721062e-05 4.074382e-03
2.936204e+00 5.283785e-05 4.064217e-03
2.976730e+00 4.874181e-05 4.053912e-03
3.017815e+00 4.491077e-05 4.043454e-03
3.059467e+00 4.133299e-05 4.032830e-03
3.101694e+00 3.799682e-05 4.022023e-03
3.144504e+00 3.489067e-05 4.011018e-03
3.187904e+00 3.200313e-05 3.999798e-03
3.231904e+00 2.932295e-05 3.988345e-03
3.276511e+00 2.683906e-05 3.976639e-03
3.321733e+00 2.454067e-05 3.964662e-03
3.367580e+00 2.241723e-05 3.952392e-03
3.414060e+00 2.045848e-05 3.939808e-03
3.461181e+00 1.865447e-05 3.926889e-03
3.508952e+00 1.699560e-05 3.913611e-03
3.557383e+00 1.547257e-05 3.899954e-03
3.606482e+00 1.407648e-05 3.885893e-03
3.656259e+00 1.279877e-05 3.871408e-03
3.706723e+00 1.163126e-05 3.856476e-03
3.757883e+00 1.056614e-05 3.841076e-03
3.809749e+00 9.596007e-06 3.825186e-03
3.862332e+00 8.713808e-06 3.808785e-03
3.915640e+00 7.912883e-06 3.791856e-03
3.969684e+00 7.186948e-06 3.774380e-03
4.024474e+00 6.530088e-06 3.756341e-03
4.080020e+00 5.936753e-06 3.737728e-03
4.136332e+00 5.401751e-06 3.718532e-03
4.193422e+00 4.920237e-06 3.698761e-03
4.251300e+00 4.487703e-06 3.678445e-03
4.309977e+00 4.099970e-06 3.657675e-03
4.369463e+00 3.753177e-06 3.636671e-03
4.429771e+00 3.443765e-06 3.615928e-03
4.490911e+00 3.168472e-06 3.596501e-03
4.552894e+00 2.924316e-06 3.580512e-03
4.615734e+00 2.708584e-06 3.571973e-03
4.679440e+00 2.518820e-06 3.577953e-03
4.744026e+00 2.352810e-06 3.609941e-03
4.809503e+00 2.208570e-06 3.684914e-03
4.875884e+00 2.084324e-06 3.825101e-03
4.943182e+00 1.978491e-06 4.055098e-03
5.011408e+00 1.889672e-06 4.395133e-03
5.080575e+00 1.816636e-06 4.850509e-03
5.150698e+00 1.758322e-06 5.399744e-03
5.221788e+00 1.713847e-06 5.986716e-03
5.293859e+00 1.682516e-06 6.523364e-03
5.366925e+00 1.663849e-06 6.906971e-03
5.441000e+00 1.657603e-06 7.049126e-03
