# r/r_i 				 gii(r/r_i) 				 gie(r/r_i) 				 gee(r/r_i)
2.030000000000000249e+00 1.045652649025835101e+00 1.027346382909370082e+00 1.002121157317031885e+00
2.040000000000000036e+00 1.034543947182648305e+00 1.026416790050339145e+00 1.002171059046077062e+00
2.049999999999999822e+00 1.023790611920388782e+00 1.025461431609348217e+00 1.002213507737926390e+00
2.060000000000000053e+00 1.013392896767833617e+00 1.024482986731922285e+00 1.002248722780475942e+00
2.069999999999999840e+00 1.003350376496782825e+00 1.023484102271805529e+00 1.002276926409712443e+00
2.080000000000000071e+00 9.936620203106985016e-01 1.022467387005745909e+00 1.002298343428842164e+00
2.089999999999999858e+00 9.843262596787731855e-01 1.021435406577451355e+00 1.002313200922806180e+00
2.100000000000000089e+00 9.753410510539564093e-01 1.020390678414176300e+00 1.002321727968994214e+00
2.109999999999999876e+00 9.667039337194920368e-01 1.019335667370228515e+00 1.002324155344930023e+00
2.120000000000000107e+00 9.584120830101205968e-01 1.018272781367289825e+00 1.002320715233711690e+00
2.129999999999999893e+00 9.504623591501859536e-01 1.017204367749220628e+00 1.002311640927958436e+00
2.140000000000000124e+00 9.428513519472825344e-01 1.016132709646767829e+00 1.002297166533004269e+00
2.149999999999999911e+00 9.355754215745045732e-01 1.015060023035519343e+00 1.002277526670067642e+00
2.160000000000000142e+00 9.286307356671412716e-01 1.013988453807358692e+00 1.002252956180093246e+00
2.169999999999999929e+00 9.220133029488415399e-01 1.012920075506780426e+00 1.002223689828965147e+00
2.180000000000000160e+00 9.157190035962575747e-01 1.011856887076515221e+00 1.002189962014752966e+00
2.189999999999999947e+00 9.097436165394165997e-01 1.010800811234147112e+00 1.002152006477642576e+00
2.200000000000000178e+00 9.040828438795802668e-01 1.009753692847839890e+00 1.002110056013179040e+00
2.209999999999999964e+00 8.987323325998396450e-01 1.008717297905331378e+00 1.002064342189429746e+00
2.220000000000000195e+00 8.936876937322242309e-01 1.007693312467493607e+00 1.002015095068650385e+00
2.229999999999999982e+00 8.889445191342799646e-01 1.006683342175107354e+00 1.001962542934021982e+00
2.240000000000000213e+00 8.844983960159211733e-01 1.005688911722821821e+00 1.001906912021989227e+00
2.250000000000000000e+00 8.803449193457982824e-01 1.004711464845313262e+00 1.001848426260719238e+00
2.260000000000000231e+00 8.764797022597148324e-01 1.003752364251730977e+00 1.001787307015176154e+00
2.270000000000000018e+00 8.728983845821034482e-01 1.002812892031516467e+00 1.001723772839260285e+00
2.280000000000000249e+00 8.695966395643291991e-01 1.001894249989201624e+00 1.001658039235469255e+00
2.290000000000000036e+00 8.665701789359735452e-01 1.000997560410880505e+00 1.001590318422477255e+00
2.300000000000000266e+00 8.638147563566638265e-01 1.000123866740830758e+00 1.001520819111026306e+00
2.310000000000000053e+00 8.613261693518511342e-01 9.992741346519513623e-01 1.001449746288481490e+00
2.319999999999999840e+00 8.591002598105681454e-01 9.984492530086821471e-01 1.001377301012384535e+00
2.330000000000000071e+00 8.571329131180032146e-01 9.976500351882608975e-01 1.001303680213300851e+00
2.339999999999999858e+00 8.554200559944566962e-01 9.968772202784026426e-01 1.001229076507239135e+00
2.350000000000000089e+00 8.539576531090679046e-01 9.961314746005673904e-01 1.001153678017883575e+00
2.359999999999999876e+00 8.527417025354162572e-01 9.954133930955417764e-01 1.001077668208853355e+00
2.370000000000000107e+00 8.517682301158717717e-01 9.947235010047359438e-01 1.001001225726183330e+00
2.379999999999999893e+00 8.510332828029654184e-01 9.940622554018090362e-01 1.000924524251173953e+00
2.390000000000000124e+00 8.505329210467232892e-01 9.934300469930824606e-01 1.000847732363750353e+00
2.399999999999999911e+00 8.502632102976025452e-01 9.928272017584570674e-01 1.000771013416424715e+00
2.410000000000000142e+00 8.502202117017045868e-01 9.922539828370966486e-01 1.000694525418940772e+00
2.419999999999999929e+00 8.503999720643407034e-01 9.917105922458867573e-01 1.000618420933643726e+00
2.430000000000000160e+00 8.507985131635510401e-01 9.911971728214294952e-01 1.000542846981597789e+00
2.439999999999999947e+00 8.514118205004463924e-01 9.907138099890854255e-01 1.000467944959442024e+00
2.450000000000000178e+00 8.522358315775671045e-01 9.902605337369068117e-01 1.000393850566952958e+00
2.459999999999999964e+00 8.532664237982119371e-01 9.898373204127239866e-01 1.000320693745258227e+00
2.470000000000000195e+00 8.544994020885658959e-01 9.894440947098681605e-01 1.000248598625614882e+00
2.479999999999999982e+00 8.559304863497424476e-01 9.890807314737855016e-01 1.000177683488652880e+00
2.490000000000000213e+00 8.575552988493163609e-01 9.887470576831807190e-01 1.000108060733952531e+00
2.500000000000000000e+00 8.593693516642819663e-01 9.884428542512184723e-01 1.000039836859808018e+00
2.510000000000000231e+00 8.613680342959880720e-01 9.881678579890468272e-01 9.999731124530085724e-01
2.520000000000000018e+00 8.635466015790721483e-01 9.879217633897570128e-01 9.999079821884495622e-01
2.530000000000000249e+00 8.659001620087586337e-01 9.877042245641253215e-01 9.998445348383623310e-01
2.540000000000000036e+00 8.684236666129957483e-01 9.875148569981808677e-01 9.997828532909466270e-01
2.550000000000000266e+00 8.711118984970807055e-01 9.873532394534172418e-01 9.997230145781597077e-01
2.560000000000000053e+00 8.739594631888540910e-01 9.872189156910554653e-01 9.996650899124100986e-01
2.569999999999999840e+00 8.769607799106498014e-01 9.871113963310159667e-01 9.996091447318904422e-01
2.580000000000000071e+00 8.801100739019921404e-01 9.870301605377778120e-01 9.995552387542664396e-01
2.589999999999999858e+00 8.834013699147881260e-01 9.869746578340415910e-01 9.995034260384310087e-01
2.600000000000000089e+00 8.868284869962574923e-01 9.869443097445751434e-01 9.994537550540265602e-01
2.609999999999999876e+00 8.903850346705075580e-01 9.869385115617721471e-01 9.994062687584216453e-01
2.620000000000000107e+00 8.940644106214532538e-01 9.869566339450203118e-01 9.993610046808241165e-01
2.629999999999999893e+00 8.978597999681026121e-01 9.869980246363633247e-01 9.993179950132132783e-01
2.640000000000000124e+00 9.017641762170428565e-01 9.870620100137832420e-01 9.992772667077534088e-01
2.649999999999999911e+00 9.057703039636064712e-01 9.871478967558875439e-01 9.992388415803625801e-01
2.660000000000000142e+00 9.098707433981566561e-01 9.872549733481207346e-01 9.992027364200959383e-01
2.669999999999999929e+00 9.140578566633439372e-01 9.873825116958935277e-01 9.991689631040052699e-01
2.680000000000000160e+00 9.183238160900204505e-01 9.875297685831393446e-01 9.991375287171363473e-01
2.689999999999999947e+00 9.226606143247182423e-01 9.876959872336079638e-01 9.991084356773202169e-01
2.700000000000000178e+00 9.270600763436852576e-01 9.878803987214235249e-01 9.990816818644218111e-01
2.709999999999999964e+00 9.315138733301661089e-01 9.880822234804031989e-01 9.990572607537029359e-01
2.720000000000000195e+00 9.360135383749985660e-01 9.883006726663426944e-01 9.990351615529667884e-01
2.729999999999999982e+00 9.405504839417350160e-01 9.885349496142630255e-01 9.990153693431446102e-01
2.740000000000000213e+00 9.451160210162726782e-01 9.887842511521238720e-01 9.989978652220007360e-01
2.750000000000000000e+00 9.497013798457148992e-01 9.890477690057979387e-01 9.989826264506193043e-01
2.760000000000000231e+00 9.542977321523992140e-01 9.893246910638028302e-01 9.989696266023603277e-01
2.770000000000000018e+00 9.588962146923808438e-01 9.896142027296402910e-01 9.989588357139603803e-01
2.780000000000000249e+00 9.634879540105754092e-01 9.899154881369596204e-01 9.989502204384709261e-01
2.790000000000000036e+00 9.680640922295613571e-01 9.902277314486814808e-01 9.989437441997262024e-01
2.800000000000000266e+00 9.726158136973879209e-01 9.905501180217589630e-01 9.989393673480408964e-01
2.810000000000000053e+00 9.771343723065214482e-01 9.908818356522647308e-01 9.989370473168494025e-01
2.819999999999999840e+00 9.816111192863394841e-01 9.912220756886622741e-01 9.989367387799948927e-01
2.830000000000000071e+00 9.860375312633326006e-01 9.915700342217435015e-01 9.989383938093967519e-01
2.839999999999999858e+00 9.904052383798994663e-01 9.919249131450534884e-01 9.989419620328209293e-01
2.850000000000000089e+00 9.947060522574449060e-01 9.922859212882954028e-01 9.989473907914941941e-01
2.859999999999999876e+00 9.989319935883345103e-01 9.926522754232727230e-01 9.989546252973059426e-01
2.870000000000000107e+00 1.003075319143596600e+00 9.930232013391029344e-01 9.989636087893529748e-01
2.879999999999999893e+00 1.007128547988215495e+00 9.933979347917879510e-01 9.989742826895863237e-01
