      r[a_0]     n(bound)   n(unbound)
1.206070e-02 4.663681e+03 7.151306e-01
1.221912e-02 4.630083e+03 7.096218e-01
1.237963e-02 4.596291e+03 7.040788e-01
1.254225e-02 4.562309e+03 6.985020e-01
1.270700e-02 4.528139e+03 6.928917e-01
1.287391e-02 4.493782e+03 6.872483e-01
1.304302e-02 4.459242e+03 6.815722e-01
1.321435e-02 4.424521e+03 6.758638e-01
1.338793e-02 4.389622e+03 6.701235e-01
1.356380e-02 4.354547e+03 6.643518e-01
1.374197e-02 4.319300e+03 6.585490e-01
1.392248e-02 4.283883e+03 6.527158e-01
1.410536e-02 4.248301e+03 6.468526e-01
1.429064e-02 4.212555e+03 6.409600e-01
1.447836e-02 4.176650e+03 6.350383e-01
1.466855e-02 4.140588e+03 6.290883e-01
1.486123e-02 4.104374e+03 6.231106e-01
1.505644e-02 4.068011e+03 6.171056e-01
1.525422e-02 4.031503e+03 6.110740e-01
1.545460e-02 3.994853e+03 6.050165e-01
1.565761e-02 3.958066e+03 5.989337e-01
1.586328e-02 3.921146e+03 5.928263e-01
1.607166e-02 3.884096e+03 5.866950e-01
1.628277e-02 3.846922e+03 5.805406e-01
1.649666e-02 3.809627e+03 5.743637e-01
1.671336e-02 3.772217e+03 5.681653e-01
1.693290e-02 3.734695e+03 5.619459e-01
1.715533e-02 3.697067e+03 5.557065e-01
1.738067e-02 3.659337e+03 5.494480e-01
1.760898e-02 3.621510e+03 5.431711e-01
1.784029e-02 3.583592e+03 5.368767e-01
1.807464e-02 3.545587e+03 5.305658e-01
1.831206e-02 3.507501e+03 5.242393e-01
1.855260e-02 3.469339e+03 5.178981e-01
1.879631e-02 3.431107e+03 5.115432e-01
1.904321e-02 3.392810e+03 5.051757e-01
1.929336e-02 3.354454e+03 4.987965e-01
1.954679e-02 3.316045e+03 4.924067e-01
1.980355e-02 3.277589e+03 4.860073e-01
2.006369e-02 3.239091e+03 4.795995e-01
2.032724e-02 3.200557e+03 4.731844e-01
2.059426e-02 3.161995e+03 4.667631e-01
2.086478e-02 3.123410e+03 4.603368e-01
2.113885e-02 3.084809e+03 4.539066e-01
2.141653e-02 3.046197e+03 4.474738e-01
2.169785e-02 3.007583e+03 4.410397e-01
2.198287e-02 2.968971e+03 4.346054e-01
2.227163e-02 2.930370e+03 4.281722e-01
2.256419e-02 2.891786e+03 4.217416e-01
2.286058e-02 2.853225e+03 4.153147e-01
2.316088e-02 2.814696e+03 4.088929e-01
2.346511e-02 2.776204e+03 4.024777e-01
2.377334e-02 2.737757e+03 3.960704e-01
2.408563e-02 2.699362e+03 3.896724e-01
2.440201e-02 2.661027e+03 3.832851e-01
2.472255e-02 2.622758e+03 3.769101e-01
2.504730e-02 2.584564e+03 3.705487e-01
2.537631e-02 2.546452e+03 3.642025e-01
2.570965e-02 2.508428e+03 3.578731e-01
2.604737e-02 2.470502e+03 3.515618e-01
2.638952e-02 2.432680e+03 3.452704e-01
2.673617e-02 2.394969e+03 3.390004e-01
2.708737e-02 2.357379e+03 3.327533e-01
2.744318e-02 2.319915e+03 3.265307e-01
2.780367e-02 2.282587e+03 3.203344e-01
2.816889e-02 2.245402e+03 3.141659e-01
2.853891e-02 2.208367e+03 3.080269e-01
2.891379e-02 2.171491e+03 3.019191e-01
2.929360e-02 2.134781e+03 2.958442e-01
2.967839e-02 2.098244e+03 2.898037e-01
3.006824e-02 2.061890e+03 2.837996e-01
3.046321e-02 2.025725e+03 2.778334e-01
3.086337e-02 1.989758e+03 2.719069e-01
3.126878e-02 1.953995e+03 2.660218e-01
3.167952e-02 1.918446e+03 2.601800e-01
3.209566e-02 1.883116e+03 2.543831e-01
3.251726e-02 1.848015e+03 2.486330e-01
3.294440e-02 1.813150e+03 2.429313e-01
3.337715e-02 1.778528e+03 2.372799e-01
3.381558e-02 1.744156e+03 2.316806e-01
3.425978e-02 1.710043e+03 2.261350e-01
3.470981e-02 1.676195e+03 2.206451e-01
3.516575e-02 1.642620e+03 2.152125e-01
3.562768e-02 1.609325e+03 2.098391e-01
3.609567e-02 1.576318e+03 2.045267e-01
3.656982e-02 1.543604e+03 1.992770e-01
3.705019e-02 1.511191e+03 1.940917e-01
3.753688e-02 1.479086e+03 1.889727e-01
3.802995e-02 1.447296e+03 1.839218e-01
3.852950e-02 1.415826e+03 1.789405e-01
3.903562e-02 1.384684e+03 1.740308e-01
3.954838e-02 1.353876e+03 1.691942e-01
4.006788e-02 1.323408e+03 1.644326e-01
4.059420e-02 1.293285e+03 1.597476e-01
4.112744e-02 1.263514e+03 1.551408e-01
4.166768e-02 1.234100e+03 1.506141e-01
4.221502e-02 1.205050e+03 1.461689e-01
4.276955e-02 1.176367e+03 1.418070e-01
4.333136e-02 1.148057e+03 1.375299e-01
4.390055e-02 1.120126e+03 1.333392e-01
4.447722e-02 1.092577e+03 1.292365e-01
4.506146e-02 1.065416e+03 1.252232e-01
4.565338e-02 1.038647e+03 1.213009e-01
4.625307e-02 1.012273e+03 1.174711e-01
4.686064e-02 9.862995e+02 1.137351e-01
4.747619e-02 9.607291e+02 1.100945e-01
4.809983e-02 9.355656e+02 1.065504e-01
4.873166e-02 9.108122e+02 1.031044e-01
4.937178e-02 8.864717e+02 9.975772e-02
5.002032e-02 8.625470e+02 9.651156e-02
5.067738e-02 8.390404e+02 9.336716e-02
5.134306e-02 8.159543e+02 9.032572e-02
5.201749e-02 7.932905e+02 8.738836e-02
5.270078e-02 7.710507e+02 8.455618e-02
5.339305e-02 7.492364e+02 8.183023e-02
5.409441e-02 7.278488e+02 7.921151e-02
5.480498e-02 7.068887e+02 7.670096e-02
5.552489e-02 6.863568e+02 7.429950e-02
5.625425e-02 6.662534e+02 7.200798e-02
5.699319e-02 6.465787e+02 6.982721e-02
5.774184e-02 6.273324e+02 6.775793e-02
5.850033e-02 6.085140e+02 6.580084e-02
5.926878e-02 5.901228e+02 6.395660e-02
6.004732e-02 5.721578e+02 6.222579e-02
6.083609e-02 5.546177e+02 6.060896e-02
6.163521e-02 5.375010e+02 5.910657e-02
6.244484e-02 5.208057e+02 5.771906e-02
6.326510e-02 5.045297e+02 5.644679e-02
6.409614e-02 4.886707e+02 5.529008e-02
6.493809e-02 4.732261e+02 5.424917e-02
6.579110e-02 4.581928e+02 5.332426e-02
6.665532e-02 4.435677e+02 5.251550e-02
6.753089e-02 4.293474e+02 5.182295e-02
6.841796e-02 4.155281e+02 5.124665e-02
6.931669e-02 4.021060e+02 5.078656e-02
7.022721e-02 3.890768e+02 5.044257e-02
7.114970e-02 3.764361e+02 5.021455e-02
7.208431e-02 3.641792e+02 5.010229e-02
7.303119e-02 3.523013e+02 5.010552e-02
7.399052e-02 3.407972e+02 5.022393e-02
7.496244e-02 3.296616e+02 5.045715e-02
7.594713e-02 3.188890e+02 5.080474e-02
7.694475e-02 3.084736e+02 5.126624e-02
7.795548e-02 2.984095e+02 5.184111e-02
7.897949e-02 2.886906e+02 5.252877e-02
8.001694e-02 2.793106e+02 5.332860e-02
8.106803e-02 2.702630e+02 5.423992e-02
8.213292e-02 2.615413e+02 5.526200e-02
8.321180e-02 2.531387e+02 5.639409e-02
8.430485e-02 2.450482e+02 5.763538e-02
8.541226e-02 2.372630e+02 5.898502e-02
8.653422e-02 2.297757e+02 6.044212e-02
8.767091e-02 2.225792e+02 6.200576e-02
8.882254e-02 2.156662e+02 6.367499e-02
8.998929e-02 2.090291e+02 6.544881e-02
9.117137e-02 2.026605e+02 6.732621e-02
9.236898e-02 1.965529e+02 6.930614e-02
9.358232e-02 1.906985e+02 7.138754e-02
9.481159e-02 1.850897e+02 7.356930e-02
9.605702e-02 1.797188e+02 7.585031e-02
9.731880e-02 1.745782e+02 7.822945e-02
9.859716e-02 1.696600e+02 8.070556e-02
9.989231e-02 1.649565e+02 8.327750e-02
1.012045e-01 1.604600e+02 8.594409e-02
1.025339e-01 1.561629e+02 8.870416e-02
1.038807e-01 1.520574e+02 9.155653e-02
1.052453e-01 1.481360e+02 9.450002e-02
1.066278e-01 1.443910e+02 9.753346e-02
1.080284e-01 1.408151e+02 1.006557e-01
1.094474e-01 1.374008e+02 1.038655e-01
1.108851e-01 1.341406e+02 1.071617e-01
1.123417e-01 1.310276e+02 1.105432e-01
1.138174e-01 1.280544e+02 1.140089e-01
1.153125e-01 1.252141e+02 1.175576e-01
1.168272e-01 1.224997e+02 1.211883e-01
1.183618e-01 1.199046e+02 1.248997e-01
1.199166e-01 1.174221e+02 1.286910e-01
1.214918e-01 1.150457e+02 1.325610e-01
1.230877e-01 1.127691e+02 1.365087e-01
1.247045e-01 1.105861e+02 1.405332e-01
1.263426e-01 1.084907e+02 1.446335e-01
1.280022e-01 1.064772e+02 1.488085e-01
1.296836e-01 1.045398e+02 1.530576e-01
1.313871e-01 1.026732e+02 1.573796e-01
1.331130e-01 1.008719e+02 1.617740e-01
1.348615e-01 9.913107e+01 1.662397e-01
1.366330e-01 9.744566e+01 1.707760e-01
1.384278e-01 9.581102e+01 1.753822e-01
1.402462e-01 9.422268e+01 1.800575e-01
1.420884e-01 9.267635e+01 1.848013e-01
1.439549e-01 9.116794e+01 1.896128e-01
1.458458e-01 8.969359e+01 1.944915e-01
1.477616e-01 8.824964e+01 1.994366e-01
1.497026e-01 8.683261e+01 2.044477e-01
1.516690e-01 8.543927e+01 2.095241e-01
1.536613e-01 8.406656e+01 2.146652e-01
1.556798e-01 8.271165e+01 2.198705e-01
1.577248e-01 8.137189e+01 2.251395e-01
1.597966e-01 8.004484e+01 2.304716e-01
1.618957e-01 7.872827e+01 2.358663e-01
1.640223e-01 7.742011e+01 2.413230e-01
1.661768e-01 7.611853e+01 2.468412e-01
1.683597e-01 7.482185e+01 2.524203e-01
1.705712e-01 7.352859e+01 2.580599e-01
1.728118e-01 7.223744e+01 2.637592e-01
1.750818e-01 7.094726e+01 2.695176e-01
1.773817e-01 6.965710e+01 2.753346e-01
1.797117e-01 6.836616e+01 2.812094e-01
1.820724e-01 6.707378e+01 2.871412e-01
1.844640e-01 6.577948e+01 2.931293e-01
1.868871e-01 6.448290e+01 2.991727e-01
1.893420e-01 6.318385e+01 3.052707e-01
1.918292e-01 6.188225e+01 3.114221e-01
1.943490e-01 6.057813e+01 3.176260e-01
1.969019e-01 5.927167e+01 3.238811e-01
1.994884e-01 5.796314e+01 3.301861e-01
2.021088e-01 5.665292e+01 3.365397e-01
2.047637e-01 5.534150e+01 3.429405e-01
2.074534e-01 5.402943e+01 3.493867e-01
2.101785e-01 5.271737e+01 3.558768e-01
2.129393e-01 5.140603e+01 3.624087e-01
2.157365e-01 5.009621e+01 3.689806e-01
2.185703e-01 4.878875e+01 3.755903e-01
2.214414e-01 4.748457e+01 3.822354e-01
2.243502e-01 4.618460e+01 3.889136e-01
2.272972e-01 4.488984e+01 3.956221e-01
2.302830e-01 4.360131e+01 4.023582e-01
2.333079e-01 4.232005e+01 4.091189e-01
2.363726e-01 4.104712e+01 4.159011e-01
2.394775e-01 3.978360e+01 4.227013e-01
2.426233e-01 3.853058e+01 4.295160e-01
2.458103e-01 3.728914e+01 4.363415e-01
2.490392e-01 3.606035e+01 4.431739e-01
2.523105e-01 3.484529e+01 4.500090e-01
2.556248e-01 3.364500e+01 4.568425e-01
2.589827e-01 3.246051e+01 4.636698e-01
2.623846e-01 3.129283e+01 4.704861e-01
2.658312e-01 3.014293e+01 4.772866e-01
2.693231e-01 2.901174e+01 4.840660e-01
2.728609e-01 2.790018e+01 4.908190e-01
2.764451e-01 2.680910e+01 4.975401e-01
2.800765e-01 2.573932e+01 5.042235e-01
2.837555e-01 2.469159e+01 5.108633e-01
2.874828e-01 2.366665e+01 5.174534e-01
2.912591e-01 2.266514e+01 5.239874e-01
2.950851e-01 2.168769e+01 5.304589e-01
2.989612e-01 2.073484e+01 5.368614e-01
3.028883e-01 1.980708e+01 5.431880e-01
3.068670e-01 1.890485e+01 5.494319e-01
3.108979e-01 1.802853e+01 5.555859e-01
3.149818e-01 1.717842e+01 5.616431e-01
3.191193e-01 1.635479e+01 5.675960e-01
3.233112e-01 1.555782e+01 5.734375e-01
3.275582e-01 1.478765e+01 5.791600e-01
3.318609e-01 1.404435e+01 5.847561e-01
3.362202e-01 1.332794e+01 5.902184e-01
3.406367e-01 1.263837e+01 5.955392e-01
3.451112e-01 1.197554e+01 6.007110e-01
3.496445e-01 1.133930e+01 6.057264e-01
3.542374e-01 1.072943e+01 6.105778e-01
3.588905e-01 1.014568e+01 6.152578e-01
3.636048e-01 9.587728e+00 6.197590e-01
3.683811e-01 9.055226e+00 6.240741e-01
3.732200e-01 8.547769e+00 6.281959e-01
3.781226e-01 8.064911e+00 6.321175e-01
3.830895e-01 7.606166e+00 6.358319e-01
3.881217e-01 7.171013e+00 6.393323e-01
3.932200e-01 6.758893e+00 6.426123e-01
3.983852e-01 6.369219e+00 6.456655e-01
4.036183e-01 6.001373e+00 6.484857e-01
4.089202e-01 5.654712e+00 6.510673e-01
4.142917e-01 5.328568e+00 6.534044e-01
4.197337e-01 5.022257e+00 6.554919e-01
4.252472e-01 4.735074e+00 6.573246e-01
4.308332e-01 4.466303e+00 6.588980e-01
4.364925e-01 4.215214e+00 6.602075e-01
4.422262e-01 3.981072e+00 6.612492e-01
4.480352e-01 3.763133e+00 6.620193e-01
4.539205e-01 3.560652e+00 6.625145e-01
4.598831e-01 3.372883e+00 6.627319e-01
4.659240e-01 3.199083e+00 6.626689e-01
4.720443e-01 3.038514e+00 6.623233e-01
4.782449e-01 2.890443e+00 6.616933e-01
4.845270e-01 2.754149e+00 6.607776e-01
4.908917e-01 2.628920e+00 6.595752e-01
4.973399e-01 2.514057e+00 6.580855e-01
5.038729e-01 2.408879e+00 6.563086e-01
5.104916e-01 2.312718e+00 6.542448e-01
5.171973e-01 2.224927e+00 6.518947e-01
5.239911e-01 2.144876e+00 6.492596e-01
5.308742e-01 2.071958e+00 6.463412e-01
5.378476e-01 2.005587e+00 6.431415e-01
5.449126e-01 1.945199e+00 6.396631e-01
5.520705e-01 1.890255e+00 6.359089e-01
5.593224e-01 1.840239e+00 6.318824e-01
5.666695e-01 1.794660e+00 6.275873e-01
5.741132e-01 1.753053e+00 6.230280e-01
5.816546e-01 1.714978e+00 6.182092e-01
5.892951e-01 1.680018e+00 6.131360e-01
5.970359e-01 1.647786e+00 6.078139e-01
6.048784e-01 1.617916e+00 6.022488e-01
6.128240e-01 1.590071e+00 5.964472e-01
6.208739e-01 1.563935e+00 5.904158e-01
6.290296e-01 1.539220e+00 5.841616e-01
6.372924e-01 1.515659e+00 5.776921e-01
6.456637e-01 1.493010e+00 5.710151e-01
6.541450e-01 1.471054e+00 5.641387e-01
6.627377e-01 1.449592e+00 5.570714e-01
6.714433e-01 1.428448e+00 5.498219e-01
6.802632e-01 1.407465e+00 5.423992e-01
6.891990e-01 1.386508e+00 5.348124e-01
6.982522e-01 1.365456e+00 5.270710e-01
7.074242e-01 1.344211e+00 5.191847e-01
7.167168e-01 1.322687e+00 5.111632e-01
7.261314e-01 1.300816e+00 5.030166e-01
7.356697e-01 1.278544e+00 4.947548e-01
7.453333e-01 1.255831e+00 4.863880e-01
7.551239e-01 1.232649e+00 4.779264e-01
7.650430e-01 1.208982e+00 4.693803e-01
7.750925e-01 1.184824e+00 4.607599e-01
7.852739e-01 1.160179e+00 4.520754e-01
7.955891e-01 1.135060e+00 4.433370e-01
8.060398e-01 1.109487e+00 4.345548e-01
8.166277e-01 1.083488e+00 4.257388e-01
8.273548e-01 1.057095e+00 4.168988e-01
8.382227e-01 1.030346e+00 4.080445e-01
8.492334e-01 1.003285e+00 3.991855e-01
8.603888e-01 9.759562e-01 3.903311e-01
8.716906e-01 9.484093e-01 3.814904e-01
8.831410e-01 9.206949e-01 3.726722e-01
8.947417e-01 8.928654e-01 3.638851e-01
9.064948e-01 8.649739e-01 3.551374e-01
9.184024e-01 8.370740e-01 3.464372e-01
9.304663e-01 8.092192e-01 3.377921e-01
9.426887e-01 7.814622e-01 3.292095e-01
9.550716e-01 7.538547e-01 3.206964e-01
9.676172e-01 7.264472e-01 3.122595e-01
9.803277e-01 6.992882e-01 3.039052e-01
9.932050e-01 6.724244e-01 2.956394e-01
1.006252e+00 6.459002e-01 2.874676e-01
1.019469e+00 6.197574e-01 2.793952e-01
1.032861e+00 5.940354e-01 2.714269e-01
1.046428e+00 5.687708e-01 2.635672e-01
1.060174e+00 5.439970e-01 2.558204e-01
1.074100e+00 5.197451e-01 2.481899e-01
1.088209e+00 4.960425e-01 2.406794e-01
1.102504e+00 4.729143e-01 2.332917e-01
1.116986e+00 4.503820e-01 2.260295e-01
1.131659e+00 4.284646e-01 2.188951e-01
1.146524e+00 4.071780e-01 2.118905e-01
1.161584e+00 3.865352e-01 2.050173e-01
1.176843e+00 3.665466e-01 1.982769e-01
1.192301e+00 3.472199e-01 1.916703e-01
1.207963e+00 3.285602e-01 1.851982e-01
1.223831e+00 3.105702e-01 1.788610e-01
1.239907e+00 2.932503e-01 1.726590e-01
1.256194e+00 2.765987e-01 1.665921e-01
1.272695e+00 2.606117e-01 1.606599e-01
1.289413e+00 2.452835e-01 1.548620e-01
1.306350e+00 2.306067e-01 1.491976e-01
1.323510e+00 2.165723e-01 1.436658e-01
1.340895e+00 2.031698e-01 1.382655e-01
1.358509e+00 1.903873e-01 1.329954e-01
1.376354e+00 1.782119e-01 1.278542e-01
1.394434e+00 1.666295e-01 1.228403e-01
1.412751e+00 1.556251e-01 1.179520e-01
1.431308e+00 1.451831e-01 1.131877e-01
1.450110e+00 1.352871e-01 1.085455e-01
1.469158e+00 1.259201e-01 1.040236e-01
1.488456e+00 1.170647e-01 9.961991e-02
1.508008e+00 1.087032e-01 9.533257e-02
1.527817e+00 1.008178e-01 9.115956e-02
1.547886e+00 9.339036e-02 8.709887e-02
1.568219e+00 8.640275e-02 8.314850e-02
1.588819e+00 7.983688e-02 7.930646e-02
1.609689e+00 7.367477e-02 7.557078e-02
1.630834e+00 6.789859e-02 7.193956e-02
1.652256e+00 6.249072e-02 6.841091e-02
1.673960e+00 5.743384e-02 6.498303e-02
1.695949e+00 5.271095e-02 6.165416e-02
1.718226e+00 4.830538e-02 5.842265e-02
1.740796e+00 4.420091e-02 5.528690e-02
1.763663e+00 4.038173e-02 5.224543e-02
1.786830e+00 3.683249e-02 4.929683e-02
1.810302e+00 3.353832e-02 4.643982e-02
1.834081e+00 3.048484e-02 4.367321e-02
1.858173e+00 2.765821e-02 4.099592e-02
1.882582e+00 2.504507e-02 3.840697e-02
1.907311e+00 2.263262e-02 3.590550e-02
1.932365e+00 2.040857e-02 3.349078e-02
1.957748e+00 1.836118e-02 3.116214e-02
1.983465e+00 1.647922e-02 2.891907e-02
2.009519e+00 1.475199e-02 2.676112e-02
2.035916e+00 1.316932e-02 2.468795e-02
2.062659e+00 1.172152e-02 2.269931e-02
2.089754e+00 1.039944e-02 2.079502e-02
2.117204e+00 9.194376e-03 1.897499e-02
2.145015e+00 8.098132e-03 1.723916e-02
2.173192e+00 7.102962e-03 1.558755e-02
2.201738e+00 6.201571e-03 1.402019e-02
2.230660e+00 5.387101e-03 1.253714e-02
2.259961e+00 4.653114e-03 1.113847e-02
2.289648e+00 3.993577e-03 9.824215e-03
2.319724e+00 3.402851e-03 8.594408e-03
2.350195e+00 2.875671e-03 7.449022e-03
2.381067e+00 2.407136e-03 6.387967e-03
2.412344e+00 1.992689e-03 5.411071e-03
2.444032e+00 1.628111e-03 4.518057e-03
2.476137e+00 1.309500e-03 3.708532e-03
2.508662e+00 1.033264e-03 2.981961e-03
2.541616e+00 7.961051e-04 2.337658e-03
2.575002e+00 5.950123e-04 1.774761e-03
2.608826e+00 4.272480e-04 1.292227e-03
2.643095e+00 2.903409e-04 8.888122e-04
2.677815e+00 1.820787e-04 5.630628e-04
2.712990e+00 1.005014e-04 3.133093e-04
2.748627e+00 4.389777e-05 1.376600e-04
2.784732e+00 1.080299e-05 3.400058e-05
2.821312e+00 1.468102e-15 1.217920e-15
