      r[a_0]     n[bound]   n[unbound]
2.599755e-04 1.129731e+02 7.122469e+00
2.616567e-04 1.130058e+02 7.124533e+00
2.633488e-04 1.130383e+02 7.126582e+00
2.650518e-04 1.130706e+02 7.128616e+00
2.667658e-04 1.131026e+02 7.130636e+00
2.684909e-04 1.131344e+02 7.132641e+00
2.702272e-04 1.131660e+02 7.134631e+00
2.719747e-04 1.131973e+02 7.136607e+00
2.737335e-04 1.132284e+02 7.138569e+00
2.755036e-04 1.132593e+02 7.140516e+00
2.772852e-04 1.132900e+02 7.142449e+00
2.790784e-04 1.133204e+02 7.144368e+00
2.808831e-04 1.133506e+02 7.146273e+00
2.826995e-04 1.133806e+02 7.148164e+00
2.845276e-04 1.134104e+02 7.150041e+00
2.863676e-04 1.134399e+02 7.151904e+00
2.882195e-04 1.134693e+02 7.153754e+00
2.900833e-04 1.134984e+02 7.155590e+00
2.919592e-04 1.135273e+02 7.157412e+00
2.938472e-04 1.135560e+02 7.159221e+00
2.957475e-04 1.135845e+02 7.161016e+00
2.976600e-04 1.136127e+02 7.162797e+00
2.995849e-04 1.136408e+02 7.164566e+00
3.015222e-04 1.136686e+02 7.166321e+00
3.034721e-04 1.136962e+02 7.168063e+00
3.054345e-04 1.137237e+02 7.169791e+00
3.074097e-04 1.137509e+02 7.171507e+00
3.093976e-04 1.137779e+02 7.173210e+00
3.113984e-04 1.138047e+02 7.174899e+00
3.134122e-04 1.138313e+02 7.176576e+00
3.154389e-04 1.138577e+02 7.178240e+00
3.174788e-04 1.138839e+02 7.179892e+00
3.195318e-04 1.139099e+02 7.181530e+00
3.215982e-04 1.139357e+02 7.183156e+00
3.236778e-04 1.139612e+02 7.184769e+00
3.257710e-04 1.139866e+02 7.186370e+00
3.278777e-04 1.140118e+02 7.187959e+00
3.299980e-04 1.140368e+02 7.189535e+00
3.321320e-04 1.140616e+02 7.191099e+00
3.342798e-04 1.140863e+02 7.192650e+00
3.364415e-04 1.141107e+02 7.194190e+00
3.386172e-04 1.141349e+02 7.195717e+00
3.408069e-04 1.141589e+02 7.197232e+00
3.430108e-04 1.141828e+02 7.198735e+00
3.452290e-04 1.142064e+02 7.200226e+00
3.474615e-04 1.142299e+02 7.201706e+00
3.497084e-04 1.142532e+02 7.203173e+00
3.519699e-04 1.142763e+02 7.204629e+00
3.542460e-04 1.142992e+02 7.206073e+00
3.565368e-04 1.143219e+02 7.207505e+00
3.588424e-04 1.143444e+02 7.208926e+00
3.611630e-04 1.143668e+02 7.210335e+00
3.634985e-04 1.143889e+02 7.211732e+00
3.658492e-04 1.144109e+02 7.213118e+00
3.682150e-04 1.144327e+02 7.214493e+00
3.705962e-04 1.144544e+02 7.215857e+00
3.729927e-04 1.144758e+02 7.217209e+00
3.754047e-04 1.144971e+02 7.218550e+00
3.778324e-04 1.145182e+02 7.219879e+00
3.802757e-04 1.145391e+02 7.221198e+00
3.827349e-04 1.145598e+02 7.222505e+00
3.852099e-04 1.145804e+02 7.223802e+00
3.877010e-04 1.146008e+02 7.225087e+00
3.902081e-04 1.146210e+02 7.226362e+00
3.927315e-04 1.146410e+02 7.227626e+00
3.952712e-04 1.146609e+02 7.228878e+00
3.978273e-04 1.146806e+02 7.230120e+00
4.004000e-04 1.147001e+02 7.231352e+00
4.029892e-04 1.147195e+02 7.232572e+00
4.055953e-04 1.147387e+02 7.233782e+00
4.082181e-04 1.147577e+02 7.234982e+00
4.108580e-04 1.147766e+02 7.236171e+00
4.135149e-04 1.147953e+02 7.237349e+00
4.161890e-04 1.148138e+02 7.238517e+00
4.188804e-04 1.148322e+02 7.239675e+00
4.215891e-04 1.148504e+02 7.240822e+00
4.243155e-04 1.148684e+02 7.241959e+00
4.270594e-04 1.148863e+02 7.243085e+00
4.298211e-04 1.149040e+02 7.244202e+00
4.326006e-04 1.149215e+02 7.245308e+00
4.353981e-04 1.149389e+02 7.246404e+00
4.382137e-04 1.149561e+02 7.247490e+00
4.410475e-04 1.149732e+02 7.248566e+00
4.438997e-04 1.149901e+02 7.249632e+00
4.467703e-04 1.150069e+02 7.250688e+00
4.496594e-04 1.150235e+02 7.251734e+00
4.525672e-04 1.150399e+02 7.252770e+00
4.554939e-04 1.150562e+02 7.253796e+00
4.584394e-04 1.150723e+02 7.254813e+00
4.614040e-04 1.150883e+02 7.255820e+00
4.643878e-04 1.151041e+02 7.256817e+00
4.673909e-04 1.151197e+02 7.257804e+00
4.704134e-04 1.151353e+02 7.258782e+00
4.734554e-04 1.151506e+02 7.259750e+00
4.765171e-04 1.151658e+02 7.260708e+00
4.795986e-04 1.151809e+02 7.261657e+00
4.827001e-04 1.151958e+02 7.262597e+00
4.858216e-04 1.152105e+02 7.263527e+00
4.889632e-04 1.152251e+02 7.264448e+00
4.921252e-04 1.152396e+02 7.265359e+00
4.953077e-04 1.152539e+02 7.266261e+00
4.985107e-04 1.152681e+02 7.267153e+00
5.017344e-04 1.152821e+02 7.268037e+00
5.049790e-04 1.152959e+02 7.268911e+00
5.082446e-04 1.153096e+02 7.269775e+00
5.115313e-04 1.153232e+02 7.270631e+00
5.148392e-04 1.153367e+02 7.271478e+00
5.181685e-04 1.153499e+02 7.272315e+00
5.215194e-04 1.153631e+02 7.273143e+00
5.248919e-04 1.153761e+02 7.273963e+00
5.282863e-04 1.153889e+02 7.274773e+00
5.317026e-04 1.154016e+02 7.275574e+00
5.351409e-04 1.154142e+02 7.276367e+00
5.386015e-04 1.154266e+02 7.277150e+00
5.420845e-04 1.154389e+02 7.277925e+00
5.455901e-04 1.154511e+02 7.278691e+00
5.491182e-04 1.154631e+02 7.279447e+00
5.526692e-04 1.154750e+02 7.280196e+00
5.562432e-04 1.154867e+02 7.280935e+00
5.598403e-04 1.154983e+02 7.281666e+00
5.634606e-04 1.155097e+02 7.282388e+00
5.671044e-04 1.155210e+02 7.283101e+00
5.707717e-04 1.155322e+02 7.283805e+00
5.744627e-04 1.155433e+02 7.284501e+00
5.781776e-04 1.155542e+02 7.285189e+00
5.819165e-04 1.155649e+02 7.285868e+00
5.856796e-04 1.155756e+02 7.286538e+00
5.894671e-04 1.155861e+02 7.287200e+00
5.932790e-04 1.155964e+02 7.287853e+00
5.971156e-04 1.156067e+02 7.288498e+00
6.009770e-04 1.156168e+02 7.289134e+00
6.048633e-04 1.156267e+02 7.289762e+00
6.087748e-04 1.156366e+02 7.290382e+00
6.127116e-04 1.156462e+02 7.290993e+00
6.166739e-04 1.156558e+02 7.291596e+00
6.206617e-04 1.156652e+02 7.292190e+00
6.246754e-04 1.156745e+02 7.292777e+00
6.287150e-04 1.156837e+02 7.293355e+00
6.327807e-04 1.156928e+02 7.293925e+00
6.368727e-04 1.157017e+02 7.294486e+00
6.409912e-04 1.157105e+02 7.295040e+00
6.451364e-04 1.157191e+02 7.295585e+00
6.493083e-04 1.157276e+02 7.296122e+00
6.535072e-04 1.157360e+02 7.296651e+00
6.577332e-04 1.157443e+02 7.297171e+00
6.619866e-04 1.157524e+02 7.297684e+00
6.662675e-04 1.157604e+02 7.298189e+00
6.705761e-04 1.157683e+02 7.298685e+00
6.749125e-04 1.157761e+02 7.299174e+00
6.792770e-04 1.157837e+02 7.299655e+00
6.836697e-04 1.157912e+02 7.300127e+00
6.880908e-04 1.157985e+02 7.300592e+00
6.925405e-04 1.158058e+02 7.301048e+00
6.970190e-04 1.158129e+02 7.301497e+00
7.015264e-04 1.158199e+02 7.301938e+00
7.060630e-04 1.158268e+02 7.302371e+00
7.106290e-04 1.158335e+02 7.302796e+00
7.152244e-04 1.158401e+02 7.303213e+00
7.198496e-04 1.158466e+02 7.303622e+00
7.245046e-04 1.158530e+02 7.304023e+00
7.291898e-04 1.158593e+02 7.304417e+00
7.339053e-04 1.158654e+02 7.304803e+00
7.386513e-04 1.158714e+02 7.305181e+00
7.434279e-04 1.158773e+02 7.305551e+00
7.482355e-04 1.158830e+02 7.305914e+00
7.530741e-04 1.158886e+02 7.306268e+00
7.579441e-04 1.158941e+02 7.306615e+00
7.628455e-04 1.158995e+02 7.306955e+00
7.677786e-04 1.159048e+02 7.307286e+00
7.727436e-04 1.159099e+02 7.307610e+00
7.777408e-04 1.159150e+02 7.307926e+00
7.827702e-04 1.159199e+02 7.308235e+00
7.878322e-04 1.159246e+02 7.308536e+00
7.929269e-04 1.159293e+02 7.308829e+00
7.980545e-04 1.159338e+02 7.309115e+00
8.032153e-04 1.159382e+02 7.309393e+00
8.084095e-04 1.159425e+02 7.309663e+00
8.136373e-04 1.159467e+02 7.309926e+00
8.188989e-04 1.159508e+02 7.310181e+00
8.241945e-04 1.159547e+02 7.310429e+00
8.295243e-04 1.159585e+02 7.310669e+00
8.348886e-04 1.159622e+02 7.310902e+00
8.402876e-04 1.159658e+02 7.311127e+00
8.457215e-04 1.159692e+02 7.311344e+00
8.511906e-04 1.159726e+02 7.311554e+00
8.566950e-04 1.159758e+02 7.311756e+00
8.622350e-04 1.159789e+02 7.311951e+00
8.678109e-04 1.159818e+02 7.312139e+00
8.734228e-04 1.159847e+02 7.312319e+00
8.790710e-04 1.159874e+02 7.312491e+00
8.847557e-04 1.159901e+02 7.312656e+00
8.904772e-04 1.159926e+02 7.312813e+00
8.962357e-04 1.159950e+02 7.312963e+00
9.020314e-04 1.159972e+02 7.313106e+00
9.078646e-04 1.159994e+02 7.313241e+00
9.137355e-04 1.160014e+02 7.313369e+00
9.196444e-04 1.160033e+02 7.313489e+00
9.255915e-04 1.160051e+02 7.313602e+00
9.315770e-04 1.160068e+02 7.313707e+00
9.376013e-04 1.160083e+02 7.313805e+00
9.436645e-04 1.160098e+02 7.313895e+00
9.497669e-04 1.160111e+02 7.313978e+00
9.559088e-04 1.160123e+02 7.314054e+00
9.620904e-04 1.160134e+02 7.314122e+00
9.683120e-04 1.160144e+02 7.314183e+00
9.745739e-04 1.160152e+02 7.314236e+00
9.808762e-04 1.160159e+02 7.314282e+00
9.872192e-04 1.160166e+02 7.314320e+00
9.936033e-04 1.160171e+02 7.314351e+00
1.000029e-03 1.160174e+02 7.314375e+00
1.006496e-03 1.160177e+02 7.314391e+00
1.013004e-03 1.160179e+02 7.314400e+00
1.019555e-03 1.160179e+02 7.314402e+00
1.026148e-03 1.160178e+02 7.314396e+00
1.032784e-03 1.160176e+02 7.314383e+00
1.039463e-03 1.160173e+02 7.314362e+00
1.046185e-03 1.160168e+02 7.314334e+00
1.052950e-03 1.160163e+02 7.314298e+00
1.059759e-03 1.160156e+02 7.314255e+00
1.066613e-03 1.160148e+02 7.314205e+00
1.073510e-03 1.160139e+02 7.314147e+00
1.080452e-03 1.160129e+02 7.314082e+00
1.087439e-03 1.160117e+02 7.314009e+00
1.094471e-03 1.160105e+02 7.313929e+00
1.101549e-03 1.160091e+02 7.313842e+00
1.108672e-03 1.160076e+02 7.313747e+00
1.115842e-03 1.160060e+02 7.313644e+00
1.123058e-03 1.160042e+02 7.313535e+00
1.130320e-03 1.160024e+02 7.313418e+00
1.137630e-03 1.160004e+02 7.313293e+00
1.144987e-03 1.159983e+02 7.313161e+00
1.152391e-03 1.159961e+02 7.313021e+00
1.159843e-03 1.159938e+02 7.312874e+00
1.167344e-03 1.159914e+02 7.312720e+00
1.174892e-03 1.159888e+02 7.312558e+00
1.182490e-03 1.159861e+02 7.312389e+00
1.190137e-03 1.159833e+02 7.312212e+00
1.197833e-03 1.159804e+02 7.312027e+00
1.205579e-03 1.159774e+02 7.311836e+00
1.213376e-03 1.159742e+02 7.311636e+00
1.221222e-03 1.159710e+02 7.311429e+00
1.229119e-03 1.159676e+02 7.311215e+00
1.237068e-03 1.159641e+02 7.310993e+00
1.245068e-03 1.159604e+02 7.310764e+00
1.253119e-03 1.159567e+02 7.310527e+00
1.261223e-03 1.159528e+02 7.310282e+00
1.269379e-03 1.159488e+02 7.310030e+00
1.277587e-03 1.159447e+02 7.309770e+00
1.285849e-03 1.159405e+02 7.309503e+00
1.294164e-03 1.159361e+02 7.309228e+00
1.302534e-03 1.159317e+02 7.308946e+00
1.310957e-03 1.159271e+02 7.308656e+00
1.319434e-03 1.159224e+02 7.308358e+00
1.327967e-03 1.159175e+02 7.308053e+00
1.336554e-03 1.159126e+02 7.307740e+00
1.345197e-03 1.159075e+02 7.307419e+00
1.353896e-03 1.159023e+02 7.307091e+00
1.362652e-03 1.158970e+02 7.306755e+00
1.371464e-03 1.158916e+02 7.306411e+00
1.380333e-03 1.158860e+02 7.306060e+00
1.389259e-03 1.158803e+02 7.305700e+00
1.398243e-03 1.158745e+02 7.305334e+00
1.407285e-03 1.158686e+02 7.304959e+00
1.416385e-03 1.158625e+02 7.304576e+00
1.425545e-03 1.158564e+02 7.304186e+00
1.434763e-03 1.158501e+02 7.303788e+00
1.444042e-03 1.158436e+02 7.303382e+00
1.453380e-03 1.158371e+02 7.302969e+00
1.462778e-03 1.158304e+02 7.302547e+00
1.472238e-03 1.158236e+02 7.302118e+00
1.481758e-03 1.158167e+02 7.301681e+00
1.491341e-03 1.158097e+02 7.301236e+00
1.500985e-03 1.158025e+02 7.300783e+00
1.510691e-03 1.157952e+02 7.300322e+00
1.520460e-03 1.157878e+02 7.299853e+00
1.530293e-03 1.157802e+02 7.299376e+00
1.540189e-03 1.157725e+02 7.298891e+00
1.550149e-03 1.157647e+02 7.298398e+00
1.560173e-03 1.157568e+02 7.297897e+00
1.570262e-03 1.157488e+02 7.297388e+00
1.580417e-03 1.157406e+02 7.296871e+00
1.590637e-03 1.157323e+02 7.296346e+00
1.600923e-03 1.157238e+02 7.295813e+00
1.611276e-03 1.157152e+02 7.295272e+00
1.621696e-03 1.157065e+02 7.294722e+00
1.632183e-03 1.156977e+02 7.294165e+00
1.642738e-03 1.156888e+02 7.293599e+00
1.653361e-03 1.156797e+02 7.293025e+00
1.664053e-03 1.156705e+02 7.292443e+00
1.674814e-03 1.156611e+02 7.291852e+00
1.685644e-03 1.156516e+02 7.291253e+00
1.696545e-03 1.156420e+02 7.290646e+00
1.707516e-03 1.156323e+02 7.290031e+00
1.718558e-03 1.156224e+02 7.289407e+00
1.729672e-03 1.156124e+02 7.288775e+00
1.740857e-03 1.156023e+02 7.288134e+00
1.752115e-03 1.155920e+02 7.287485e+00
1.763445e-03 1.155816e+02 7.286828e+00
1.774849e-03 1.155710e+02 7.286162e+00
1.786326e-03 1.155604e+02 7.285488e+00
1.797878e-03 1.155496e+02 7.284805e+00
1.809504e-03 1.155386e+02 7.284114e+00
1.821206e-03 1.155275e+02 7.283414e+00
1.832983e-03 1.155163e+02 7.282705e+00
1.844837e-03 1.155050e+02 7.281988e+00
1.856767e-03 1.154935e+02 7.281262e+00
1.868774e-03 1.154818e+02 7.280528e+00
1.880859e-03 1.154701e+02 7.279784e+00
1.893022e-03 1.154582e+02 7.279032e+00
1.905263e-03 1.154461e+02 7.278272e+00
1.917584e-03 1.154339e+02 7.277502e+00
1.929985e-03 1.154216e+02 7.276724e+00
1.942465e-03 1.154092e+02 7.275936e+00
1.955027e-03 1.153965e+02 7.275140e+00
1.967669e-03 1.153838e+02 7.274335e+00
1.980394e-03 1.153709e+02 7.273521e+00
1.993201e-03 1.153579e+02 7.272698e+00
2.006090e-03 1.153447e+02 7.271866e+00
2.019063e-03 1.153314e+02 7.271025e+00
2.032120e-03 1.153179e+02 7.270175e+00
2.045261e-03 1.153043e+02 7.269316e+00
2.058487e-03 1.152906e+02 7.268448e+00
2.071799e-03 1.152767e+02 7.267570e+00
2.085196e-03 1.152627e+02 7.266683e+00
2.098681e-03 1.152485e+02 7.265787e+00
2.112252e-03 1.152342e+02 7.264882e+00
2.125912e-03 1.152197e+02 7.263967e+00
2.139660e-03 1.152051e+02 7.263044e+00
2.153496e-03 1.151903e+02 7.262110e+00
2.167422e-03 1.151754e+02 7.261168e+00
2.181438e-03 1.151603e+02 7.260215e+00
2.195545e-03 1.151451e+02 7.259254e+00
2.209743e-03 1.151297e+02 7.258283e+00
2.224033e-03 1.151142e+02 7.257302e+00
2.238415e-03 1.150985e+02 7.256312e+00
2.252891e-03 1.150827e+02 7.255312e+00
2.267459e-03 1.150667e+02 7.254302e+00
2.282122e-03 1.150506e+02 7.253283e+00
2.296880e-03 1.150343e+02 7.252254e+00
2.311734e-03 1.150178e+02 7.251215e+00
2.326683e-03 1.150012e+02 7.250166e+00
2.341729e-03 1.149845e+02 7.249108e+00
2.356872e-03 1.149676e+02 7.248039e+00
2.372114e-03 1.149505e+02 7.246961e+00
2.387453e-03 1.149333e+02 7.245872e+00
2.402892e-03 1.149159e+02 7.244774e+00
2.418431e-03 1.148983e+02 7.243665e+00
2.434071e-03 1.148806e+02 7.242547e+00
2.449811e-03 1.148628e+02 7.241418e+00
2.465653e-03 1.148447e+02 7.240279e+00
2.481598e-03 1.148265e+02 7.239130e+00
2.497646e-03 1.148082e+02 7.237970e+00
2.513798e-03 1.147897e+02 7.236800e+00
2.530054e-03 1.147710e+02 7.235620e+00
2.546415e-03 1.147522e+02 7.234430e+00
2.562882e-03 1.147331e+02 7.233229e+00
2.579455e-03 1.147140e+02 7.232017e+00
2.596136e-03 1.146946e+02 7.230795e+00
2.612925e-03 1.146751e+02 7.229562e+00
2.629822e-03 1.146554e+02 7.228319e+00
2.646828e-03 1.146356e+02 7.227065e+00
2.663944e-03 1.146156e+02 7.225800e+00
2.681171e-03 1.145954e+02 7.224524e+00
2.698510e-03 1.145750e+02 7.223238e+00
2.715960e-03 1.145545e+02 7.221941e+00
2.733524e-03 1.145338e+02 7.220632e+00
2.751201e-03 1.145129e+02 7.219313e+00
2.768992e-03 1.144919e+02 7.217983e+00
2.786898e-03 1.144707e+02 7.216642e+00
2.804920e-03 1.144493e+02 7.215289e+00
2.823059e-03 1.144277e+02 7.213926e+00
2.841315e-03 1.144059e+02 7.212551e+00
2.859689e-03 1.143840e+02 7.211165e+00
2.878182e-03 1.143619e+02 7.209767e+00
2.896794e-03 1.143396e+02 7.208358e+00
2.915527e-03 1.143171e+02 7.206938e+00
2.934381e-03 1.142945e+02 7.205506e+00
2.953357e-03 1.142716e+02 7.204063e+00
2.972456e-03 1.142486e+02 7.202608e+00
2.991678e-03 1.142254e+02 7.201142e+00
3.011024e-03 1.142020e+02 7.199663e+00
3.030496e-03 1.141784e+02 7.198173e+00
3.050093e-03 1.141547e+02 7.196672e+00
3.069817e-03 1.141307e+02 7.195158e+00
3.089669e-03 1.141066e+02 7.193632e+00
3.109649e-03 1.140823e+02 7.192095e+00
3.129758e-03 1.140577e+02 7.190545e+00
3.149998e-03 1.140330e+02 7.188984e+00
3.170368e-03 1.140081e+02 7.187410e+00
3.190870e-03 1.139830e+02 7.185824e+00
3.211504e-03 1.139578e+02 7.184225e+00
3.232272e-03 1.139323e+02 7.182615e+00
3.253174e-03 1.139066e+02 7.180992e+00
3.274212e-03 1.138807e+02 7.179356e+00
3.295385e-03 1.138546e+02 7.177708e+00
3.316696e-03 1.138284e+02 7.176048e+00
3.338144e-03 1.138019e+02 7.174375e+00
3.359731e-03 1.137752e+02 7.172689e+00
3.381457e-03 1.137484e+02 7.170990e+00
3.403324e-03 1.137213e+02 7.169279e+00
3.425333e-03 1.136940e+02 7.167555e+00
3.447483e-03 1.136665e+02 7.165817e+00
3.469777e-03 1.136389e+02 7.164067e+00
3.492215e-03 1.136110e+02 7.162304e+00
3.514799e-03 1.135829e+02 7.160528e+00
3.537528e-03 1.135546e+02 7.158738e+00
3.560404e-03 1.135261e+02 7.156935e+00
3.583428e-03 1.134973e+02 7.155119e+00
3.606601e-03 1.134684e+02 7.153289e+00
3.629924e-03 1.134392e+02 7.151446e+00
3.653398e-03 1.134099e+02 7.149590e+00
3.677024e-03 1.133803e+02 7.147720e+00
3.700802e-03 1.133505e+02 7.145836e+00
3.724734e-03 1.133205e+02 7.143939e+00
3.748821e-03 1.132903e+02 7.142027e+00
3.773064e-03 1.132598e+02 7.140102e+00
3.797463e-03 1.132292e+02 7.138163e+00
3.822020e-03 1.131983e+02 7.136210e+00
3.846736e-03 1.131672e+02 7.134243e+00
3.871612e-03 1.131358e+02 7.132262e+00
3.896649e-03 1.131043e+02 7.130266e+00
3.921847e-03 1.130725e+02 7.128257e+00
3.947209e-03 1.130405e+02 7.126233e+00
3.972734e-03 1.130083e+02 7.124194e+00
3.998425e-03 1.129758e+02 7.122141e+00
4.024282e-03 1.129431e+02 7.120074e+00
4.050306e-03 1.129102e+02 7.117991e+00
4.076498e-03 1.128770e+02 7.115894e+00
4.102860e-03 1.128436e+02 7.113783e+00
4.129392e-03 1.128100e+02 7.111656e+00
4.156096e-03 1.127761e+02 7.109514e+00
4.182972e-03 1.127420e+02 7.107358e+00
4.210022e-03 1.127077e+02 7.105186e+00
4.237247e-03 1.126731e+02 7.102999e+00
4.264648e-03 1.126383e+02 7.100797e+00
4.292227e-03 1.126033e+02 7.098580e+00
4.319983e-03 1.125680e+02 7.096347e+00
4.347920e-03 1.125324e+02 7.094099e+00
4.376036e-03 1.124966e+02 7.091835e+00
4.404335e-03 1.124606e+02 7.089555e+00
4.432817e-03 1.124243e+02 7.087260e+00
4.461483e-03 1.123878e+02 7.084949e+00
4.490334e-03 1.123510e+02 7.082622e+00
4.519372e-03 1.123140e+02 7.080279e+00
4.548597e-03 1.122767e+02 7.077920e+00
4.578012e-03 1.122391e+02 7.075545e+00
4.607617e-03 1.122013e+02 7.073154e+00
4.637413e-03 1.121633e+02 7.070746e+00
4.667402e-03 1.121250e+02 7.068322e+00
4.697585e-03 1.120864e+02 7.065882e+00
4.727963e-03 1.120476e+02 7.063425e+00
4.758537e-03 1.120085e+02 7.060951e+00
4.789309e-03 1.119691e+02 7.058461e+00
4.820280e-03 1.119295e+02 7.055954e+00
4.851452e-03 1.118896e+02 7.053430e+00
4.882825e-03 1.118494e+02 7.050889e+00
4.914401e-03 1.118090e+02 7.048330e+00
4.946181e-03 1.117683e+02 7.045755e+00
4.978167e-03 1.117273e+02 7.043163e+00
5.010359e-03 1.116861e+02 7.040553e+00
5.042760e-03 1.116446e+02 7.037926e+00
5.075370e-03 1.116028e+02 7.035281e+00
5.108191e-03 1.115607e+02 7.032618e+00
5.141224e-03 1.115184e+02 7.029938e+00
5.174471e-03 1.114758e+02 7.027240e+00
5.207933e-03 1.114328e+02 7.024525e+00
5.241612e-03 1.113896e+02 7.021791e+00
5.275508e-03 1.113462e+02 7.019039e+00
5.309623e-03 1.113024e+02 7.016269e+00
5.343959e-03 1.112584e+02 7.013481e+00
5.378517e-03 1.112140e+02 7.010674e+00
5.413298e-03 1.111694e+02 7.007849e+00
5.448305e-03 1.111245e+02 7.005006e+00
5.483538e-03 1.110793e+02 7.002144e+00
5.518998e-03 1.110337e+02 6.999263e+00
5.554688e-03 1.109879e+02 6.996363e+00
5.590609e-03 1.109418e+02 6.993444e+00
5.626762e-03 1.108954e+02 6.990507e+00
5.663148e-03 1.108487e+02 6.987550e+00
5.699771e-03 1.108017e+02 6.984574e+00
5.736629e-03 1.107544e+02 6.981578e+00
5.773727e-03 1.107068e+02 6.978564e+00
5.811064e-03 1.106589e+02 6.975529e+00
5.848643e-03 1.106106e+02 6.972475e+00
5.886464e-03 1.105621e+02 6.969402e+00
5.924530e-03 1.105132e+02 6.966308e+00
5.962843e-03 1.104641e+02 6.963195e+00
6.001403e-03 1.104146e+02 6.960062e+00
6.040212e-03 1.103648e+02 6.956908e+00
6.079273e-03 1.103147e+02 6.953734e+00
6.118586e-03 1.102642e+02 6.950540e+00
6.158153e-03 1.102135e+02 6.947325e+00
6.197976e-03 1.101624e+02 6.944090e+00
6.238057e-03 1.101110e+02 6.940835e+00
6.278397e-03 1.100593e+02 6.937558e+00
6.318998e-03 1.100072e+02 6.934261e+00
6.359861e-03 1.099548e+02 6.930942e+00
6.400988e-03 1.099021e+02 6.927603e+00
6.442382e-03 1.098490e+02 6.924242e+00
6.484043e-03 1.097956e+02 6.920860e+00
6.525974e-03 1.097419e+02 6.917457e+00
6.568175e-03 1.096878e+02 6.914032e+00
6.610650e-03 1.096334e+02 6.910585e+00
6.653399e-03 1.095787e+02 6.907117e+00
6.696425e-03 1.095236e+02 6.903627e+00
6.739729e-03 1.094682e+02 6.900115e+00
6.783313e-03 1.094124e+02 6.896581e+00
6.827179e-03 1.093563e+02 6.893024e+00
6.871329e-03 1.092998e+02 6.889445e+00
6.915764e-03 1.092429e+02 6.885844e+00
6.960486e-03 1.091858e+02 6.882221e+00
7.005498e-03 1.091282e+02 6.878574e+00
7.050800e-03 1.090703e+02 6.874905e+00
7.096396e-03 1.090120e+02 6.871213e+00
7.142287e-03 1.089534e+02 6.867499e+00
7.188474e-03 1.088944e+02 6.863760e+00
7.234960e-03 1.088351e+02 6.859999e+00
7.281746e-03 1.087754e+02 6.856215e+00
7.328835e-03 1.087153e+02 6.852406e+00
7.376229e-03 1.086548e+02 6.848575e+00
7.423929e-03 1.085940e+02 6.844719e+00
7.471938e-03 1.085328e+02 6.840840e+00
7.520257e-03 1.084712e+02 6.836937e+00
7.568888e-03 1.084093e+02 6.833010e+00
7.617834e-03 1.083470e+02 6.829058e+00
7.667097e-03 1.082842e+02 6.825083e+00
7.716678e-03 1.082211e+02 6.821083e+00
7.766580e-03 1.081577e+02 6.817058e+00
7.816804e-03 1.080938e+02 6.813009e+00
7.867353e-03 1.080295e+02 6.808934e+00
7.918229e-03 1.079649e+02 6.804835e+00
7.969435e-03 1.078998e+02 6.800711e+00
8.020971e-03 1.078344e+02 6.796562e+00
8.072840e-03 1.077686e+02 6.792387e+00
8.125045e-03 1.077023e+02 6.788187e+00
8.177588e-03 1.076357e+02 6.783962e+00
8.230470e-03 1.075687e+02 6.779710e+00
8.283694e-03 1.075012e+02 6.775433e+00
8.337263e-03 1.074334e+02 6.771130e+00
8.391178e-03 1.073651e+02 6.766801e+00
8.445441e-03 1.072964e+02 6.762446e+00
8.500056e-03 1.072274e+02 6.758064e+00
8.555023e-03 1.071579e+02 6.753656e+00
8.610346e-03 1.070880e+02 6.749222e+00
8.666027e-03 1.070176e+02 6.744760e+00
8.722068e-03 1.069469e+02 6.740272e+00
8.778471e-03 1.068757e+02 6.735757e+00
8.835239e-03 1.068041e+02 6.731215e+00
8.892374e-03 1.067321e+02 6.726645e+00
8.949879e-03 1.066596e+02 6.722048e+00
9.007756e-03 1.065868e+02 6.717424e+00
9.066006e-03 1.065134e+02 6.712772e+00
9.124634e-03 1.064397e+02 6.708092e+00
9.183640e-03 1.063655e+02 6.703384e+00
9.243029e-03 1.062909e+02 6.698648e+00
9.302801e-03 1.062158e+02 6.693884e+00
9.362960e-03 1.061403e+02 6.689092e+00
9.423507e-03 1.060643e+02 6.684271e+00
9.484447e-03 1.059879e+02 6.679422e+00
9.545780e-03 1.059111e+02 6.674544e+00
9.607510e-03 1.058338e+02 6.669637e+00
9.669639e-03 1.057560e+02 6.664701e+00
9.732170e-03 1.056778e+02 6.659736e+00
9.795106e-03 1.055991e+02 6.654742e+00
9.858448e-03 1.055200e+02 6.649718e+00
9.922200e-03 1.054404e+02 6.644665e+00
9.986364e-03 1.053603e+02 6.639582e+00
1.005094e-02 1.052798e+02 6.634469e+00
1.011594e-02 1.051988e+02 6.629326e+00
1.018136e-02 1.051173e+02 6.624153e+00
1.024720e-02 1.050354e+02 6.618950e+00
1.031346e-02 1.049530e+02 6.613716e+00
1.038016e-02 1.048701e+02 6.608452e+00
1.044728e-02 1.047867e+02 6.603157e+00
1.051484e-02 1.047029e+02 6.597832e+00
1.058284e-02 1.046185e+02 6.592475e+00
1.065128e-02 1.045337e+02 6.587087e+00
1.072016e-02 1.044484e+02 6.581668e+00
1.078948e-02 1.043626e+02 6.576218e+00
1.085925e-02 1.042763e+02 6.570736e+00
1.092948e-02 1.041895e+02 6.565222e+00
1.100015e-02 1.041022e+02 6.559676e+00
