     x         r      Vcoul     Vexc       V        rV      dNedr_b    dNedr_s   dNedr_f   dNedr      ne_b      ne_s      ne_f     ne
1.2791e-02 1.7847e-02 5.472e+01 2.598e-01 5.498e+01 9.813e-01 0.000e+00 1.633e-03 2.686e-03 1.633e-03 0.000e+00 4.079e-01 6.710e-01 4.079e-01 
1.2884e-02 1.7977e-02 5.432e+01 2.597e-01 5.458e+01 9.812e-01 0.000e+00 1.656e-03 2.715e-03 1.656e-03 0.000e+00 4.078e-01 6.685e-01 4.078e-01 
1.2978e-02 1.8108e-02 5.392e+01 2.597e-01 5.418e+01 9.811e-01 0.000e+00 1.680e-03 2.745e-03 1.680e-03 0.000e+00 4.077e-01 6.661e-01 4.077e-01 
1.3072e-02 1.8239e-02 5.352e+01 2.596e-01 5.378e+01 9.809e-01 0.000e+00 1.704e-03 2.774e-03 1.704e-03 0.000e+00 4.076e-01 6.637e-01 4.076e-01 
1.3167e-02 1.8372e-02 5.313e+01 2.596e-01 5.339e+01 9.808e-01 0.000e+00 1.728e-03 2.805e-03 1.728e-03 0.000e+00 4.075e-01 6.612e-01 4.075e-01 
1.3263e-02 1.8505e-02 5.273e+01 2.595e-01 5.299e+01 9.806e-01 0.000e+00 1.753e-03 2.835e-03 1.753e-03 0.000e+00 4.073e-01 6.588e-01 4.073e-01 
1.3359e-02 1.8640e-02 5.234e+01 2.595e-01 5.260e+01 9.805e-01 0.000e+00 1.778e-03 2.866e-03 1.778e-03 0.000e+00 4.072e-01 6.564e-01 4.072e-01 
1.3457e-02 1.8775e-02 5.196e+01 2.594e-01 5.222e+01 9.803e-01 0.000e+00 1.803e-03 2.897e-03 1.803e-03 0.000e+00 4.071e-01 6.540e-01 4.071e-01 
1.3554e-02 1.8912e-02 5.157e+01 2.594e-01 5.183e+01 9.802e-01 0.000e+00 1.829e-03 2.928e-03 1.829e-03 0.000e+00 4.070e-01 6.516e-01 4.070e-01 
1.3653e-02 1.9049e-02 5.119e+01 2.593e-01 5.145e+01 9.801e-01 0.000e+00 1.855e-03 2.960e-03 1.855e-03 0.000e+00 4.069e-01 6.492e-01 4.069e-01 
1.3752e-02 1.9187e-02 5.081e+01 2.593e-01 5.107e+01 9.799e-01 0.000e+00 1.882e-03 2.992e-03 1.882e-03 0.000e+00 4.068e-01 6.468e-01 4.068e-01 
1.3852e-02 1.9327e-02 5.044e+01 2.592e-01 5.069e+01 9.798e-01 0.000e+00 1.909e-03 3.025e-03 1.909e-03 0.000e+00 4.067e-01 6.445e-01 4.067e-01 
1.3953e-02 1.9467e-02 5.006e+01 2.592e-01 5.032e+01 9.796e-01 0.000e+00 1.936e-03 3.058e-03 1.936e-03 0.000e+00 4.066e-01 6.421e-01 4.066e-01 
1.4054e-02 1.9609e-02 4.969e+01 2.591e-01 4.995e+01 9.795e-01 0.000e+00 1.964e-03 3.091e-03 1.964e-03 0.000e+00 4.065e-01 6.397e-01 4.065e-01 
1.4156e-02 1.9751e-02 4.932e+01 2.591e-01 4.958e+01 9.793e-01 0.000e+00 1.992e-03 3.125e-03 1.992e-03 0.000e+00 4.063e-01 6.374e-01 4.063e-01 
1.4259e-02 1.9895e-02 4.896e+01 2.590e-01 4.922e+01 9.792e-01 0.000e+00 2.020e-03 3.159e-03 2.020e-03 0.000e+00 4.062e-01 6.351e-01 4.062e-01 
1.4363e-02 2.0039e-02 4.860e+01 2.590e-01 4.885e+01 9.790e-01 0.000e+00 2.049e-03 3.193e-03 2.049e-03 0.000e+00 4.061e-01 6.327e-01 4.061e-01 
1.4467e-02 2.0185e-02 4.824e+01 2.589e-01 4.849e+01 9.789e-01 0.000e+00 2.079e-03 3.228e-03 2.079e-03 0.000e+00 4.060e-01 6.304e-01 4.060e-01 
1.4572e-02 2.0332e-02 4.788e+01 2.589e-01 4.814e+01 9.787e-01 0.000e+00 2.108e-03 3.263e-03 2.108e-03 0.000e+00 4.059e-01 6.281e-01 4.059e-01 
1.4678e-02 2.0480e-02 4.752e+01 2.588e-01 4.778e+01 9.786e-01 0.000e+00 2.139e-03 3.298e-03 2.139e-03 0.000e+00 4.058e-01 6.258e-01 4.058e-01 
1.4785e-02 2.0628e-02 4.717e+01 2.588e-01 4.743e+01 9.784e-01 0.000e+00 2.169e-03 3.334e-03 2.169e-03 0.000e+00 4.056e-01 6.235e-01 4.056e-01 
1.4892e-02 2.0778e-02 4.682e+01 2.587e-01 4.708e+01 9.782e-01 0.000e+00 2.200e-03 3.370e-03 2.200e-03 0.000e+00 4.055e-01 6.212e-01 4.055e-01 
1.5000e-02 2.0929e-02 4.647e+01 2.587e-01 4.673e+01 9.781e-01 0.000e+00 2.231e-03 3.407e-03 2.231e-03 0.000e+00 4.054e-01 6.189e-01 4.054e-01 
1.5109e-02 2.1081e-02 4.613e+01 2.586e-01 4.639e+01 9.779e-01 0.000e+00 2.263e-03 3.444e-03 2.263e-03 0.000e+00 4.053e-01 6.167e-01 4.053e-01 
1.5219e-02 2.1235e-02 4.579e+01 2.586e-01 4.605e+01 9.778e-01 0.000e+00 2.296e-03 3.481e-03 2.296e-03 0.000e+00 4.051e-01 6.144e-01 4.051e-01 
1.5330e-02 2.1389e-02 4.545e+01 2.585e-01 4.571e+01 9.776e-01 0.000e+00 2.328e-03 3.519e-03 2.328e-03 0.000e+00 4.050e-01 6.121e-01 4.050e-01 
1.5441e-02 2.1544e-02 4.511e+01 2.584e-01 4.537e+01 9.774e-01 0.000e+00 2.362e-03 3.557e-03 2.362e-03 0.000e+00 4.049e-01 6.099e-01 4.049e-01 
1.5553e-02 2.1701e-02 4.478e+01 2.584e-01 4.503e+01 9.773e-01 0.000e+00 2.395e-03 3.596e-03 2.395e-03 0.000e+00 4.048e-01 6.077e-01 4.048e-01 
1.5666e-02 2.1859e-02 4.444e+01 2.583e-01 4.470e+01 9.771e-01 0.000e+00 2.430e-03 3.635e-03 2.430e-03 0.000e+00 4.046e-01 6.054e-01 4.046e-01 
1.5780e-02 2.2017e-02 4.411e+01 2.583e-01 4.437e+01 9.769e-01 0.000e+00 2.464e-03 3.675e-03 2.464e-03 0.000e+00 4.045e-01 6.032e-01 4.045e-01 
1.5895e-02 2.2177e-02 4.378e+01 2.582e-01 4.404e+01 9.768e-01 0.000e+00 2.499e-03 3.714e-03 2.499e-03 0.000e+00 4.044e-01 6.010e-01 4.044e-01 
1.6010e-02 2.2339e-02 4.346e+01 2.582e-01 4.372e+01 9.766e-01 0.000e+00 2.535e-03 3.755e-03 2.535e-03 0.000e+00 4.043e-01 5.988e-01 4.043e-01 
1.6127e-02 2.2501e-02 4.314e+01 2.581e-01 4.339e+01 9.764e-01 0.000e+00 2.571e-03 3.796e-03 2.571e-03 0.000e+00 4.041e-01 5.966e-01 4.041e-01 
1.6244e-02 2.2664e-02 4.282e+01 2.580e-01 4.307e+01 9.763e-01 0.000e+00 2.608e-03 3.837e-03 2.608e-03 0.000e+00 4.040e-01 5.944e-01 4.040e-01 
1.6362e-02 2.2829e-02 4.250e+01 2.580e-01 4.276e+01 9.761e-01 0.000e+00 2.645e-03 3.878e-03 2.645e-03 0.000e+00 4.039e-01 5.922e-01 4.039e-01 
1.6481e-02 2.2995e-02 4.218e+01 2.579e-01 4.244e+01 9.759e-01 0.000e+00 2.683e-03 3.921e-03 2.683e-03 0.000e+00 4.037e-01 5.900e-01 4.037e-01 
1.6601e-02 2.3162e-02 4.187e+01 2.579e-01 4.213e+01 9.757e-01 0.000e+00 2.721e-03 3.963e-03 2.721e-03 0.000e+00 4.036e-01 5.879e-01 4.036e-01 
1.6721e-02 2.3330e-02 4.156e+01 2.578e-01 4.181e+01 9.755e-01 0.000e+00 2.760e-03 4.006e-03 2.760e-03 0.000e+00 4.035e-01 5.857e-01 4.035e-01 
1.6843e-02 2.3500e-02 4.125e+01 2.577e-01 4.151e+01 9.754e-01 0.000e+00 2.799e-03 4.050e-03 2.799e-03 0.000e+00 4.033e-01 5.835e-01 4.033e-01 
1.6965e-02 2.3671e-02 4.094e+01 2.577e-01 4.120e+01 9.752e-01 0.000e+00 2.839e-03 4.094e-03 2.839e-03 0.000e+00 4.032e-01 5.814e-01 4.032e-01 
1.7089e-02 2.3843e-02 4.064e+01 2.576e-01 4.089e+01 9.750e-01 0.000e+00 2.879e-03 4.138e-03 2.879e-03 0.000e+00 4.031e-01 5.793e-01 4.031e-01 
1.7213e-02 2.4016e-02 4.033e+01 2.576e-01 4.059e+01 9.748e-01 0.000e+00 2.920e-03 4.183e-03 2.920e-03 0.000e+00 4.029e-01 5.771e-01 4.029e-01 
1.7338e-02 2.4191e-02 4.003e+01 2.575e-01 4.029e+01 9.746e-01 0.000e+00 2.962e-03 4.228e-03 2.962e-03 0.000e+00 4.028e-01 5.750e-01 4.028e-01 
1.7464e-02 2.4366e-02 3.973e+01 2.574e-01 3.999e+01 9.745e-01 0.000e+00 3.004e-03 4.274e-03 3.004e-03 0.000e+00 4.026e-01 5.729e-01 4.026e-01 
1.7591e-02 2.4543e-02 3.944e+01 2.574e-01 3.970e+01 9.743e-01 0.000e+00 3.047e-03 4.321e-03 3.047e-03 0.000e+00 4.025e-01 5.708e-01 4.025e-01 
1.7719e-02 2.4722e-02 3.914e+01 2.573e-01 3.940e+01 9.741e-01 0.000e+00 3.090e-03 4.368e-03 3.090e-03 0.000e+00 4.023e-01 5.687e-01 4.023e-01 
1.7847e-02 2.4901e-02 3.885e+01 2.572e-01 3.911e+01 9.739e-01 0.000e+00 3.134e-03 4.415e-03 3.134e-03 0.000e+00 4.022e-01 5.666e-01 4.022e-01 
1.7977e-02 2.5082e-02 3.856e+01 2.572e-01 3.882e+01 9.737e-01 0.000e+00 3.179e-03 4.463e-03 3.179e-03 0.000e+00 4.021e-01 5.645e-01 4.021e-01 
1.8108e-02 2.5265e-02 3.827e+01 2.571e-01 3.853e+01 9.735e-01 0.000e+00 3.224e-03 4.511e-03 3.224e-03 0.000e+00 4.019e-01 5.624e-01 4.019e-01 
1.8239e-02 2.5448e-02 3.799e+01 2.570e-01 3.825e+01 9.733e-01 0.000e+00 3.270e-03 4.560e-03 3.270e-03 0.000e+00 4.018e-01 5.603e-01 4.018e-01 
1.8372e-02 2.5633e-02 3.771e+01 2.570e-01 3.796e+01 9.731e-01 0.000e+00 3.316e-03 4.610e-03 3.316e-03 0.000e+00 4.016e-01 5.583e-01 4.016e-01 
1.8505e-02 2.5820e-02 3.742e+01 2.569e-01 3.768e+01 9.729e-01 0.000e+00 3.363e-03 4.660e-03 3.363e-03 0.000e+00 4.015e-01 5.562e-01 4.015e-01 
1.8640e-02 2.6007e-02 3.714e+01 2.568e-01 3.740e+01 9.727e-01 0.000e+00 3.411e-03 4.710e-03 3.411e-03 0.000e+00 4.013e-01 5.542e-01 4.013e-01 
1.8775e-02 2.6196e-02 3.687e+01 2.568e-01 3.712e+01 9.725e-01 0.000e+00 3.460e-03 4.761e-03 3.460e-03 0.000e+00 4.012e-01 5.521e-01 4.012e-01 
1.8912e-02 2.6387e-02 3.659e+01 2.567e-01 3.685e+01 9.723e-01 0.000e+00 3.509e-03 4.813e-03 3.509e-03 0.000e+00 4.010e-01 5.501e-01 4.010e-01 
1.9049e-02 2.6578e-02 3.632e+01 2.566e-01 3.658e+01 9.721e-01 0.000e+00 3.558e-03 4.865e-03 3.558e-03 0.000e+00 4.009e-01 5.481e-01 4.009e-01 
1.9188e-02 2.6771e-02 3.605e+01 2.566e-01 3.630e+01 9.719e-01 0.000e+00 3.609e-03 4.918e-03 3.609e-03 0.000e+00 4.007e-01 5.461e-01 4.007e-01 
1.9327e-02 2.6966e-02 3.578e+01 2.565e-01 3.603e+01 9.717e-01 0.000e+00 3.660e-03 4.971e-03 3.660e-03 0.000e+00 4.006e-01 5.440e-01 4.006e-01 
1.9467e-02 2.7162e-02 3.551e+01 2.564e-01 3.577e+01 9.715e-01 0.000e+00 3.712e-03 5.025e-03 3.712e-03 0.000e+00 4.004e-01 5.420e-01 4.004e-01 
1.9609e-02 2.7359e-02 3.524e+01 2.564e-01 3.550e+01 9.713e-01 0.000e+00 3.765e-03 5.080e-03 3.765e-03 0.000e+00 4.002e-01 5.400e-01 4.002e-01 
1.9751e-02 2.7558e-02 3.498e+01 2.563e-01 3.524e+01 9.711e-01 0.000e+00 3.818e-03 5.135e-03 3.818e-03 0.000e+00 4.001e-01 5.380e-01 4.001e-01 
1.9895e-02 2.7758e-02 3.472e+01 2.562e-01 3.498e+01 9.709e-01 0.000e+00 3.872e-03 5.191e-03 3.872e-03 0.000e+00 3.999e-01 5.361e-01 3.999e-01 
2.0040e-02 2.7960e-02 3.446e+01 2.561e-01 3.472e+01 9.707e-01 0.000e+00 3.927e-03 5.247e-03 3.927e-03 0.000e+00 3.998e-01 5.341e-01 3.998e-01 
2.0185e-02 2.8163e-02 3.420e+01 2.561e-01 3.446e+01 9.704e-01 0.000e+00 3.983e-03 5.304e-03 3.983e-03 0.000e+00 3.996e-01 5.321e-01 3.996e-01 
2.0332e-02 2.8368e-02 3.395e+01 2.560e-01 3.420e+01 9.702e-01 0.000e+00 4.039e-03 5.361e-03 4.039e-03 0.000e+00 3.994e-01 5.302e-01 3.994e-01 
2.0480e-02 2.8574e-02 3.369e+01 2.559e-01 3.395e+01 9.700e-01 0.000e+00 4.097e-03 5.419e-03 4.097e-03 0.000e+00 3.993e-01 5.282e-01 3.993e-01 
2.0628e-02 2.8782e-02 3.344e+01 2.558e-01 3.369e+01 9.698e-01 0.000e+00 4.155e-03 5.478e-03 4.155e-03 0.000e+00 3.991e-01 5.262e-01 3.991e-01 
2.0778e-02 2.8991e-02 3.319e+01 2.558e-01 3.344e+01 9.696e-01 0.000e+00 4.214e-03 5.538e-03 4.214e-03 0.000e+00 3.990e-01 5.243e-01 3.990e-01 
2.0929e-02 2.9202e-02 3.294e+01 2.557e-01 3.319e+01 9.693e-01 0.000e+00 4.273e-03 5.598e-03 4.273e-03 0.000e+00 3.988e-01 5.224e-01 3.988e-01 
2.1081e-02 2.9414e-02 3.269e+01 2.556e-01 3.295e+01 9.691e-01 0.000e+00 4.334e-03 5.658e-03 4.334e-03 0.000e+00 3.986e-01 5.204e-01 3.986e-01 
2.1235e-02 2.9628e-02 3.245e+01 2.555e-01 3.270e+01 9.689e-01 0.000e+00 4.395e-03 5.720e-03 4.395e-03 0.000e+00 3.984e-01 5.185e-01 3.984e-01 
2.1389e-02 2.9843e-02 3.220e+01 2.555e-01 3.246e+01 9.687e-01 0.000e+00 4.457e-03 5.782e-03 4.457e-03 0.000e+00 3.983e-01 5.166e-01 3.983e-01 
2.1544e-02 3.0060e-02 3.196e+01 2.554e-01 3.222e+01 9.684e-01 0.000e+00 4.520e-03 5.844e-03 4.520e-03 0.000e+00 3.981e-01 5.147e-01 3.981e-01 
2.1701e-02 3.0278e-02 3.172e+01 2.553e-01 3.198e+01 9.682e-01 0.000e+00 4.584e-03 5.908e-03 4.584e-03 0.000e+00 3.979e-01 5.128e-01 3.979e-01 
2.1859e-02 3.0498e-02 3.148e+01 2.552e-01 3.174e+01 9.680e-01 0.000e+00 4.649e-03 5.972e-03 4.649e-03 0.000e+00 3.978e-01 5.109e-01 3.978e-01 
2.2018e-02 3.0720e-02 3.125e+01 2.552e-01 3.150e+01 9.677e-01 0.000e+00 4.715e-03 6.036e-03 4.715e-03 0.000e+00 3.976e-01 5.090e-01 3.976e-01 
2.2178e-02 3.0943e-02 3.101e+01 2.551e-01 3.127e+01 9.675e-01 0.000e+00 4.782e-03 6.102e-03 4.782e-03 0.000e+00 3.974e-01 5.071e-01 3.974e-01 
2.2339e-02 3.1168e-02 3.078e+01 2.550e-01 3.103e+01 9.673e-01 0.000e+00 4.849e-03 6.168e-03 4.849e-03 0.000e+00 3.972e-01 5.052e-01 3.972e-01 
2.2501e-02 3.1395e-02 3.055e+01 2.549e-01 3.080e+01 9.670e-01 0.000e+00 4.918e-03 6.235e-03 4.918e-03 0.000e+00 3.971e-01 5.034e-01 3.971e-01 
2.2665e-02 3.1623e-02 3.032e+01 2.548e-01 3.057e+01 9.668e-01 0.000e+00 4.987e-03 6.302e-03 4.987e-03 0.000e+00 3.969e-01 5.015e-01 3.969e-01 
2.2829e-02 3.1852e-02 3.009e+01 2.548e-01 3.034e+01 9.665e-01 0.000e+00 5.058e-03 6.370e-03 5.058e-03 0.000e+00 3.967e-01 4.997e-01 3.967e-01 
2.2995e-02 3.2084e-02 2.986e+01 2.547e-01 3.012e+01 9.663e-01 0.000e+00 5.129e-03 6.439e-03 5.129e-03 0.000e+00 3.965e-01 4.978e-01 3.965e-01 
2.3162e-02 3.2317e-02 2.964e+01 2.546e-01 2.989e+01 9.660e-01 0.000e+00 5.201e-03 6.509e-03 5.201e-03 0.000e+00 3.963e-01 4.960e-01 3.963e-01 
2.3331e-02 3.2552e-02 2.941e+01 2.545e-01 2.967e+01 9.658e-01 0.000e+00 5.275e-03 6.580e-03 5.275e-03 0.000e+00 3.961e-01 4.941e-01 3.961e-01 
2.3500e-02 3.2789e-02 2.919e+01 2.544e-01 2.945e+01 9.655e-01 0.000e+00 5.349e-03 6.651e-03 5.349e-03 0.000e+00 3.960e-01 4.923e-01 3.960e-01 
2.3671e-02 3.3027e-02 2.897e+01 2.543e-01 2.923e+01 9.653e-01 0.000e+00 5.425e-03 6.723e-03 5.425e-03 0.000e+00 3.958e-01 4.905e-01 3.958e-01 
2.3843e-02 3.3267e-02 2.875e+01 2.542e-01 2.901e+01 9.650e-01 0.000e+00 5.501e-03 6.796e-03 5.501e-03 0.000e+00 3.956e-01 4.887e-01 3.956e-01 
2.4016e-02 3.3509e-02 2.854e+01 2.542e-01 2.879e+01 9.648e-01 0.000e+00 5.579e-03 6.869e-03 5.579e-03 0.000e+00 3.954e-01 4.869e-01 3.954e-01 
2.4191e-02 3.3752e-02 2.832e+01 2.541e-01 2.858e+01 9.645e-01 0.000e+00 5.658e-03 6.944e-03 5.658e-03 0.000e+00 3.952e-01 4.850e-01 3.952e-01 
2.4367e-02 3.3997e-02 2.811e+01 2.540e-01 2.836e+01 9.643e-01 0.000e+00 5.737e-03 7.019e-03 5.737e-03 0.000e+00 3.950e-01 4.832e-01 3.950e-01 
2.4544e-02 3.4244e-02 2.790e+01 2.539e-01 2.815e+01 9.640e-01 0.000e+00 5.818e-03 7.095e-03 5.818e-03 0.000e+00 3.948e-01 4.815e-01 3.948e-01 
2.4722e-02 3.4493e-02 2.769e+01 2.538e-01 2.794e+01 9.637e-01 0.000e+00 5.900e-03 7.172e-03 5.900e-03 0.000e+00 3.946e-01 4.797e-01 3.946e-01 
2.4902e-02 3.4744e-02 2.748e+01 2.537e-01 2.773e+01 9.635e-01 0.000e+00 5.983e-03 7.249e-03 5.983e-03 0.000e+00 3.944e-01 4.779e-01 3.944e-01 
2.5083e-02 3.4996e-02 2.727e+01 2.536e-01 2.752e+01 9.632e-01 0.000e+00 6.067e-03 7.328e-03 6.067e-03 0.000e+00 3.942e-01 4.761e-01 3.942e-01 
2.5265e-02 3.5251e-02 2.706e+01 2.535e-01 2.732e+01 9.629e-01 0.000e+00 6.153e-03 7.407e-03 6.153e-03 0.000e+00 3.940e-01 4.744e-01 3.940e-01 
2.5448e-02 3.5507e-02 2.686e+01 2.534e-01 2.711e+01 9.627e-01 0.000e+00 6.239e-03 7.487e-03 6.239e-03 0.000e+00 3.938e-01 4.726e-01 3.938e-01 
2.5633e-02 3.5765e-02 2.665e+01 2.534e-01 2.691e+01 9.624e-01 0.000e+00 6.327e-03 7.568e-03 6.327e-03 0.000e+00 3.936e-01 4.708e-01 3.936e-01 
2.5820e-02 3.6025e-02 2.645e+01 2.533e-01 2.671e+01 9.621e-01 0.000e+00 6.416e-03 7.650e-03 6.416e-03 0.000e+00 3.934e-01 4.691e-01 3.934e-01 
2.6007e-02 3.6287e-02 2.625e+01 2.532e-01 2.651e+01 9.618e-01 0.000e+00 6.506e-03 7.733e-03 6.506e-03 0.000e+00 3.932e-01 4.674e-01 3.932e-01 
2.6196e-02 3.6550e-02 2.605e+01 2.531e-01 2.631e+01 9.615e-01 0.000e+00 6.598e-03 7.817e-03 6.598e-03 0.000e+00 3.930e-01 4.656e-01 3.930e-01 
2.6387e-02 3.6816e-02 2.586e+01 2.530e-01 2.611e+01 9.613e-01 0.000e+00 6.691e-03 7.901e-03 6.691e-03 0.000e+00 3.928e-01 4.639e-01 3.928e-01 
2.6578e-02 3.7084e-02 2.566e+01 2.529e-01 2.591e+01 9.610e-01 0.000e+00 6.784e-03 7.987e-03 6.784e-03 0.000e+00 3.926e-01 4.622e-01 3.926e-01 
2.6772e-02 3.7353e-02 2.547e+01 2.528e-01 2.572e+01 9.607e-01 0.000e+00 6.880e-03 8.073e-03 6.880e-03 0.000e+00 3.924e-01 4.604e-01 3.924e-01 
2.6966e-02 3.7624e-02 2.527e+01 2.527e-01 2.553e+01 9.604e-01 0.000e+00 6.976e-03 8.160e-03 6.976e-03 0.000e+00 3.922e-01 4.587e-01 3.922e-01 
2.7162e-02 3.7898e-02 2.508e+01 2.526e-01 2.533e+01 9.601e-01 0.000e+00 7.074e-03 8.249e-03 7.074e-03 0.000e+00 3.920e-01 4.570e-01 3.920e-01 
2.7360e-02 3.8173e-02 2.489e+01 2.525e-01 2.514e+01 9.598e-01 0.000e+00 7.174e-03 8.338e-03 7.174e-03 0.000e+00 3.917e-01 4.553e-01 3.917e-01 
2.7558e-02 3.8451e-02 2.470e+01 2.524e-01 2.495e+01 9.595e-01 0.000e+00 7.274e-03 8.428e-03 7.274e-03 0.000e+00 3.915e-01 4.536e-01 3.915e-01 
2.7759e-02 3.8730e-02 2.451e+01 2.523e-01 2.477e+01 9.592e-01 0.000e+00 7.376e-03 8.519e-03 7.376e-03 0.000e+00 3.913e-01 4.519e-01 3.913e-01 
2.7960e-02 3.9012e-02 2.433e+01 2.522e-01 2.458e+01 9.589e-01 0.000e+00 7.480e-03 8.611e-03 7.480e-03 0.000e+00 3.911e-01 4.503e-01 3.911e-01 
2.8164e-02 3.9295e-02 2.414e+01 2.521e-01 2.440e+01 9.586e-01 0.000e+00 7.585e-03 8.704e-03 7.585e-03 0.000e+00 3.909e-01 4.486e-01 3.909e-01 
2.8368e-02 3.9581e-02 2.396e+01 2.520e-01 2.421e+01 9.583e-01 0.000e+00 7.691e-03 8.798e-03 7.691e-03 0.000e+00 3.907e-01 4.469e-01 3.907e-01 
2.8574e-02 3.9868e-02 2.378e+01 2.519e-01 2.403e+01 9.580e-01 0.000e+00 7.799e-03 8.894e-03 7.799e-03 0.000e+00 3.904e-01 4.453e-01 3.904e-01 
2.8782e-02 4.0158e-02 2.360e+01 2.518e-01 2.385e+01 9.577e-01 0.000e+00 7.908e-03 8.990e-03 7.908e-03 0.000e+00 3.902e-01 4.436e-01 3.902e-01 
2.8991e-02 4.0450e-02 2.342e+01 2.517e-01 2.367e+01 9.574e-01 0.000e+00 8.018e-03 9.087e-03 8.018e-03 0.000e+00 3.900e-01 4.419e-01 3.900e-01 
2.9202e-02 4.0744e-02 2.324e+01 2.516e-01 2.349e+01 9.571e-01 0.000e+00 8.131e-03 9.185e-03 8.131e-03 0.000e+00 3.898e-01 4.403e-01 3.898e-01 
2.9414e-02 4.1040e-02 2.306e+01 2.515e-01 2.331e+01 9.568e-01 0.000e+00 8.244e-03 9.284e-03 8.244e-03 0.000e+00 3.895e-01 4.387e-01 3.895e-01 
2.9628e-02 4.1338e-02 2.289e+01 2.514e-01 2.314e+01 9.564e-01 0.000e+00 8.360e-03 9.385e-03 8.360e-03 0.000e+00 3.893e-01 4.370e-01 3.893e-01 
2.9843e-02 4.1639e-02 2.271e+01 2.513e-01 2.296e+01 9.561e-01 0.000e+00 8.477e-03 9.486e-03 8.477e-03 0.000e+00 3.891e-01 4.354e-01 3.891e-01 
3.0060e-02 4.1941e-02 2.254e+01 2.512e-01 2.279e+01 9.558e-01 0.000e+00 8.595e-03 9.589e-03 8.595e-03 0.000e+00 3.888e-01 4.338e-01 3.888e-01 
3.0278e-02 4.2246e-02 2.237e+01 2.511e-01 2.262e+01 9.555e-01 0.000e+00 8.715e-03 9.692e-03 8.715e-03 0.000e+00 3.886e-01 4.322e-01 3.886e-01 
3.0498e-02 4.2553e-02 2.220e+01 2.509e-01 2.245e+01 9.552e-01 0.000e+00 8.837e-03 9.797e-03 8.837e-03 0.000e+00 3.884e-01 4.305e-01 3.884e-01 
3.0720e-02 4.2862e-02 2.203e+01 2.508e-01 2.228e+01 9.548e-01 0.000e+00 8.960e-03 9.903e-03 8.960e-03 0.000e+00 3.881e-01 4.289e-01 3.881e-01 
3.0943e-02 4.3174e-02 2.186e+01 2.507e-01 2.211e+01 9.545e-01 0.000e+00 9.086e-03 1.001e-02 9.086e-03 0.000e+00 3.879e-01 4.273e-01 3.879e-01 
3.1168e-02 4.3487e-02 2.169e+01 2.506e-01 2.194e+01 9.542e-01 0.000e+00 9.212e-03 1.012e-02 9.212e-03 0.000e+00 3.876e-01 4.257e-01 3.876e-01 
3.1395e-02 4.3803e-02 2.152e+01 2.505e-01 2.177e+01 9.538e-01 0.000e+00 9.341e-03 1.023e-02 9.341e-03 0.000e+00 3.874e-01 4.241e-01 3.874e-01 
3.1623e-02 4.4122e-02 2.136e+01 2.504e-01 2.161e+01 9.535e-01 0.000e+00 9.471e-03 1.034e-02 9.471e-03 0.000e+00 3.872e-01 4.226e-01 3.872e-01 
3.1853e-02 4.4442e-02 2.120e+01 2.503e-01 2.145e+01 9.531e-01 0.000e+00 9.603e-03 1.045e-02 9.603e-03 0.000e+00 3.869e-01 4.210e-01 3.869e-01 
3.2084e-02 4.4765e-02 2.103e+01 2.502e-01 2.128e+01 9.528e-01 0.000e+00 9.737e-03 1.056e-02 9.737e-03 0.000e+00 3.867e-01 4.194e-01 3.867e-01 
3.2317e-02 4.5091e-02 2.087e+01 2.501e-01 2.112e+01 9.524e-01 0.000e+00 9.873e-03 1.068e-02 9.873e-03 0.000e+00 3.864e-01 4.178e-01 3.864e-01 
3.2552e-02 4.5418e-02 2.071e+01 2.499e-01 2.096e+01 9.521e-01 0.000e+00 1.001e-02 1.079e-02 1.001e-02 0.000e+00 3.862e-01 4.163e-01 3.862e-01 
3.2789e-02 4.5748e-02 2.055e+01 2.498e-01 2.080e+01 9.517e-01 0.000e+00 1.015e-02 1.091e-02 1.015e-02 0.000e+00 3.859e-01 4.147e-01 3.859e-01 
3.3027e-02 4.6081e-02 2.040e+01 2.497e-01 2.065e+01 9.514e-01 0.000e+00 1.029e-02 1.103e-02 1.029e-02 0.000e+00 3.857e-01 4.132e-01 3.857e-01 
3.3267e-02 4.6416e-02 2.024e+01 2.496e-01 2.049e+01 9.510e-01 0.000e+00 1.043e-02 1.114e-02 1.043e-02 0.000e+00 3.854e-01 4.116e-01 3.854e-01 
3.3509e-02 4.6753e-02 2.008e+01 2.495e-01 2.033e+01 9.507e-01 0.000e+00 1.058e-02 1.126e-02 1.058e-02 0.000e+00 3.851e-01 4.101e-01 3.851e-01 
3.3752e-02 4.7093e-02 1.993e+01 2.493e-01 2.018e+01 9.503e-01 0.000e+00 1.073e-02 1.139e-02 1.073e-02 0.000e+00 3.849e-01 4.086e-01 3.849e-01 
3.3998e-02 4.7435e-02 1.978e+01 2.492e-01 2.003e+01 9.499e-01 0.000e+00 1.088e-02 1.151e-02 1.088e-02 0.000e+00 3.846e-01 4.070e-01 3.846e-01 
3.4245e-02 4.7780e-02 1.962e+01 2.491e-01 1.987e+01 9.496e-01 0.000e+00 1.103e-02 1.163e-02 1.103e-02 0.000e+00 3.844e-01 4.055e-01 3.844e-01 
